Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
387	20.22	1600	3703	0.77	118	0	1	3	10	2	61	0	4	0	0	0.05	4.03	2.68	3.15	79.42	0.00	6.52	0.00	0.00	29.35	2.74	47.70	0.00	55	0	55	152.69	92.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.43	4.35	0.00	1.32	0.00	0.00
366	20.87	1600	3393	0.90	56	0	0	0	5	3	46	0	3	0	0	0.00	0.00	1.06	0.93	80.23	0.00	4.87	0.00	0.00	24.32	0.00	54.80	0.00	56	0	56	222.12	122.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.77	5.55	0.00	1.72	0.00	0.00
366	23.09	1600	3064	0.97	50	0	0	0	0	2	40	0	1	0	0	0.00	0.00	0.00	1.03	75.40	0.00	0.02	0.00	0.00	22.34	1.04	53.53	0.00	57	0	57	169.96	99.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.17	3.93	0.00	0.98	0.00	0.00
432	27.56	1600	3031	0.72	43	0	0	0	2	3	47	0	2	0	0	0.00	0.00	0.33	1.42	66.56	0.00	2.96	0.00	0.00	24.89	1.89	45.67	0.00	56	0	57	169.16	100.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.61	3.86	0.00	1.17	0.00	0.00
198	11.79	1600	3253	0.80	49	0	0	0	3	1	43	0	3	0	0	0.00	0.00	0.54	0.50	89.56	0.00	2.46	0.00	0.00	15.26	0.78	72.18	0.00	55	0	55	128.60	83.98	0.00	0.00	0.86	14.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.89	3.09	0.00	1.16	0.00	0.00
185	11.60	1600	3091	0.82	49	0	0	0	1	1	41	0	4	0	0	0.00	0.00	0.06	0.61	80.20	0.00	7.76	0.00	0.00	15.54	1.05	71.80	0.00	55	0	55	90.02	79.84	0.00	0.00	3.33	13.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.46	2.37	0.00	0.95	0.00	0.00
181	11.34	1600	3085	0.83	41	0	0	0	2	2	35	0	11	0	0	0.00	0.00	0.46	0.64	67.98	0.00	19.66	0.00	0.00	15.79	0.00	68.64	4.22	55	0	55	91.86	80.92	0.00	0.00	1.91	13.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.27	2.18	0.00	1.11	0.00	0.00
187	11.65	1600	3110	0.82	41	0	0	0	1	2	34	0	10	0	0	0.00	0.00	0.09	1.01	72.06	0.00	15.95	0.00	0.00	15.31	1.04	72.00	0.00	55	0	55	90.48	79.93	0.00	0.00	1.78	15.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.50	2.51	0.00	0.94	0.00	0.00
184	11.54	1601	3079	0.83	49	0	0	0	1	1	39	0	9	0	0	0.00	0.00	0.20	0.09	70.43	0.00	17.63	0.00	0.00	16.31	0.00	72.15	0.00	55	0	55	90.79	80.47	0.00	0.00	3.59	13.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.06	2.13	0.00	0.91	0.00	0.00
186	11.57	1600	3114	0.82	41	0	0	0	3	1	33	0	11	0	0	0.00	0.00	0.54	0.43	71.24	0.00	17.10	0.00	0.00	15.40	0.00	66.65	6.38	55	0	55	93.13	80.46	0.00	0.00	1.47	14.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.68	2.46	0.00	1.13	0.00	0.00
185	11.58	1600	3097	0.83	49	0	0	0	0	1	36	0	10	0	0	0.00	0.00	0.00	0.48	67.63	0.00	20.70	0.00	0.00	15.59	0.80	72.03	0.00	55	0	55	89.97	79.83	0.00	0.00	1.78	14.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.28	2.28	0.00	0.92	0.00	0.00
184	11.47	1600	3098	0.83	40	0	0	0	1	3	32	0	11	0	0	0.00	0.00	0.20	1.45	68.18	0.00	19.12	0.00	0.00	15.13	1.03	69.58	2.78	55	0	55	92.52	80.93	0.00	0.00	1.05	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.44	2.45	0.00	1.12	0.00	0.00
