Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1762446249900,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.969665527344,219674.17639160156,154373.75518798828,0.47076416015625,33572028416,0,864202752,0
0,1762446249900,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.969665527344,219674.18194580078,154373.75750732422,0.47076416015625,33572028416,0,864202752,0
0,1762446249901,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.970764160156,219674.18872070313,154373.76110839844,0.47076416015625,33572028416,0,864718848,0
0,1762446249902,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.97302246094,219674.1953125,154373.76458740234,0.47076416015625,33572028416,0,864718848,0
0,1762446249903,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.97302246094,219674.20098876953,154373.76654052734,0.47076416015625,33572028416,0,864718848,0
0,1762446249904,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.975036621094,219674.2105102539,154373.76818847656,0.47076416015625,33572028416,0,864718848,0
0,1762446249905,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.975036621094,219674.2105102539,154373.7700805664,0.47076416015625,33572028416,0,864718848,0
1,1762446249906,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.97607421875,219674.21575927734,154373.77227783203,0.47076416015625,33572028416,0,864718848,0
0,1762446249907,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.978088378906,219674.2261352539,154373.77502441406,0.47076416015625,33572028416,0,864718848,0
0,1762446249908,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.979064941406,219674.23095703125,154373.7772216797,0.47076416015625,33572028416,0,864718848,0
0,1762446249910,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.980041503906,219674.23651123047,154373.77947998047,0.47076416015625,33572028416,0,864718848,0
0,1762446249911,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.98107910156,219674.24182128906,154373.78161621094,0.47076416015625,33572028416,0,864718848,0
1,1762446249912,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.98205566406,219674.24676513672,154373.78381347656,0.47076416015625,33572028416,0,864718848,0
0,1762446249913,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.98309326172,219674.25201416016,154373.78594970703,0.47076416015625,33572028416,0,864718848,0
0,1762446249914,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.98406982422,219674.25732421875,154373.7879638672,0.47076416015625,33572028416,0,864718848,0
1,1762446249915,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.98504638672,219674.26251220703,154373.79022216797,0.47076416015625,33572028416,0,864718848,0
0,1762446249916,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.986083984375,219674.26739501953,154373.7921142578,0.47076416015625,33572028416,0,864718848,0
0,1762446249917,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.987060546875,219674.27227783203,154373.7940673828,0.47076416015625,33572028416,0,864718848,0
1,1762446249918,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.988037109375,219674.27783203125,154373.79669189453,0.47076416015625,33572028416,0,864718848,0
1,1762446249919,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.99011230469,219674.28759765625,154373.79864501953,0.47076416015625,33572028416,0,864718848,0
0,1762446249920,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.99108886719,219674.29278564453,154373.80114746094,0.47076416015625,33572028416,0,864718848,0
0,1762446249921,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.99206542969,219674.29791259766,154373.80303955078,0.47076416015625,33572028416,0,864718848,0
0,1762446249923,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.993103027344,219674.30322265625,154373.80541992188,0.47076416015625,33572028416,0,864718848,0
0,1762446249924,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.994079589844,219674.3087158203,154373.80822753906,0.47076416015625,33572028416,0,864718848,0
0,1762446249925,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.9951171875,219674.31427001953,154373.81072998047,0.47076416015625,33572028416,0,864718848,0
0,1762446249926,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.99609375,219674.31958007813,154373.8129272461,0.47076416015625,33572028416,0,864718848,0
1,1762446249927,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.997131347656,219674.3253173828,154373.8155517578,0.47076416015625,33572028416,0,864718848,0
1,1762446249928,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.998107910156,219674.33081054688,154373.8179321289,0.47076416015625,33572028416,0,864718848,0
0,1762446249929,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42290.999084472656,219674.33618164063,154373.82012939453,0.47076416015625,33572028416,0,864718848,0
0,1762446249930,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42291.00012207031,219674.3413696289,154373.8221435547,0.47076416015625,33572028416,0,864718848,0
1,1762446249931,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42291.00109863281,219674.34643554688,154373.8243408203,0.47076416015625,33572028416,0,864718848,0
0,1762446249932,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42291.00311279297,219674.35595703125,154373.82635498047,0.47076416015625,33572028416,0,864718848,0
0,1762446249933,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42291.00408935547,219674.36138916016,154373.82873535156,0.47076416015625,33572028416,0,864718848,0
0,1762446249934,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42291.005126953125,219674.36682128906,154373.83123779297,0.47076416015625,33572028416,0,864718848,0
0,1762446249935,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42291.006103515625,219674.37231445313,154373.83374023438,0.47076416015625,33572028416,0,864718848,0
0,1762446249937,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42291.007080078125,219674.37786865234,154373.83624267578,0.47076416015625,33572028416,0,864718848,0
0,1762446249938,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42291.00811767578,219674.38342285156,154373.83892822266,0.47076416015625,33572028416,0,864718848,0
0,1762446249939,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42291.00915527344,219674.3890991211,154373.84173583984,0.47076416015625,33572028416,0,864718848,0
1,1762446249940,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42291.01013183594,219674.39459228516,154373.8441772461,0.47076416015625,33572028416,0,864718848,0
1,1762446249941,1997,1920,2077,1964,2072,2080,2027,1926,4,0,0,0,0,0,0,0,42291.01110839844,219674.40008544922,154373.84643554688,0.47076416015625,33572028416,0,864718848,0
