Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
238	14.72	1599	3130	0.84	90	0	1	2	1	2	34	0	10	0	0	0.05	1.27	0.23	1.45	63.86	0.00	19.76	0.00	0.00	17.56	0.00	67.72	0.00	50	0	50	95.77	82.48	0.00	0.00	1.01	14.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.28	2.63	0.00	1.15	0.00	0.00
352	25.54	1600	2666	0.82	53	0	1	1	0	3	36	0	7	0	0	0.05	0.03	0.00	1.59	53.12	0.00	9.67	0.00	0.00	22.52	3.21	48.72	0.00	49	0	50	167.29	97.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.33	3.32	0.00	0.96	0.00	0.00
376	23.66	1600	3073	0.84	49	0	0	0	4	3	56	0	7	0	0	0.00	0.00	0.38	1.15	65.47	0.00	9.11	0.00	0.00	22.32	1.36	52.65	0.00	49	0	50	170.17	80.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.61	3.68	0.00	1.03	0.00	0.00
342	18.33	1600	3607	0.89	66	0	0	0	3	2	39	0	13	0	0	0.00	0.00	0.56	0.93	71.79	0.00	22.29	0.00	0.00	22.69	0.63	58.35	0.00	49	0	50	182.69	122.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.46	5.05	0.00	1.58	0.00	0.00
457	29.89	1600	2957	0.77	54	0	0	0	2	4	45	0	2	0	0	0.00	0.00	0.35	1.48	62.94	0.00	2.59	0.00	0.00	24.65	1.65	43.81	0.00	50	0	50	170.54	98.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.96	3.78	0.00	1.11	0.00	0.00
202	11.85	1600	3301	0.77	49	0	0	0	1	2	44	0	3	0	0	0.00	0.00	0.26	1.15	89.22	0.00	3.70	0.00	0.00	15.24	1.84	71.07	0.00	49	0	50	128.74	86.42	0.00	0.00	0.86	14.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.24	3.39	0.00	1.19	0.00	0.00
192	11.93	1600	3110	0.83	50	0	0	1	0	1	38	0	8	0	0	0.00	0.04	0.00	0.57	75.70	0.00	12.54	0.00	0.00	15.44	0.95	70.62	1.06	49	0	50	90.76	80.25	0.00	0.00	1.77	14.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.08	2.12	0.00	0.94	0.00	0.00
181	11.41	1600	3076	0.83	41	0	0	0	1	2	37	0	8	0	0	0.00	0.00	0.15	0.97	72.56	0.00	14.72	0.00	0.00	15.34	0.85	72.40	0.00	49	0	49	92.25	80.13	0.00	0.00	1.80	15.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.57	2.37	0.00	1.13	0.00	0.00
187	11.61	1600	3107	0.83	41	0	0	0	1	2	31	0	13	0	0	0.00	0.00	0.24	1.17	65.83	0.00	21.80	0.00	0.00	14.99	1.04	68.95	3.40	49	0	50	90.99	80.00	0.00	0.00	1.76	15.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.12	2.11	0.00	0.94	0.00	0.00
183	11.42	1600	3101	0.83	49	0	0	0	1	1	35	0	10	0	0	0.00	0.00	0.11	0.52	69.26	0.00	19.24	0.00	0.00	15.78	0.88	71.51	0.42	49	0	50	89.57	79.64	0.00	0.00	1.80	15.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.21	2.28	0.00	0.94	0.00	0.00
