Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.05	1.29	3.62	0.00
0	0	0.00	0.03	1.05	0.79	0.00
0	4	0.00	0.00	0.99	0.30	0.00
1	1	0.00	0.00	0.77	0.58	0.00
1	5	0.07	0.10	1.48	0.40	0.00
2	2	0.15	0.02	1.59	1.78	0.00
2	6	0.04	0.13	1.46	0.20	0.00
3	3	0.01	0.11	2.21	24.52	0.00
3	7	0.00	0.00	0.79	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.21	0.79	8.69	6.55	0.02
0	0	1.04	0.71	12.84	4.37	0.00
0	4	0.00	0.41	6.85	2.75	0.16
1	1	0.26	0.30	8.86	3.14	0.00
1	5	0.00	0.06	9.20	7.60	0.00
2	2	0.00	2.29	7.98	5.01	0.00
2	6	0.00	0.33	7.94	20.68	0.00
3	3	0.34	0.81	11.74	4.72	0.00
3	7	0.02	1.42	4.06	4.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.60	9.10	12.50	10.50
0	0	0.02	4.64	63.42	0.00	0.00
0	4	0.00	0.00	0.99	0.47	83.98
1	1	0.00	0.00	0.68	1.38	0.00
1	5	0.00	0.00	2.92	52.14	0.00
2	2	0.00	0.13	1.22	0.78	0.00
2	6	0.00	0.00	2.70	42.22	0.00
3	3	0.00	0.01	0.40	1.09	0.00
3	7	0.00	0.00	0.49	1.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.36	0.71	8.29	12.54	9.13
0	0	1.76	4.50	58.57	1.47	0.00
0	4	0.00	0.01	0.22	0.89	73.04
1	1	0.00	0.02	0.20	0.69	0.00
1	5	0.00	0.00	4.51	93.96	0.00
2	2	1.10	1.18	1.94	0.79	0.00
2	6	0.00	0.00	0.37	0.59	0.00
3	3	0.00	0.00	0.36	0.69	0.00
3	7	0.00	0.00	0.20	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.54	9.47	13.07	10.15
0	0	0.20	3.92	58.09	1.55	0.00
0	4	0.01	0.02	2.01	2.07	81.20
1	1	0.00	0.11	2.45	3.14	0.00
1	5	0.00	0.02	5.35	85.05	0.00
2	2	0.00	0.12	3.94	2.51	0.00
2	6	0.00	0.06	0.47	1.58	0.00
3	3	0.00	0.03	2.31	4.87	0.00
3	7	0.00	0.00	1.19	3.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.61	1.14	0.00
0	0	0.00	0.00	1.16	1.26	0.00
0	4	0.00	0.00	0.26	1.19	0.00
1	1	0.00	0.00	0.36	0.80	0.00
1	5	0.00	0.00	0.55	1.98	0.00
2	2	0.00	0.02	0.98	1.09	0.00
2	6	0.00	0.00	0.85	0.77	0.00
3	3	0.00	0.00	0.26	1.08	0.00
3	7	0.00	0.00	0.43	0.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.01	0.55	1.07	0.17
