Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.20	0.80	70.36	16.99	0.00
0	0	0.13	0.69	75.46	12.91	0.00
0	4	0.15	0.87	71.63	17.72	0.00
1	1	0.21	0.64	70.05	19.00	0.00
1	5	0.35	0.37	68.33	21.97	0.00
2	2	0.27	0.60	68.49	20.94	0.00
2	6	0.20	0.64	67.96	22.03	0.00
3	3	0.13	0.78	77.92	11.51	0.00
3	7	0.17	1.81	63.34	9.93	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	70.42	17.66	0.00
0	0	0.00	0.59	76.27	12.66	0.00
0	4	0.00	0.63	72.22	18.37	0.00
1	1	0.01	0.49	73.03	16.82	0.00
1	5	0.00	0.31	69.42	21.50	0.00
2	2	0.01	0.44	65.99	23.98	0.00
2	6	0.00	0.48	67.51	23.01	0.00
3	3	0.01	0.63	74.84	14.83	0.00
3	7	0.01	1.72	63.63	9.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	70.08	17.80	0.00
0	0	0.00	0.59	75.74	13.17	0.00
0	4	0.00	0.63	72.78	17.60	0.00
1	1	0.01	0.41	70.68	19.28	0.00
1	5	0.00	0.28	69.19	21.66	0.00
2	2	0.01	0.42	65.76	24.17	0.00
2	6	0.01	0.66	67.02	23.19	0.00
3	3	0.01	0.60	76.68	12.95	0.00
3	7	0.01	1.58	63.39	10.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.15	16.92	0.00
0	0	0.00	0.67	78.22	10.60	0.00
0	4	0.00	0.75	74.57	15.71	0.00
1	1	0.01	0.41	70.83	19.16	0.00
1	5	0.00	0.24	71.53	19.38	0.00
2	2	0.00	0.49	67.35	22.36	0.00
2	6	0.01	0.54	67.90	22.76	0.00
3	3	0.02	0.61	74.80	14.97	0.00
3	7	0.01	1.89	63.36	10.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.95	68.98	16.70	0.00
0	0	0.01	0.51	72.70	13.88	0.00
0	4	0.00	0.75	69.58	18.07	0.00
1	1	0.01	0.36	73.02	15.11	0.00
1	5	0.01	0.42	67.66	21.11	0.00
2	2	0.02	0.41	68.26	20.28	0.00
2	6	0.01	0.54	65.98	22.56	0.00
3	3	0.01	2.86	73.93	12.16	0.00
3	7	0.01	1.77	61.03	10.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	70.60	17.32	0.00
0	0	0.00	0.54	75.17	13.82	0.00
0	4	0.00	0.69	74.14	15.95	0.00
1	1	0.02	0.45	70.99	18.80	0.00
1	5	0.01	0.34	69.25	21.47	0.00
2	2	0.01	0.45	67.64	22.32	0.00
2	6	0.00	0.52	68.22	22.48	0.00
3	3	0.01	0.48	76.53	13.28	0.00
3	7	0.01	1.82	63.20	10.56	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.73	71.11	16.78	0.00
