Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	9.44	3.88	0.00
0	0	0.10	0.30	64.79	21.10	0.00
0	4	0.00	0.03	1.40	1.48	0.00
1	1	0.00	0.00	1.94	1.48	0.00
1	5	0.00	0.01	1.38	0.39	0.00
2	2	0.00	0.01	2.61	0.89	0.00
2	6	0.00	0.00	1.06	2.95	0.00
3	3	0.00	0.00	0.22	0.70	0.00
3	7	0.00	0.00	1.93	1.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.04	8.67	3.20	0.00
0	0	0.12	0.26	64.81	21.80	0.00
0	4	0.00	0.00	0.24	0.40	0.00
1	1	0.00	0.00	0.90	0.00	0.00
1	5	0.00	0.02	0.80	0.29	0.00
2	2	0.00	0.02	0.45	1.09	0.00
2	6	0.00	0.01	1.18	0.36	0.00
3	3	0.00	0.00	0.46	0.88	0.00
3	7	0.00	0.00	0.52	0.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.70	3.54	0.00
0	0	0.10	0.28	65.06	21.39	0.00
0	4	0.00	0.00	1.25	0.11	0.00
1	1	0.00	0.02	0.50	1.57	0.00
1	5	0.00	0.00	0.42	1.09	0.00
2	2	0.00	0.00	0.31	1.00	0.00
2	6	0.00	0.00	1.40	0.94	0.00
3	3	0.00	0.00	0.30	1.18	0.00
3	7	0.00	0.00	0.36	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.67	3.49	0.00
0	0	0.11	0.24	64.91	21.78	0.00
0	4	0.00	0.00	0.50	0.00	0.00
1	1	0.00	0.00	1.07	1.18	0.00
1	5	0.00	0.01	1.06	1.28	0.00
2	2	0.00	0.00	0.23	1.09	0.00
2	6	0.00	0.03	0.83	0.81	0.00
3	3	0.00	0.00	0.48	0.99	0.00
3	7	0.00	0.00	0.30	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.26	3.41	0.44
0	0	0.09	0.43	63.16	20.37	0.00
0	4	0.00	0.03	0.60	0.00	0.00
1	1	0.00	0.00	0.30	0.59	0.00
1	5	0.00	0.00	0.29	0.99	0.00
2	2	0.00	0.00	0.39	1.38	0.00
2	6	0.00	0.00	0.68	1.38	0.00
3	3	0.00	0.01	0.32	1.34	3.48
3	7	0.00	0.00	0.29	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.76	3.45	0.14
0	0	0.10	0.49	65.09	21.24	0.00
0	4	0.00	0.00	1.46	0.40	1.11
1	1	0.00	0.03	1.12	0.51	0.00
1	5	0.00	0.01	0.80	0.61	0.00
2	2	0.00	0.00	0.33	1.01	0.00
2	6	0.00	0.03	0.58	1.54	0.00
3	3	0.00	0.00	0.36	1.18	0.00
3	7	0.00	0.00	0.33	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	0.07	8.77	3.35	0.10
0	0	0.09	0.52	65.17	21.15	0.00
0	4	0.00	0.00	1.27	0.00	0.00
1	1	0.00	0.00	1.04	0.39	0.00
1	5	0.00	0.00	0.44	0.80	0.00
2	2	0.00	0.02	0.64	0.69	0.00
2	6	0.00	0.00	0.51	0.95	0.00
3	3	0.00	0.01	0.75	1.37	0.00
3	7	0.51	0.00	0.30	1.47	0.80
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.50	3.52	0.00
0	0	0.09	0.36	65.10	21.46	0.00
0	4	0.00	0.00	0.60	0.00	0.00
1	1	0.00	0.00	0.19	1.09	0.00
