Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.74	71.63	15.82	0.00
0	0	0.00	0.56	76.69	12.20	0.00
0	4	0.10	0.72	72.47	17.50	0.00
1	1	0.10	0.31	72.05	17.85	0.00
1	5	0.10	0.53	71.06	19.05	0.00
2	2	0.08	0.67	70.63	18.90	0.00
2	6	0.42	0.68	70.10	19.23	0.00
3	3	0.07	0.59	77.26	12.17	0.00
3	7	0.01	1.87	63.61	9.83	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.62	71.09	16.99	0.00
0	0	0.00	0.39	77.52	11.49	0.00
0	4	0.00	0.46	72.32	18.36	0.00
1	1	0.00	0.49	72.73	17.13	0.00
1	5	0.00	0.33	69.34	21.50	0.00
2	2	0.00	0.54	68.98	20.83	0.00
2	6	0.00	0.61	68.35	22.25	0.00
3	3	0.01	0.53	75.85	14.03	0.00
3	7	0.01	1.61	63.41	10.27	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.66	71.78	16.31	0.00
0	0	0.00	0.46	75.05	14.05	0.00
0	4	0.00	0.48	71.90	18.84	0.00
1	1	0.00	0.47	75.13	14.60	0.00
1	5	0.00	0.40	70.90	19.93	0.00
2	2	0.01	0.47	68.89	20.96	0.00
2	6	0.00	0.48	69.08	21.66	0.00
3	3	0.01	0.60	78.31	11.52	0.00
3	7	0.01	1.93	64.75	8.84	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.71	70.78	17.09	0.00
0	0	0.00	0.48	73.73	15.17	0.00
0	4	0.00	0.57	70.93	19.62	0.00
1	1	0.01	0.45	72.13	17.66	0.00
1	5	0.00	0.36	67.93	22.87	0.00
2	2	0.01	0.54	69.79	20.02	0.00
2	6	0.00	0.72	70.33	20.07	0.00
3	3	0.01	0.45	78.08	11.71	0.00
3	7	0.01	2.11	63.81	9.72	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.83	69.24	16.51	0.24
0	0	0.00	0.48	71.58	15.36	0.00
0	4	0.00	0.59	69.26	18.66	0.00
1	1	0.00	0.40	68.13	19.63	0.00
