Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.68	71.93	15.69	0.00
0	0	0.09	0.47	76.31	12.17	0.00
0	4	0.03	0.63	72.97	17.47	0.00
1	1	0.02	0.43	73.74	15.94	0.00
1	5	0.10	0.39	70.89	19.07	0.00
2	2	0.08	0.54	69.70	19.50	0.00
2	6	0.01	0.58	70.00	20.45	0.00
3	3	0.00	0.60	78.45	11.36	0.00
3	7	0.01	1.83	64.00	9.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	71.25	16.78	0.00
0	0	0.00	0.43	77.15	11.74	0.00
0	4	0.00	0.55	71.74	18.88	0.00
1	1	0.00	0.53	71.21	18.65	0.00
1	5	0.01	0.48	69.08	21.65	0.00
2	2	0.01	0.43	69.52	20.30	0.00
2	6	0.00	0.50	69.03	21.75	0.00
3	3	0.01	0.48	77.69	12.19	0.00
3	7	0.02	1.85	64.63	9.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.67	71.67	16.37	0.00
0	0	0.00	0.46	74.72	14.39	0.00
0	4	0.01	0.54	71.00	19.61	0.00
1	1	0.00	0.52	73.82	15.95	0.00
1	5	0.00	0.55	70.59	20.07	0.00
2	2	0.00	0.40	67.98	21.98	0.00
2	6	0.00	0.42	69.06	21.70	0.00
3	3	0.00	0.59	79.11	10.65	0.00
3	7	0.01	1.91	67.07	6.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.10	15.97	0.00
0	0	0.01	0.40	73.45	15.64	0.00
0	4	0.00	0.59	70.76	19.72	0.00
1	1	0.00	0.52	73.41	16.42	0.00
1	5	0.01	0.51	70.28	20.42	0.00
2	2	0.01	0.40	70.58	19.46	0.00
2	6	0.01	0.49	70.69	19.95	0.00
3	3	0.01	0.56	80.35	9.32	0.00
3	7	0.02	2.03	66.68	6.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.82	68.81	16.84	0.00
0	0	0.00	0.44	74.10	12.73	0.00
0	4	0.00	0.53	73.89	14.44	0.00
