Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.74	71.05	16.44	0.00
0	0	0.09	0.46	76.25	12.22	0.00
0	4	0.17	0.56	72.05	17.92	0.00
1	1	0.07	0.41	71.10	18.85	0.00
1	5	0.05	0.52	69.10	20.82	0.00
2	2	0.04	0.66	69.54	19.90	0.00
2	6	0.02	0.60	68.60	21.63	0.00
3	3	0.10	0.64	77.64	11.90	0.00
3	7	0.22	2.06	64.71	8.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.71	72.11	15.90	0.00
0	0	0.00	0.52	73.54	15.40	0.00
0	4	0.00	0.46	71.32	19.36	0.00
1	1	0.01	0.38	74.04	15.84	0.00
1	5	0.00	0.51	70.48	19.88	0.00
2	2	0.01	0.74	70.72	18.56	0.00
2	6	0.00	0.45	69.81	20.99	0.00
3	3	0.00	0.53	80.13	9.75	0.00
3	7	0.01	2.11	66.21	7.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	71.66	16.33	0.00
0	0	0.01	0.54	73.40	15.58	0.00
0	4	0.01	0.43	71.09	19.61	0.00
1	1	0.01	0.34	73.77	16.19	0.00
1	5	0.01	0.48	70.51	20.33	0.00
2	2	0.01	0.69	71.50	18.14	0.00
2	6	0.00	0.41	69.99	20.85	0.00
3	3	0.00	0.58	77.64	12.23	0.00
3	7	0.01	2.07	65.62	7.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.47	16.49	0.00
0	0	0.01	0.44	73.43	15.62	0.00
0	4	0.00	0.50	69.75	20.88	0.00
1	1	0.01	0.45	75.46	14.41	0.00
1	5	0.00	0.39	70.45	20.37	0.00
2	2	0.01	0.60	69.62	20.04	0.00
2	6	0.00	0.43	68.30	22.55	0.00
3	3	0.01	0.54	79.49	10.37	0.00
3	7	0.01	2.23	65.65	7.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.72	69.12	16.79	0.28
0	0	0.00	0.40	73.63	13.34	0.00
0	4	0.00	0.33	70.09	18.74	0.00
1	1	0.00	0.47	69.28	19.12	0.00
1	5	0.00	0.42	67.30	21.53	0.00
2	2	0.01	1.07	67.23	19.41	0.00
2	6	0.01	0.48	66.36	22.61	0.00
3	3	0.00	0.66	75.74	11.44	0.00
3	7	0.02	1.97	63.31	8.16	2.24
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.70	71.34	16.72	0.00
0	0	0.01	0.41	73.22	15.80	0.00
0	4	0.00	0.51	70.98	19.66	0.00
1	1	0.00	0.43	72.59	17.35	0.00
1	5	0.00	0.46	72.14	18.59	0.00
2	2	0.01	0.54	69.29	20.54	0.00
2	6	0.00	0.51	69.39	21.41	0.00
3	3	0.01	0.67	78.51	11.20	0.00
3	7	0.41	2.07	64.02	9.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.77	70.90	16.82	0.00
0	0	0.01	1.13	72.23	15.95	0.00
0	4	0.00	0.46	71.19	18.31	0.00
1	1	0.01	0.39	70.54	19.37	0.00
1	5	0.00	0.53	69.80	20.95	0.00
2	2	0.01	0.69	70.34	19.35	0.00
2	6	0.00	0.37	69.62	21.27	0.00
3	3	0.00	0.57	78.19	11.66	0.00
3	7	0.30	2.00	65.42	7.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.68	71.23	16.72	0.00
0	0	0.00	0.46	74.60	14.50	0.00
0	4	0.00	0.50	72.19	18.47	0.00
1	1	0.01	0.40	74.19	15.70	0.00
1	5	0.00	0.42	70.56	20.16	0.00
2	2	0.01	0.52	68.79	21.02	0.00
2	6	0.00	0.53	68.84	21.90	0.00
3	3	0.00	0.65	77.97	11.81	0.00
3	7	0.00	1.99	63.23	10.35	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.55	16.57	0.00
0	0	0.00	0.49	74.03	15.05	0.00
0	4	0.00	0.50	71.50	19.27	0.00
1	1	0.01	0.34	74.66	15.23	0.00
1	5	0.00	0.41	69.69	21.20	0.00
2	2	0.01	0.57	68.62	21.22	0.00
2	6	0.00	0.48	68.39	22.46	0.00
3	3	0.01	0.59	79.42	10.39	0.00
3	7	0.01	2.04	65.78	7.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.82	69.43	16.40	0.00
0	0	0.00	0.41	71.85	15.35	0.00
0	4	0.00	0.58	69.89	18.72	0.00
1	1	0.01	0.33	74.53	13.42	0.00
1	5	0.01	0.41	69.26	19.38	0.00
2	2	0.02	1.39	66.67	19.66	0.00
2	6	0.00	0.48	66.83	22.01	0.00
3	3	0.01	0.59	74.60	12.53	0.00
3	7	0.00	2.36	61.71	10.07	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.05	16.04	0.00
0	0	0.00	0.44	74.12	14.98	0.00
0	4	0.00	0.56	73.40	17.17	0.00
1	1	0.01	0.39	72.91	17.12	0.00
1	5	0.00	0.35	69.93	20.92	0.00
2	2	0.01	0.68	70.67	18.98	0.00
2	6	0.01	0.52	69.76	21.06	0.00
3	3	0.00	0.56	79.61	10.24	0.00
3	7	0.00	1.98	65.74	7.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.83	71.03	16.87	0.00
0	0	0.00	0.54	74.09	14.92	0.00
0	4	0.00	0.43	71.07	19.69	0.00
1	1	0.01	0.40	73.01	16.93	0.00
1	5	0.00	0.48	68.46	22.37	0.00
2	2	0.01	1.51	69.98	18.75	0.00
2	6	0.00	0.36	69.15	21.82	0.00
3	3	0.00	0.48	78.40	11.36	0.00
3	7	0.01	2.42	64.07	9.14	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.67	71.76	16.19	0.00
0	0	0.00	0.46	76.73	12.13	0.00
0	4	0.00	0.47	71.10	19.65	0.00
1	1	0.01	0.42	73.04	16.93	0.00
1	5	0.00	0.37	71.16	19.72	0.00
2	2	0.01	0.58	70.00	19.76	0.00
2	6	0.00	0.41	69.03	21.85	0.00
3	3	0.00	0.58	78.76	11.04	0.00
3	7	0.01	2.08	64.89	8.64	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.69	72.10	16.05	0.00
0	0	0.00	0.51	72.45	16.72	0.00
0	4	0.00	0.49	72.63	18.04	0.00
1	1	0.01	0.31	75.63	14.29	0.00
1	5	0.00	0.50	71.35	19.28	0.00
2	2	0.01	0.67	69.81	19.92	0.00
2	6	0.00	0.46	69.02	21.84	0.00
3	3	0.00	0.61	80.33	9.51	0.00
3	7	0.00	2.00	64.95	8.64	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.07	68.26	17.00	0.00
0	0	0.01	0.30	71.77	15.66	0.00
0	4	0.00	0.58	71.38	17.38	0.00
1	1	0.00	0.53	69.43	18.02	0.00
1	5	0.00	0.35	67.60	21.05	0.00
2	2	0.00	2.51	65.41	21.09	0.00
2	6	0.00	0.53	65.22	23.26	0.00
3	3	0.00	0.57	75.88	12.06	0.00
3	7	0.02	3.16	59.95	7.64	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.51	16.54	0.00
0	0	0.00	0.40	77.15	11.82	0.00
0	4	0.00	0.69	72.68	17.79	0.00
1	1	0.01	0.38	74.42	15.58	0.00
1	5	0.00	0.36	70.83	20.06	0.00
2	2	0.01	0.66	68.60	21.17	0.00
2	6	0.01	0.47	67.92	22.95	0.00
3	3	0.00	0.49	77.32	12.62	0.00
3	7	0.01	1.98	63.20	10.33	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.86	71.42	16.55	0.00
0	0	0.00	0.43	74.24	14.82	0.00
0	4	0.00	0.69	71.29	19.15	0.00
1	1	0.02	0.43	73.09	16.85	0.00
1	5	0.01	0.37	69.82	21.14	0.00
2	2	0.00	1.34	69.27	19.81	0.00
2	6	0.00	0.52	69.78	21.11	0.00
3	3	0.01	0.47	79.22	10.70	0.00
3	7	0.02	2.62	64.26	8.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.70	72.03	16.04	0.00
0	0	0.00	0.47	72.57	16.54	0.00
0	4	0.01	0.55	71.62	19.03	0.00
1	1	0.00	0.30	75.67	14.25	0.00
1	5	0.00	0.42	72.39	18.36	0.00
2	2	0.01	0.62	70.26	19.48	0.00
2	6	0.00	0.52	69.88	20.92	0.00
3	3	0.01	0.59	79.17	10.68	0.00
3	7	0.01	2.10	64.41	9.01	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.73	72.63	15.23	0.00
0	0	0.00	0.59	74.76	14.06	0.00
0	4	0.00	0.75	75.55	14.58	0.00
1	1	0.01	0.37	73.51	16.20	0.00
1	5	0.00	0.38	72.31	18.57	0.00
2	2	0.01	0.69	70.75	18.88	0.00
2	6	0.00	0.44	70.10	20.72	0.00
3	3	0.00	0.58	78.35	11.55	0.00
3	7	0.01	2.08	66.03	7.35	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	1.04	69.60	16.16	0.12
0	0	0.00	0.40	72.86	14.87	0.00
0	4	0.00	0.57	72.02	16.26	0.00
1	1	0.00	0.43	70.73	16.76	0.00
1	5	0.00	0.46	67.64	20.77	0.00
2	2	0.01	2.10	68.35	17.94	0.93
2	6	0.01	0.55	68.32	20.63	0.00
3	3	0.00	0.58	75.25	12.48	0.00
3	7	0.14	3.23	61.69	9.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.70	71.60	16.03	0.00
0	0	0.00	0.51	79.32	9.07	0.00
0	4	0.01	0.56	72.89	17.29	0.00
1	1	0.01	0.33	72.83	16.89	0.00
1	5	0.00	0.47	70.50	19.94	0.00
2	2	0.14	0.75	69.56	19.03	0.00
2	6	0.24	0.50	69.31	20.56	0.00
3	3	0.00	0.55	75.39	14.58	0.00
3	7	0.00	1.89	62.77	10.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.85	72.18	15.56	0.00
0	0	0.00	0.50	71.74	17.43	0.00
0	4	0.00	0.62	72.67	17.62	0.00
1	1	0.01	0.35	77.36	12.11	0.00
1	5	0.00	0.61	70.36	19.95	0.00
2	2	0.01	1.24	69.89	19.22	0.00
2	6	0.01	0.40	68.53	22.08	0.00
3	3	0.00	0.56	80.86	9.05	0.00
3	7	0.01	2.50	65.97	7.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.72	72.25	15.67	0.00
0	0	0.00	0.59	71.11	17.82	0.00
0	4	0.00	0.61	71.81	18.72	0.00
1	1	0.01	0.29	74.93	14.94	0.00
1	5	0.00	0.50	70.40	20.39	0.00
2	2	0.01	0.75	70.95	18.82	0.00
2	6	0.01	0.36	71.27	19.62	0.00
3	3	0.00	0.50	80.52	9.33	0.00
3	7	0.01	2.16	67.50	5.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.14	15.94	0.00
0	0	0.01	0.35	74.19	15.02	0.00
