Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.71	71.69	16.03	0.00
0	0	0.01	0.58	74.42	14.25	0.00
0	4	0.02	0.59	74.43	15.62	0.00
1	1	0.03	0.37	75.02	14.89	0.00
1	5	0.01	0.54	69.77	20.20	0.00
2	2	0.08	0.77	69.30	20.13	0.00
2	6	0.09	0.61	69.76	20.66	0.00
3	3	0.08	0.52	77.07	12.74	0.00
3	7	0.01	1.71	63.92	9.76	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.73	71.77	16.02	0.00
0	0	0.01	0.51	74.21	14.62	0.00
0	4	0.00	0.48	71.90	18.73	0.00
1	1	0.07	0.85	71.01	17.90	0.00
1	5	0.00	0.54	69.74	20.92	0.00
2	2	0.00	0.52	71.37	18.51	0.00
2	6	0.00	0.41	70.44	20.36	0.00
3	3	0.08	0.51	79.70	9.42	0.00
3	7	0.00	2.06	65.76	7.72	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.71	71.89	15.98	0.00
0	0	0.00	0.48	73.99	14.82	0.00
0	4	0.00	0.60	72.11	17.83	0.00
1	1	0.01	0.36	73.08	17.03	0.00
1	5	0.00	0.50	70.83	19.53	0.00
2	2	0.01	0.67	70.46	19.24	0.00
2	6	0.00	0.45	69.38	21.38	0.00
3	3	0.00	0.46	79.46	10.45	0.00
3	7	0.01	2.15	65.99	7.57	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.64	72.32	15.69	0.00
0	0	0.01	0.39	77.54	11.35	0.00
0	4	0.00	0.42	73.21	17.51	0.00
1	1	0.01	0.47	72.66	17.33	0.00
1	5	0.00	0.52	70.05	20.67	0.00
2	2	0.00	0.43	70.74	19.09	0.00
2	6	0.00	0.48	71.19	19.54	0.00
3	3	0.00	0.50	78.02	11.89	0.00
3	7	0.01	1.93	65.41	8.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.64	70.18	16.23	0.34
0	0	0.04	0.51	73.74	11.86	2.71
0	4	0.01	0.52	72.16	16.34	0.00
1	1	0.01	0.41	73.33	15.75	0.00
1	5	0.00	0.41	68.91	20.29	0.00
2	2	0.01	0.60	68.37	19.42	0.00
2	6	0.00	0.45	67.70	21.26	0.00
3	3	0.00	0.46	74.41	13.41	0.00
3	7	0.00	1.79	62.37	11.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.72	71.64	16.35	0.00
0	0	0.00	0.38	74.50	14.60	0.00
0	4	0.00	0.68	72.80	17.50	0.00
1	1	0.00	0.60	71.28	18.56	0.00
1	5	0.01	0.52	70.81	19.89	0.00
2	2	0.01	0.51	71.04	18.80	0.00
2	6	0.01	0.53	69.58	21.15	0.00
3	3	0.00	0.53	78.25	11.60	0.00
3	7	0.01	2.05	64.86	8.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.77	70.70	16.90	0.00
0	0	0.00	0.46	73.46	15.61	0.00
0	4	0.00	0.65	75.58	14.56	0.00
1	1	0.01	0.48	72.05	17.27	0.00
1	5	0.00	0.50	69.27	21.53	0.00
2	2	0.00	0.64	69.71	19.43	0.00
2	6	0.01	0.47	68.81	21.88	0.00
3	3	0.00	0.53	73.52	15.30	0.00
3	7	0.01	2.45	63.38	9.68	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.65	71.95	16.05	0.00
0	0	0.00	0.49	76.53	12.45	0.00
0	4	0.00	0.71	76.46	13.78	0.00
1	1	0.01	0.38	73.19	16.63	0.00
1	5	0.00	0.34	69.51	21.41	0.00
2	2	0.01	0.67	69.45	20.29	0.00
