Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.24	1.21	0.95	0.00
0	0	0.06	0.00	1.50	1.86	0.00
0	4	0.00	0.00	1.25	0.79	0.00
1	1	0.01	1.69	1.00	0.78	0.00
1	5	0.73	0.11	0.40	0.00	0.00
2	2	0.00	0.00	1.28	0.79	0.00
2	6	0.00	0.04	1.80	0.79	0.00
3	3	0.08	0.00	1.38	1.79	0.00
3	7	0.00	0.05	1.09	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.76	0.89	7.97	4.62	0.08
0	0	3.35	1.12	16.94	5.61	0.00
0	4	0.00	0.31	7.80	4.69	0.00
1	1	0.27	1.21	5.97	3.61	0.00
1	5	0.00	0.82	2.92	3.80	0.66
2	2	1.77	2.47	8.87	5.11	0.00
2	6	0.67	0.72	9.55	4.45	0.00
3	3	0.00	0.46	8.45	3.73	0.00
3	7	0.00	0.00	3.22	5.95	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.64	8.95	12.19	10.28
0	0	0.19	4.96	62.85	0.00	0.00
0	4	0.00	0.00	0.95	1.08	82.23
1	1	0.00	0.00	0.67	1.59	0.00
1	5	0.00	0.00	0.05	0.49	0.00
2	2	0.00	0.00	0.32	0.39	0.00
2	6	0.00	0.18	1.80	0.87	0.00
3	3	0.00	0.00	4.24	92.73	0.00
3	7	0.00	0.00	0.75	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.71	0.97	8.71	12.00	6.43
0	0	3.24	4.91	52.55	2.35	0.00
0	4	0.00	0.02	0.91	0.10	51.40
1	1	0.00	0.00	0.69	1.78	0.00
1	5	0.00	0.05	0.62	1.11	0.00
2	2	1.98	2.32	4.76	2.61	0.00
2	6	0.00	0.07	0.99	0.00	0.00
3	3	0.42	0.34	8.44	87.63	0.00
3	7	0.00	0.01	0.70	0.42	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.56	9.41	12.78	9.12
0	0	0.02	4.24	57.01	1.10	0.00
0	4	0.00	0.00	1.94	1.89	72.98
1	1	0.00	0.00	1.52	3.87	0.00
1	5	0.00	0.00	1.37	2.39	0.00
2	2	0.00	0.10	1.33	1.28	0.00
2	6	0.00	0.05	2.77	2.08	0.00
3	3	0.00	0.02	6.02	85.14	0.00
3	7	0.00	0.06	3.35	4.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	0.47	1.12	0.00
0	0	0.00	0.00	0.23	0.69	0.00
0	4	0.00	0.00	0.57	0.99	0.00
1	1	0.00	0.00	0.36	0.80	0.00
1	5	0.01	0.00	0.35	1.74	0.00
2	2	0.04	0.00	0.59	0.91	0.00
2	6	0.00	0.07	0.52	1.29	0.00
3	3	0.00	0.01	0.56	1.39	0.00
3	7	0.05	0.00	0.59	1.15	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.03	0.65	1.05	0.00
0	0	0.00	0.00	0.20	1.57	0.00
