Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.18	0.29	0.93	0.69	0.00
0	0	0.00	0.03	0.93	0.79	0.00
0	4	0.01	2.16	0.85	0.79	0.00
1	1	0.00	0.04	1.39	1.01	0.00
1	5	0.52	0.00	0.74	0.99	0.00
2	2	0.70	0.00	0.30	0.10	0.00
2	6	0.00	0.00	1.22	0.30	0.00
3	3	0.18	0.00	1.01	0.79	0.00
3	7	0.06	0.10	0.99	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.17	0.70	7.04	6.54	0.74
0	0	0.55	1.10	22.38	2.72	0.00
0	4	0.00	0.23	3.13	3.00	5.91
1	1	0.00	0.02	2.30	5.31	0.00
1	5	0.33	2.35	7.45	3.38	0.00
2	2	0.00	0.02	2.89	3.68	0.00
2	6	0.18	0.77	4.96	3.53	0.00
3	3	0.00	0.41	6.49	6.07	0.00
3	7	0.29	0.69	6.69	24.63	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.53	1.52	4.48	13.82	1.49
0	0	14.28	1.22	18.33	11.43	0.00
0	4	0.00	0.00	0.40	0.69	11.93
1	1	9.91	7.37	5.71	0.79	0.00
1	5	4.02	3.54	3.85	0.69	0.00
2	2	0.00	0.00	1.47	1.58	0.00
2	6	0.00	0.00	0.72	0.69	0.00
3	3	0.00	0.03	2.96	45.41	0.00
3	7	0.00	0.00	2.40	49.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.71	1.04	8.43	11.33	0.00
0	0	6.97	3.02	42.13	4.76	0.00
0	4	0.00	0.00	15.59	54.31	0.00
1	1	6.73	5.23	5.64	1.48	0.00
1	5	0.00	0.00	0.47	0.59	0.00
2	2	0.00	0.00	0.25	0.79	0.00
2	6	0.00	0.00	0.78	0.49	0.00
3	3	0.00	0.04	2.32	27.04	0.00
3	7	0.00	0.00	0.30	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
