Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	0.03	9.74	4.43	0.40
0	0	0.11	0.21	64.72	21.48	0.00
0	4	0.00	0.00	1.32	0.88	3.19
1	1	0.00	0.00	2.66	3.85	0.00
1	5	0.69	0.00	0.52	1.17	0.00
2	2	0.17	0.03	3.63	3.36	0.00
2	6	0.00	0.01	1.68	0.79	0.00
3	3	0.00	0.00	0.46	0.99	0.00
3	7	0.00	0.00	2.74	2.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.04	8.51	3.45	0.00
0	0	0.13	0.27	64.84	21.77	0.00
0	4	0.00	0.00	0.88	0.00	0.00
1	1	0.00	0.00	0.38	0.79	0.00
1	5	0.00	0.00	0.28	1.09	0.00
2	2	0.00	0.04	0.71	0.99	0.00
2	6	0.00	0.00	0.20	1.19	0.00
3	3	0.00	0.02	0.39	0.99	0.00
3	7	0.00	0.00	0.37	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.56	3.82	0.00
0	0	0.12	0.51	64.68	21.66	0.00
0	4	0.00	0.00	0.59	0.00	0.00
1	1	0.00	0.00	0.28	1.68	0.00
1	5	0.00	0.00	0.37	1.48	0.00
2	2	0.00	0.04	0.73	1.38	0.00
2	6	0.00	0.00	0.23	1.29	0.00
3	3	0.00	0.01	0.50	1.88	0.00
3	7	0.00	0.00	1.08	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.02	8.48	3.47	0.00
0	0	0.13	0.15	64.66	22.06	0.00
0	4	0.00	0.03	0.48	0.60	0.00
1	1	0.00	0.00	0.09	0.81	0.00
1	5	0.00	0.00	0.31	1.11	0.00
2	2	0.00	0.00	0.77	0.60	0.00
2	6	0.00	0.00	0.93	0.80	0.00
3	3	0.00	0.00	0.32	1.00	0.00
3	7	0.00	0.00	0.29	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.08	8.16	3.23	0.41
0	0	0.09	0.60	62.56	20.76	3.29
0	4	0.00	0.00	1.09	0.21	0.00
1	1	0.00	0.00	0.14	1.29	0.00
1	5	0.00	0.02	0.10	0.40	0.00
2	2	0.00	0.01	0.40	0.60	0.00
2	6	0.00	0.00	0.19	0.98	0.00
3	3	0.00	0.00	0.37	0.78	0.00
3	7	0.00	0.00	0.44	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.06	8.67	3.45	3.07
0	0	0.11	0.47	64.74	21.71	0.00
0	4	0.00	0.00	1.08	0.09	24.57
1	1	0.00	0.00	0.26	1.19	0.00
1	5	0.00	0.00	0.25	1.29	0.00
2	2	0.00	0.02	1.24	0.39	0.00
