Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.20	2.06	1.20	0.00
0	0	0.00	0.05	3.05	1.51	0.00
0	4	0.00	0.04	2.42	1.01	0.00
1	1	0.00	0.00	1.29	0.58	0.00
1	5	0.59	0.06	2.19	1.50	0.00
2	2	0.00	0.05	1.58	0.00	0.00
2	6	0.00	0.04	2.57	1.60	0.00
3	3	0.00	1.35	1.19	0.50	0.00
3	7	0.13	0.01	2.21	2.91	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	1.76	15.81	8.08	0.00
0	0	0.09	3.17	15.82	4.03	0.00
0	4	0.01	0.68	19.40	5.55	0.00
1	1	0.03	1.14	17.72	10.82	0.00
1	5	0.00	0.04	4.90	8.74	0.00
2	2	0.01	0.97	14.37	10.45	0.01
2	6	0.00	0.44	20.18	8.68	0.00
3	3	0.06	1.79	19.17	6.52	0.00
3	7	0.04	5.86	14.92	9.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	2.23	14.16	12.48	0.25
0	0	0.01	1.65	17.49	4.35	0.03
0	4	0.14	0.12	15.55	10.92	0.00
1	1	0.09	4.80	12.76	9.70	1.95
1	5	0.47	10.80	8.92	5.72	0.00
2	2	0.00	0.11	15.51	23.34	0.00
2	6	0.00	0.12	14.91	19.65	0.00
3	3	0.00	0.14	14.20	9.51	0.00
3	7	0.10	0.11	13.95	16.62	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	2.31	12.45	14.19	0.31
0	0	0.00	0.20	18.72	6.93	0.01
0	4	0.00	0.11	11.66	13.81	0.00
1	1	0.52	8.76	6.80	7.67	2.43
1	5	0.22	9.07	9.43	12.10	0.00
2	2	0.00	0.11	14.43	20.37	0.00
2	6	0.03	0.12	12.39	20.96	0.00
3	3	0.01	0.06	12.71	16.69	0.00
3	7	0.00	0.06	13.42	14.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	2.41	15.40	15.33	0.39
0	0	0.00	0.38	22.75	6.00	0.00
0	4	0.23	18.51	4.66	1.07	0.00
1	1	0.00	0.05	14.52	22.82	0.00
1	5	0.00	0.10	16.64	18.34	0.00
2	2	0.00	0.05	15.94	18.13	0.00
2	6	0.00	0.12	16.95	19.20	3.11
3	3	0.00	0.03	15.74	17.81	0.00
3	7	0.00	0.07	15.99	19.27	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.21	3.73	22.64	24.24	0.00
0	0	0.01	1.54	31.31	12.42	0.00
0	4	0.26	12.35	15.83	14.62	0.00
1	1	0.84	2.57	21.67	41.10	0.00
1	5	0.33	8.50	16.43	28.19	0.00
2	2	0.00	0.32	23.91	25.94	0.00
2	6	0.00	0.37	24.99	25.65	0.00
3	3	0.22	3.87	23.41	21.74	0.00
3	7	0.00	0.29	23.57	24.23	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.19	3.27	21.60	21.27	0.07
0	0	0.01	0.58	31.41	16.79	0.00
0	4	0.11	0.19	23.43	19.83	0.00
1	1	0.24	0.30	23.02	36.56	0.00
1	5	0.33	7.36	18.66	13.11	0.00
2	2	0.02	0.23	21.88	27.45	0.00
2	6	0.63	14.72	11.40	10.01	0.55
3	3	0.11	1.37	19.99	21.27	0.00
3	7	0.10	1.41	23.00	25.15	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.19	3.55	21.40	23.39	0.01
0	0	0.01	1.57	31.59	12.09	0.01
0	4	0.00	0.25	23.54	24.05	0.00
1	1	0.45	5.11	18.65	41.69	0.00
1	5	0.00	0.23	22.07	26.89	0.00
2	2	0.53	7.10	16.32	20.49	0.00
2	6	0.54	13.58	14.50	13.78	0.04
3	3	0.01	0.23	22.64	23.93	0.00
3	7	0.00	0.31	21.88	24.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	3.70	20.56	22.45	0.01
0	0	0.13	0.49	31.09	12.56	0.03
0	4	0.00	0.19	21.62	19.78	0.00
1	1	0.44	12.70	17.95	13.86	0.06
1	5	0.37	10.00	16.88	26.80	0.00
2	2	0.00	0.16	20.66	26.01	0.00
2	6	0.08	5.84	16.56	27.56	0.00
3	3	0.00	0.13	20.01	24.25	0.00
3	7	0.13	0.11	19.72	28.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.20	2.04	26.03	25.28	0.01
0	0	0.02	0.68	36.99	17.92	0.00
0	4	0.01	0.36	27.05	23.89	0.00
1	1	0.63	5.06	16.07	14.30	0.00
1	5	0.00	0.39	29.91	24.46	0.00
2	2	0.00	0.43	28.26	37.32	0.00
2	6	0.86	8.00	18.27	16.53	0.06
3	3	0.06	0.92	26.00	29.48	0.00
3	7	0.03	0.46	25.66	38.34	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.16	3.15	21.93	19.61	0.00
0	0	0.01	0.40	32.82	8.43	0.00
0	4	0.11	1.37	22.66	15.24	0.00
1	1	0.17	3.97	17.53	18.32	0.00
1	5	0.38	7.26	15.88	14.12	0.00
2	2	0.49	10.85	14.90	22.50	0.00
