Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	0.07	2.11	1.44	0.00
0	0	0.00	0.05	3.69	2.36	0.00
0	4	0.00	0.00	0.50	0.00	0.00
1	1	0.00	0.10	2.34	2.17	0.00
1	5	0.60	0.00	1.63	1.66	0.00
2	2	0.00	0.29	3.10	1.82	0.00
2	6	0.19	0.00	1.88	0.69	0.00
3	3	0.18	0.00	2.58	1.91	0.00
3	7	0.17	0.10	1.19	0.91	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.04	0.60	4.39	0.00
0	0	0.00	0.00	0.19	0.69	0.00
0	4	0.00	0.00	0.93	0.39	0.00
1	1	0.00	0.00	0.39	0.78	0.00
1	5	0.00	0.00	0.23	1.77	0.00
2	2	0.00	0.00	0.29	1.38	0.00
2	6	0.00	0.01	0.66	0.88	0.00
3	3	0.00	0.01	0.58	0.87	0.00
3	7	0.02	0.31	1.54	28.35	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.57	1.01	0.00
0	0	0.00	0.00	0.67	1.08	0.00
0	4	0.00	0.00	0.46	1.09	0.00
1	1	0.00	0.00	0.13	0.50	0.00
1	5	0.00	0.00	0.27	0.89	0.00
2	2	0.00	0.00	0.47	2.27	0.00
2	6	0.00	0.00	0.64	0.89	0.00
3	3	0.00	0.00	1.04	0.88	0.00
3	7	0.00	0.00	0.89	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.37	1.05	0.00
0	0	0.00	0.00	0.52	1.49	0.00
0	4	0.00	0.00	0.39	1.40	0.00
1	1	0.00	0.00	0.19	0.69	0.00
1	5	0.00	0.00	0.27	0.90	0.00
2	2	0.00	0.00	0.44	0.80	0.00
2	6	0.00	0.00	0.22	0.90	0.00
3	3	0.00	0.00	0.60	1.20	0.00
3	7	0.00	0.00	0.37	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.31	0.82	0.00
0	0	0.00	0.02	0.18	0.41	0.00
0	4	0.00	0.00	0.09	1.19	0.00
1	1	0.00	0.00	0.26	0.90	0.00
1	5	0.00	0.00	0.53	0.70	0.00
2	2	0.00	0.00	0.29	1.00	0.00
2	6	0.00	0.00	0.18	0.90	0.00
3	3	0.00	0.02	0.67	0.84	0.00
3	7	0.00	0.00	0.29	0.61	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.09	0.65	0.66	0.00
0	0	0.00	0.60	0.11	0.10	0.00
0	4	0.00	0.00	0.57	0.91	0.00
1	1	0.00	0.00	0.43	0.28	0.00
1	5	0.00	0.02	0.50	0.27	0.00
2	2	0.00	0.00	0.69	1.20	0.00
2	6	0.00	0.00	1.01	0.89	0.00
3	3	0.00	0.09	1.12	0.87	0.00
3	7	0.00	0.00	0.79	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.60	0.79	0.00
0	0	0.01	0.00	0.63	0.00	0.00
0	4	0.00	0.01	0.50	0.00	0.00
1	1	0.00	0.00	0.78	0.40	0.00
1	5	0.00	0.00	0.94	0.92	0.00
2	2	0.02	0.00	0.42	1.31	0.00
2	6	0.00	0.00	0.42	0.79	0.00
3	3	0.00	0.01	0.69	1.70	0.00
3	7	0.00	0.00	0.45	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.42	0.80	0.00
0	0	0.00	0.00	0.58	0.50	0.00
0	4	0.00	0.00	0.66	0.70	0.00
1	1	0.00	0.00	0.35	1.09	0.00
1	5	0.00	0.00	0.23	0.89	0.00
2	2	0.00	0.00	0.19	1.09	0.00
2	6	0.00	0.00	0.47	0.79	0.00
3	3	0.00	0.01	0.75	0.75	0.00
3	7	0.00	0.00	0.14	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.47	0.81	0.00
0	0	0.00	0.00	0.37	0.59	0.00
0	4	0.00	0.00	0.05	0.49	0.00
1	1	0.00	0.02	0.27	0.60	0.00
1	5	0.00	0.00	0.83	0.79	0.00
2	2	0.00	0.00	0.44	1.18	0.00
2	6	0.00	0.00	0.28	1.09	0.00
3	3	0.00	0.02	1.11	0.98	0.00
3	7	0.00	0.00	0.38	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.45	0.74	0.00
0	0	0.00	0.02	0.29	0.20	0.00
0	4	0.00	0.00	0.19	0.30	0.00
1	1	0.00	0.00	0.35	1.00	0.00
1	5	0.00	0.00	0.34	0.80	0.00
2	2	0.00	0.00	0.31	0.81	0.00
2	6	0.00	0.00	0.96	1.00	0.00
3	3	0.00	0.04	0.70	1.22	0.00
3	7	0.00	0.00	0.44	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.50	0.78	0.00
0	0	0.00	0.00	0.19	1.09	0.00
0	4	0.00	0.00	0.37	0.79	0.00
1	1	0.00	0.00	0.14	1.18	0.00
1	5	0.00	0.03	0.29	1.09	0.00
2	2	0.00	0.00	0.67	0.49	0.00
2	6	0.00	0.00	0.47	0.69	0.00
3	3	0.00	0.01	1.06	0.17	0.00
3	7	0.00	0.01	0.79	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.39	0.90	0.00
0	0	0.00	0.00	0.15	0.59	0.00
0	4	0.00	0.00	0.60	0.20	0.00
1	1	0.00	0.00	0.10	0.99	0.00
1	5	0.00	0.00	0.27	0.88	0.00
2	2	0.00	0.00	0.51	1.19	0.00
2	6	0.00	0.00	0.62	0.98	0.00
3	3	0.00	0.00	0.51	1.18	0.00
3	7	0.00	0.00	0.37	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.33	0.74	0.00
0	0	0.00	0.12	0.05	0.10	0.00
0	4	0.00	0.00	0.46	0.99	0.00
1	1	0.00	0.00	0.36	0.79	0.00
1	5	0.00	0.00	0.34	0.89	0.00
2	2	0.00	0.02	0.27	0.90	0.00
2	6	0.00	0.00	0.29	0.90	0.00
3	3	0.00	0.02	0.76	0.73	0.00
3	7	0.00	0.00	0.13	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.58	0.92	0.00
0	0	0.00	0.00	0.57	0.39	0.00
0	4	0.00	0.00	0.42	1.20	0.00
1	1	0.00	0.00	0.12	0.50	0.00
1	5	0.00	0.00	0.18	0.50	0.00
2	2	0.00	0.00	0.31	1.09	0.00
2	6	0.00	0.00	1.33	1.69	0.00
3	3	0.00	0.02	1.42	1.44	0.00
3	7	0.00	0.03	0.26	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.44	0.89	0.00
0	0	0.00	0.00	0.23	0.59	0.00
0	4	0.00	0.00	0.21	0.49	0.00
1	1	0.00	0.00	0.20	0.89	0.00
1	5	0.00	0.00	0.43	1.58	0.00
2	2	0.00	0.00	0.43	0.79	0.00
2	6	0.00	0.00	0.23	0.99	0.00
3	3	0.00	0.01	1.10	1.40	0.00
3	7	0.00	0.00	0.66	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.38	0.76	0.00
0	0	0.00	0.00	0.09	0.40	0.00
0	4	0.00	0.00	0.36	0.80	0.00
1	1	0.00	0.00	0.43	0.70	0.00
1	5	0.00	0.00	0.31	0.90	0.00
