Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.27	0.29	1.61	1.01	0.00
0	0	0.00	0.07	2.66	1.18	0.00
0	4	0.00	0.05	1.68	0.69	0.00
1	1	0.00	0.02	1.29	0.59	0.00
1	5	0.70	0.02	1.74	0.79	0.00
2	2	0.78	0.01	1.46	3.04	0.00
2	6	0.67	0.00	1.19	0.79	0.00
3	3	0.05	2.16	1.45	0.59	0.00
3	7	0.00	0.00	1.38	0.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.87	8.90	6.31	0.28
0	0	0.54	1.44	16.83	4.21	0.00
0	4	0.18	0.13	4.31	4.04	2.28
1	1	0.02	0.03	3.79	4.62	0.00
1	5	0.00	0.06	10.07	19.10	0.00
2	2	0.00	0.11	4.26	6.18	0.00
2	6	0.04	2.28	7.72	5.15	0.00
3	3	0.01	2.75	12.05	4.17	0.00
3	7	0.00	0.18	12.12	3.01	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.16	0.87	7.49	13.12	6.38
0	0	4.35	3.90	48.93	4.64	0.00
0	4	0.00	0.01	0.53	0.61	51.08
1	1	0.00	0.00	0.25	1.09	0.00
1	5	0.00	0.00	4.73	93.79	0.00
2	2	0.00	0.01	0.59	0.89	0.00
2	6	0.00	0.00	0.72	1.29	0.00
3	3	4.89	3.06	3.73	1.97	0.00
3	7	0.00	0.00	0.45	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.58	9.05	12.30	9.19
0	0	0.02	4.54	63.30	0.00	0.00
0	4	0.00	0.00	0.86	0.87	73.51
1	1	0.00	0.00	0.28	0.79	0.00
1	5	0.00	0.00	5.77	92.70	0.00
2	2	0.00	0.00	0.83	0.89	0.00
2	6	0.00	0.02	0.45	1.18	0.00
3	3	0.00	0.10	0.60	1.18	0.00
3	7	0.00	0.00	0.29	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.72	9.31	11.98	9.00
0	0	0.03	5.66	55.86	2.30	0.00
0	4	0.00	0.01	2.61	0.47	71.32
1	1	0.00	0.00	2.29	2.87	0.00
1	5	0.00	0.01	6.35	82.15	0.00
2	2	0.00	0.00	0.96	1.19	0.63
2	6	0.00	0.07	3.31	2.97	0.03
3	3	0.00	0.00	2.21	2.62	0.00
3	7	0.00	0.00	0.94	1.27	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.63	1.38	0.00
0	0	0.00	0.00	0.19	1.09	0.00
0	4	0.00	0.00	0.61	0.89	0.00
1	1	0.00	0.00	0.35	1.09	0.00
1	5	0.00	0.00	0.33	2.21	0.00
2	2	0.00	0.00	1.78	2.40	0.00
2	6	0.00	0.05	0.96	0.70	0.00
3	3	0.00	0.00	0.46	1.98	0.00
3	7	0.00	0.00	0.38	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.01	0.47	1.04	0.00
0	0	0.00	0.00	0.10	0.39	0.00
0	4	0.00	0.00	0.45	1.10	0.00
1	1	0.00	0.00	0.97	1.19	0.00
1	5	0.52	0.00	0.40	1.00	0.00
2	2	0.00	0.00	0.18	0.90	0.00
2	6	0.00	0.07	1.08	0.65	0.00
3	3	0.00	0.00	0.32	1.20	0.00
3	7	0.00	0.00	0.23	1.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.45	0.79	0.00
0	0	0.00	0.00	0.24	0.49	0.00
0	4	0.00	0.00	0.12	0.78	0.00
1	1	0.00	0.00	0.20	1.18	0.00
1	5	0.00	0.00	0.37	0.79	0.00
2	2	0.00	0.00	0.90	0.79	0.00
2	6	0.00	0.08	0.97	0.53	0.00
3	3	0.00	0.00	0.39	1.08	0.00
3	7	0.00	0.00	0.36	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.52	0.97	0.00
0	0	0.00	0.00	0.19	0.69	0.00
0	4	0.00	0.00	0.86	1.09	0.00
1	1	0.00	0.00	0.73	1.29	0.00
1	5	0.00	0.00	0.35	0.99	0.00
2	2	0.00	0.00	0.32	0.79	0.00
2	6	0.00	0.03	0.68	1.30	0.00
3	3	0.00	0.00	0.59	1.00	0.00
3	7	0.00	0.00	0.46	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.75	0.92	0.00
0	0	0.00	0.00	0.67	0.79	0.00
0	4	0.00	0.00	0.75	0.99	0.00
1	1	0.00	0.00	1.02	0.40	0.00
1	5	0.00	0.02	1.18	0.80	0.00
2	2	0.00	0.02	0.65	1.00	0.00
2	6	0.00	0.01	1.25	1.13	0.00
3	3	0.00	0.00	0.33	0.99	0.00
3	7	0.00	0.00	0.20	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.21	0.45	0.97	0.00
0	0	0.00	0.01	0.24	0.79	0.00
0	4	0.00	0.00	0.21	0.49	0.00
1	1	0.00	0.00	0.25	0.39	0.00
1	5	0.00	0.00	0.87	1.28	0.00
2	2	0.00	0.00	0.45	2.14	0.00
2	6	0.00	1.67	0.48	0.28	0.00
3	3	0.00	0.00	0.29	1.28	0.00
3	7	0.00	0.00	0.83	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.00	0.55	0.93	0.00
0	0	0.00	0.00	0.49	0.00	0.00
0	4	0.09	0.01	0.37	0.79	0.00
1	1	0.21	0.00	0.48	1.52	0.00
1	5	0.00	0.00	0.32	0.99	0.00
2	2	0.00	0.00	0.34	0.99	0.00
2	6	0.00	0.03	1.15	1.69	0.00
3	3	0.00	0.00	0.45	0.89	0.00
3	7	0.00	0.00	0.76	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.00	0.64	1.34	0.00
0	0	0.00	0.00	0.64	1.69	0.00
0	4	0.00	0.00	0.71	1.78	0.00
1	1	0.08	0.02	0.64	0.99	0.00
1	5	0.00	0.00	0.10	0.90	0.00
2	2	0.00	0.00	0.46	1.10	0.00
2	6	0.00	0.01	1.23	1.55	0.00
3	3	0.00	0.00	0.86	1.00	0.00
3	7	0.00	0.00	0.47	1.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.40	0.90	0.00
0	0	0.03	0.00	0.19	0.99	0.00
0	4	0.00	0.00	0.20	0.30	0.00
1	1	0.00	0.00	0.28	0.89	0.00
1	5	0.00	0.00	0.36	0.89	0.00
2	2	0.00	0.00	0.26	1.78	0.00
2	6	0.00	0.01	1.27	0.68	0.00
3	3	0.00	0.00	0.29	0.99	0.00
3	7	0.00	0.00	0.36	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.49	1.23	0.00
0	0	0.00	0.00	0.10	0.89	0.00
0	4	0.00	0.02	0.47	0.86	0.00
1	1	0.00	0.00	0.24	1.19	0.00
1	5	0.00	0.00	0.22	1.29	0.00
2	2	0.00	0.00	0.80	0.87	0.00
2	6	0.00	0.05	1.34	1.04	0.00
3	3	0.00	0.00	0.23	1.29	0.00
3	7	0.00	0.00	0.49	2.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.37	0.76	0.00
0	0	0.00	0.00	0.14	0.39	0.00
0	4	0.00	0.05	0.49	0.21	0.00
1	1	0.00	0.00	0.09	0.49	0.00
1	5	0.00	0.00	0.27	0.89	0.00
2	2	0.00	0.00	0.33	0.89	0.00
2	6	0.00	0.07	1.14	1.26	0.00
3	3	0.00	0.00	0.19	1.10	0.00
3	7	0.00	0.00	0.27	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.36	0.55	1.67	0.00
0	0	0.00	0.00	0.20	1.18	0.00
0	4	0.00	0.02	0.97	2.50	0.00
1	1	0.00	0.00	0.56	1.77	0.00
1	5	0.00	0.00	0.45	1.87	0.00
2	2	0.00	0.01	0.30	1.99	0.00
2	6	0.01	2.81	0.47	0.60	0.00
3	3	0.00	0.00	0.47	1.87	0.00
3	7	0.00	0.00	1.02	1.57	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.49	1.00	0.00
0	0	0.00	0.00	0.46	0.99	0.00
0	4	0.00	0.00	0.25	0.99	0.00
1	1	0.00	0.02	0.39	0.89	0.00
1	5	0.00	0.00	0.29	1.20	0.00
2	2	0.00	0.00	0.35	0.89	0.00
2	6	0.00	0.07	1.18	0.83	0.00
3	3	0.00	0.00	0.59	1.30	0.00
3	7	0.00	0.00	0.39	0.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.36	1.12	0.00
0	0	0.00	0.00	0.14	0.99	0.00
0	4	0.00	0.02	0.18	0.70	0.00
1	1	0.00	0.00	0.33	2.25	0.00
1	5	0.00	0.00	0.28	1.09	0.00
2	2	0.00	0.00	0.25	0.99	0.00
2	6	0.00	0.04	1.13	0.78	0.00
3	3	0.00	0.00	0.20	1.09	0.00
3	7	0.00	0.00	0.36	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.37	0.84	0.00
0	0	0.00	0.00	0.10	0.59	0.00
0	4	0.00	0.00	0.28	0.89	0.00
1	1	0.00	0.00	0.53	0.79	0.00
1	5	0.00	0.00	0.13	0.98	0.00
2	2	0.00	0.00	0.16	0.99	0.00
2	6	0.00	0.02	1.24	0.91	0.00
3	3	0.00	0.00	0.36	0.79	0.00
3	7	0.00	0.00	0.13	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.67	3.44	0.00
0	0	0.03	0.14	1.11	16.02	0.00
0	4	0.00	0.00	0.95	2.30	0.00
1	1	0.00	0.00	0.24	0.90	0.00
1	5	0.00	0.00	0.28	1.00	0.00
2	2	0.00	0.00	0.64	1.40	0.00
2	6	0.00	0.06	1.12	2.69	0.00
3	3	0.00	0.00	0.49	1.51	0.00
3	7	0.00	0.00	0.55	1.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.38	2.35	0.00
0	0	0.00	0.05	0.58	12.90	0.00
0	4	0.00	0.00	0.03	0.50	0.00
1	1	0.00	0.00	0.10	0.79	0.00
1	5	0.00	0.00	0.19	0.99	0.00
2	2	0.00	0.00	0.34	0.89	0.00
2	6	0.00	0.00	1.23	0.84	0.00
3	3	0.00	0.13	0.29	0.79	0.00
3	7	0.00	0.00	0.31	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.33	0.73	1.62	0.00
0	0	0.00	0.00	1.27	0.39	0.00
0	4	0.00	0.01	1.58	1.09	0.00
1	1	0.00	0.00	0.38	1.87	0.00
1	5	0.00	0.00	0.36	1.87	0.00
2	2	0.00	0.00	0.24	1.98	0.00
2	6	0.00	2.57	0.57	0.90	0.00
3	3	0.00	0.01	0.37	1.87	0.00
3	7	0.00	0.02	1.07	2.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.66	0.65	0.00
0	0	0.00	0.00	0.37	0.99	0.00
0	4	0.00	0.00	0.45	1.00	0.00
1	1	0.00	0.00	1.09	0.50	0.00
1	5	0.00	0.00	0.69	0.59	0.00
2	2	0.00	0.00	0.36	0.79	0.00
2	6	0.00	0.07	1.09	0.34	0.00
3	3	0.00	0.00	0.72	0.40	0.00
3	7	0.00	0.00	0.50	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	0.53	1.19	0.12
0	0	0.00	0.00	0.25	0.98	0.00
0	4	0.05	0.00	0.66	0.99	0.00
