Core	CPU	C1%	C3%	C6%	C8%	C9%
1	1	0.01	0.51	71.40	18.60	0.00
1	5	0.01	0.39	68.12	22.04	0.00
2	2	0.01	0.43	69.06	20.98	0.00
2	6	0.00	0.62	68.05	21.81	0.00
3	3	0.01	0.49	79.16	10.74	0.00
3	7	0.01	2.75	63.26	9.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.70	71.71	16.42	0.00
0	0	0.00	0.49	74.41	14.61	0.00
0	4	0.01	0.77	73.42	17.03	0.00
1	1	0.00	0.39	74.58	15.22	0.00
1	5	0.00	0.36	68.50	22.36	0.00
2	2	0.01	0.54	68.36	21.49	0.00
2	6	0.01	0.45	68.92	21.92	0.00
3	3	0.00	0.50	80.49	9.49	0.00
3	7	0.01	2.07	64.41	9.11	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.66	71.26	16.82	0.00
0	0	0.01	0.41	75.78	13.36	0.00
0	4	0.00	0.64	72.71	17.89	0.00
1	1	0.00	0.47	76.16	13.54	0.00
1	5	0.00	0.39	69.41	21.44	0.00
2	2	0.01	0.55	66.02	23.87	0.00
2	6	0.00	0.46	67.69	23.12	0.00
3	3	0.00	0.48	78.46	11.53	0.00
3	7	0.01	1.92	63.85	9.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.92	69.77	15.97	0.00
0	0	0.00	2.15	69.86	15.86	0.00
0	4	0.00	0.51	69.60	19.01	0.00
1	1	0.01	0.40	74.03	13.89	0.00
1	5	0.00	0.44	66.96	21.62	0.00
2	2	0.01	0.53	68.85	19.17	0.00
2	6	0.00	0.41	67.78	20.49	0.00
3	3	0.00	0.42	77.75	10.44	0.00
3	7	0.00	2.52	63.92	7.42	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.66	69.93	17.55	0.00
0	0	0.00	0.49	72.16	17.00	0.00
0	4	0.00	0.65	71.69	18.89	0.00
1	1	0.01	0.48	74.48	15.08	0.00
1	5	0.00	0.37	69.26	21.64	0.00
2	2	0.01	0.45	67.57	22.10	0.00
2	6	0.00	0.43	67.55	23.52	0.00
3	3	0.00	0.53	76.40	12.94	0.00
3	7	0.01	1.89	60.01	9.12	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.78	71.27	16.58	0.00
0	0	0.00	0.41	74.47	14.27	0.00
0	4	0.00	0.41	72.79	17.99	0.00
1	1	0.00	0.52	72.63	17.23	0.00
1	5	0.01	0.47	69.99	20.91	0.00
2	2	0.01	0.91	69.90	19.14	0.00
2	6	0.01	0.48	69.34	21.51	0.00
3	3	0.01	0.48	77.40	12.61	0.00
3	7	0.00	2.55	63.95	9.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.66	70.88	17.27	0.00
0	0	0.00	0.41	77.04	11.97	0.00
0	4	0.00	0.53	72.10	18.55	0.00
1	1	0.00	0.51	72.88	16.88	0.00
1	5	0.00	0.42	70.21	20.59	0.00
2	2	0.02	0.52	68.14	21.78	0.00
2	6	0.00	0.51	67.30	23.56	0.00
3	3	0.00	0.55	76.22	13.63	0.00
3	7	0.01	1.86	62.63	11.04	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.71	71.41	16.65	0.00
0	0	0.01	0.47	75.47	13.68	0.00
0	4	0.00	0.75	72.27	18.20	0.00
1	1	0.00	0.48	75.37	14.40	0.00
1	5	0.00	0.32	72.47	18.32	0.00
2	2	0.01	0.52	67.66	22.29	0.00
2	6	0.00	0.56	67.57	23.24	0.00
3	3	0.00	0.55	77.53	12.31	0.00
3	7	0.01	2.00	62.82	10.75	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	1.35	69.97	16.64	0.00
0	0	0.01	2.99	73.88	11.98	0.00
0	4	0.00	0.61	71.77	18.26	0.00
1	1	0.00	0.36	72.84	16.32	0.00
1	5	0.00	0.41	67.68	21.95	0.00
2	2	0.01	0.60	66.97	21.68	0.00
2	6	0.00	0.46	66.09	24.27	0.00
3	3	0.00	0.44	77.51	11.11	0.00
3	7	0.01	4.91	63.60	7.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.67	71.34	16.80	0.00
0	0	0.00	0.42	75.58	13.40	0.00
0	4	0.00	0.64	72.21	18.38	0.00
1	1	0.01	0.49	74.84	14.98	0.00
1	5	0.00	0.41	69.04	21.81	0.00
2	2	0.01	0.59	68.60	21.25	0.00
2	6	0.00	0.50	68.25	22.55	0.00
3	3	0.00	0.47	77.81	12.12	0.00
3	7	0.01	1.82	63.93	9.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.76	70.77	17.05	0.00
0	0	0.00	0.46	73.21	16.01	0.00
0	4	0.00	0.79	71.62	17.94	0.00
1	1	0.01	0.53	72.28	17.50	0.00
1	5	0.00	0.44	68.47	22.34	0.00
2	2	0.01	0.49	69.78	20.09	0.00
2	6	0.01	0.47	68.17	22.66	0.00
3	3	0.00	0.46	78.74	11.23	0.00
3	7	0.01	2.47	64.42	8.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	71.72	16.44	0.00
0	0	0.01	0.41	76.74	12.31	0.00
0	4	0.00	0.49	71.34	19.43	0.00
1	1	0.00	0.50	72.19	17.69	0.00
1	5	0.00	0.49	69.89	20.86	0.00
2	2	0.01	0.48	71.21	18.62	0.00
2	6	0.00	0.43	68.67	22.18	0.00
3	3	0.01	0.57	78.57	11.24	0.00
3	7	0.01	1.98	64.56	9.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	72.13	15.62	0.00
0	0	0.01	0.43	76.01	13.06	0.00
0	4	0.00	0.53	74.78	15.66	0.00
1	1	0.00	0.50	72.85	16.71	0.00
1	5	0.00	0.41	71.03	19.85	0.00
2	2	0.03	0.53	69.34	19.09	0.00
2	6	0.01	0.43	68.82	22.04	0.00
3	3	0.00	0.54	79.08	10.10	0.00
3	7	0.01	2.05	65.06	8.44	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	1.15	69.79	16.30	0.00
0	0	0.00	2.62	73.27	12.31	0.00
0	4	0.00	0.59	71.51	17.40	0.00
1	1	0.00	0.42	72.29	15.74	0.00
1	5	0.00	0.39	67.67	21.54	0.00
2	2	0.01	0.51	68.33	20.48	0.00
2	6	0.00	0.48	66.69	22.84	0.00
3	3	0.00	0.54	76.73	11.35	0.00
3	7	0.01	3.67	62.44	8.86	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	70.73	17.42	0.00
0	0	0.00	0.40	73.29	15.89	0.00
0	4	0.01	0.61	71.14	19.44	0.00
1	1	0.00	0.42	73.36	16.46	0.00
1	5	0.00	0.41	69.38	21.45	0.00
2	2	0.01	0.52	69.49	20.34	0.00
2	6	0.00	0.43	67.28	23.58	0.00
3	3	0.01	0.51	77.65	12.26	0.00
3	7	0.01	1.89	63.88	9.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.88	70.99	16.83	0.00
0	0	0.00	1.30	74.71	13.14	0.00
0	4	0.00	0.61	73.19	17.44	0.00
1	1	0.00	0.52	73.54	16.23	0.00
1	5	0.00	0.50	69.36	21.17	0.00
2	2	0.01	0.56	68.66	21.29	0.00
2	6	0.01	0.54	67.70	22.92	0.00
3	3	0.00	0.49	77.18	12.52	0.00
3	7	0.01	2.53	63.37	9.85	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.67	71.17	16.84	0.00
0	0	0.00	0.50	74.63	14.31	0.00
0	4	0.01	0.68	71.57	18.98	0.00
1	1	0.00	0.37	74.31	15.46	0.00
1	5	0.00	0.38	69.04	21.79	0.00
2	2	0.01	0.49	67.78	22.15	0.00
2	6	0.00	0.48	68.26	22.53	0.00
3	3	0.00	0.51	79.23	10.66	0.00
3	7	0.01	1.99	64.53	8.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.70	71.17	16.77	0.00
0	0	0.00	0.55	73.46	15.59	0.00
0	4	0.00	0.54	72.32	18.28	0.00
1	1	0.00	0.44	74.96	14.75	0.00
1	5	0.00	0.42	70.04	20.67	0.00
2	2	0.01	0.54	68.21	21.70	0.00
2	6	0.00	0.54	68.21	22.55	0.00
3	3	0.00	0.63	79.32	10.46	0.00
3	7	0.01	1.97	63.19	10.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	1.17	70.00	16.72	0.00
0	0	0.01	2.63	74.15	11.67	0.00
0	4	0.00	0.53	69.89	19.65	0.00
1	1	0.01	0.37	71.46	17.83	0.00
1	5	0.00	0.32	68.54	21.05	0.00
2	2	0.01	0.52	68.83	19.67	0.00
2	6	0.00	0.43	67.41	23.29	0.00
3	3	0.00	0.56	76.66	11.78	0.00
3	7	0.01	3.97	62.78	8.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	71.43	16.63	0.00
0	0	0.01	0.36	73.98	15.18	0.00
0	4	0.01	0.56	71.28	19.38	0.00
1	1	0.00	0.41	74.63	15.10	0.00
1	5	0.00	0.44	69.68	20.99	0.00
2	2	0.01	0.52	69.00	20.88	0.00
2	6	0.00	0.45	69.07	21.79	0.00
3	3	0.00	0.56	78.82	11.07	0.00
3	7	0.01	1.99	64.98	8.64	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.83	71.27	16.56	0.00
0	0	0.00	0.59	74.53	14.43	0.00
0	4	0.00	1.16	72.63	17.09	0.00
1	1	0.01	0.31	73.93	16.05	0.00
1	5	0.00	0.48	68.55	22.26	0.00
2	2	0.01	0.61	69.02	20.87	0.00
2	6	0.00	0.41	67.99	22.88	0.00
3	3	0.00	0.50	78.57	11.35	0.00
3	7	0.00	2.61	65.49	7.68	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.06	16.08	0.00
0	0	0.01	0.53	75.94	13.04	0.00
0	4	0.00	0.47	72.67	18.06	0.00
1	1	0.02	0.41	74.45	15.38	0.00
1	5	0.00	0.42	69.46	21.41	0.00
2	2	0.01	0.60	69.73	20.14	0.00
2	6	0.00	0.50	70.20	20.56	0.00
3	3	0.00	0.50	79.00	10.84	0.00
3	7	0.00	2.06	64.45	9.07	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.73	72.29	15.58	0.00
0	0	0.00	0.65	76.74	11.77	0.00
0	4	0.01	0.64	74.33	16.15	0.00
1	1	0.00	0.38	74.83	14.83	0.00
1	5	0.00	0.35	68.90	21.83	0.00
2	2	0.01	0.78	72.74	16.75	0.00
2	6	0.01	0.47	68.10	22.71	0.00
3	3	0.00	0.51	78.56	11.27	0.00
3	7	0.00	2.05	64.17	9.31	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.89	69.52	16.05	0.02
0	0	0.00	1.81	73.13	12.54	0.16
0	4	0.01	0.40	71.95	16.68	0.00
1	1	0.01	0.41	71.52	16.22	0.00
1	5	0.00	0.51	67.88	20.68	0.00
2	2	0.01	0.56	66.62	21.14	0.00
2	6	0.00	0.48	65.87	22.31	0.00
3	3	0.00	0.50	76.73	10.65	0.00
3	7	0.00	2.46	63.02	8.31	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.75	71.47	16.25	0.00
0	0	0.01	0.55	77.57	10.62	0.00
0	4	0.00	0.63	72.42	18.00	0.00
1	1	0.01	0.34	71.08	18.76	0.00
1	5	0.01	0.50	68.56	21.63	0.00
2	2	0.29	0.72	69.81	19.02	0.00
2	6	0.00	0.52	67.74	23.04	0.00
3	3	0.00	0.53	79.11	10.16	0.00
3	7	0.01	2.19	64.85	8.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.81	71.23	16.69	0.00
0	0	0.00	0.49	75.96	13.02	0.00
0	4	0.00	1.37	71.36	18.35	0.00
1	1	0.01	0.45	73.81	16.11	0.00
1	5	0.00	0.47	69.79	20.98	0.00
2	2	0.00	0.49	68.90	21.03	0.00
2	6	0.00	0.48	69.19	21.65	0.00
3	3	0.01	0.44	78.01	11.99	0.00
3	7	0.00	2.26	62.92	10.45	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.18	16.80	0.00
0	0	0.00	0.52	74.18	14.70	0.00
0	4	0.00	0.59	71.71	18.89	0.00
1	1	0.01	0.30	73.53	16.38	0.00
1	5	0.00	0.38	69.50	21.30	0.00
2	2	0.01	0.66	69.87	19.94	0.00
2	6	0.00	0.35	67.98	22.91	0.00
3	3	0.00	0.47	78.63	11.28	0.00
3	7	0.04	2.15	64.22	9.03	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	71.08	16.45	0.00
0	0	0.01	0.47	76.31	12.83	0.00
0	4	0.00	0.48	70.94	19.92	0.00
1	1	0.00	0.44	72.90	17.12	0.00
1	5	0.00	0.45	68.93	22.01	0.00
2	2	0.01	0.44	69.02	21.07	0.00
2	6	0.00	0.48	67.72	23.11	0.00
3	3	0.00	0.62	79.75	9.42	0.00
3	7	0.02	2.17	62.87	6.12	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	1.19	69.60	16.74	0.00
0	0	0.01	2.41	73.15	12.46	0.00
0	4	0.01	0.50	70.98	18.25	0.00
1	1	0.01	0.48	71.23	17.00	0.00
1	5	0.00	0.29	68.10	21.10	0.00
2	2	0.00	0.42	67.22	21.48	0.00
2	6	0.00	0.53	67.22	22.31	0.00
3	3	0.00	0.52	76.68	12.50	0.00
3	7	0.49	4.33	62.06	8.84	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	71.16	16.73	0.00
0	0	0.00	0.49	76.50	12.54	0.00
0	4	0.01	0.62	74.04	16.49	0.00
1	1	0.01	0.47	69.84	19.84	0.00
1	5	0.00	0.37	69.58	20.32	0.00
2	2	0.01	0.60	69.41	20.46	0.00
2	6	0.00	0.42	68.68	22.08	0.00
3	3	0.00	0.47	77.27	12.72	0.00
3	7	0.01	1.92	64.14	9.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.73	71.93	15.96	0.00
0	0	0.01	0.44	72.96	16.15	0.00
0	4	0.00	0.50	71.59	19.09	0.00
