Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.09	9.22	3.45	0.08
0	0	0.09	0.63	64.59	20.75	0.00
0	4	0.00	0.00	0.91	0.60	0.00
1	1	0.00	0.00	1.88	0.98	0.00
1	5	0.00	0.03	0.79	1.68	0.00
2	2	0.00	0.00	0.62	0.50	0.61
2	6	0.00	0.03	2.23	0.69	0.00
3	3	0.00	0.00	1.13	0.50	0.00
3	7	0.00	0.01	1.40	1.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.10	8.74	3.66	1.96
0	0	0.10	0.75	65.14	20.88	0.00
0	4	0.00	0.00	0.54	0.30	12.15
1	1	0.03	0.00	0.43	1.79	0.01
1	5	0.00	0.00	0.22	0.69	0.00
2	2	0.00	0.00	1.73	1.08	3.47
2	6	0.00	0.00	0.29	0.98	0.00
3	3	0.01	0.06	1.14	0.50	0.08
3	7	0.00	0.00	0.38	3.05	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.10	8.97	3.44	0.00
0	0	0.07	0.80	65.10	21.19	0.00
0	4	0.04	0.00	0.88	0.00	0.00
1	1	0.00	0.00	0.79	1.96	0.00
1	5	0.00	0.00	0.25	1.09	0.00
2	2	0.00	0.00	1.53	1.19	0.00
2	6	0.10	0.01	0.80	0.79	0.00
3	3	0.00	0.02	1.19	0.30	0.00
3	7	0.00	0.00	1.25	0.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.05	8.46	3.47	0.00
0	0	0.13	0.36	64.90	21.48	0.00
0	4	0.00	0.00	0.49	0.00	0.00
1	1	0.00	0.00	0.19	0.98	0.00
1	5	0.00	0.00	0.27	0.88	0.00
2	2	0.00	0.00	0.34	0.88	0.00
2	6	0.00	0.00	0.33	0.89	0.00
3	3	0.00	0.03	0.46	1.07	0.00
3	7	0.07	0.02	0.66	1.55	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.71	3.18	0.00
0	0	0.09	0.15	64.93	21.83	0.00
0	4	0.00	0.00	1.13	0.10	0.00
1	1	0.00	0.01	0.40	0.40	0.00
1	5	0.00	0.00	0.20	0.89	0.00
2	2	0.00	0.00	0.28	1.09	0.00
2	6	0.00	0.00	0.36	0.89	0.00
3	3	0.00	0.00	1.34	0.00	0.00
3	7	0.00	0.03	1.00	0.22	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.07	8.63	3.41	0.00
0	0	0.08	0.52	65.03	21.68	0.00
0	4	0.19	0.00	0.61	0.10	0.00
1	1	0.00	0.00	0.24	1.09	0.00
1	5	0.00	0.00	0.13	0.40	0.00
2	2	0.07	0.01	0.54	0.91	0.00
2	6	0.00	0.00	0.10	1.08	0.00
3	3	0.00	0.00	1.29	0.78	0.00
3	7	0.00	0.00	1.13	1.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.08	8.47	3.21	0.00
0	0	0.08	0.57	63.17	20.26	0.00
0	4	0.00	0.00	1.19	0.30	0.00
1	1	0.00	0.00	0.57	0.59	0.00
1	5	0.00	0.00	0.86	0.79	0.00
2	2	0.00	0.00	0.15	1.18	0.00
2	6	0.00	0.00	0.15	1.09	0.00
3	3	0.00	0.03	1.10	0.69	0.00
3	7	0.00	0.00	0.57	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.45	3.52	0.00
0	0	0.08	0.43	64.56	21.82	0.00
0	4	0.00	0.02	0.89	0.00	0.00
1	1	0.00	0.00	0.36	1.47	0.00
1	5	0.00	0.00	0.29	0.99	0.00
2	2	0.00	0.00	0.45	0.98	0.00
2	6	0.00	0.00	0.25	0.89	0.00
3	3	0.00	0.02	0.63	1.10	0.00
3	7	0.00	0.00	0.20	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.59	3.82	0.11
0	0	0.09	0.47	64.32	21.26	0.00
0	4	0.00	0.00	0.66	0.00	0.00
1	1	0.00	0.00	0.36	2.95	0.00
1	5	0.00	0.00	0.12	0.50	0.00
2	2	0.00	0.02	1.91	1.88	0.91
