Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	2.41	10.84	2.88
0	0	0.01	0.11	7.36	15.12	0.00
0	4	0.00	0.00	1.38	2.28	14.07
1	1	0.00	0.00	1.08	3.12	1.00
1	5	0.00	0.03	1.83	1.59	0.00
2	2	0.00	0.04	2.99	52.71	0.00
2	6	0.00	0.02	0.95	0.83	7.90
3	3	0.00	0.00	1.10	8.59	0.00
3	7	0.00	0.02	2.59	2.46	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	1.75	3.00	0.00
0	0	0.00	0.00	0.64	1.95	0.00
0	4	0.00	0.03	3.42	10.70	0.00
1	1	0.00	0.02	0.54	1.77	0.00
1	5	0.00	0.07	2.24	1.38	0.00
2	2	0.00	0.03	2.29	0.40	0.00
2	6	0.00	0.00	0.82	0.70	0.00
3	3	0.00	0.05	3.34	5.59	0.00
3	7	0.00	0.00	0.67	1.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.01	0.98	1.90	0.00
0	0	0.00	0.00	0.42	0.70	0.00
0	4	0.00	0.00	1.63	3.93	0.00
1	1	0.00	0.01	0.42	2.28	0.00
1	5	0.21	0.03	1.22	1.60	0.00
2	2	0.00	0.03	1.65	1.22	0.00
2	6	0.00	0.00	0.16	0.50	0.00
3	3	0.00	0.01	2.17	3.90	0.00
3	7	0.00	0.00	0.18	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.01	0.88	1.22	0.31
0	0	0.00	0.00	1.60	1.02	0.00
0	4	0.00	0.00	0.53	2.77	0.00
1	1	0.00	0.11	1.96	1.49	1.02
1	5	0.00	0.00	1.25	0.09	0.00
2	2	0.00	0.00	0.42	1.10	0.00
2	6	0.42	0.00	0.46	0.90	0.00
3	3	0.00	0.00	0.45	1.10	0.00
3	7	0.00	0.00	0.41	1.26	1.50
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.41	1.01	0.00
0	0	0.00	0.00	0.67	0.90	0.00
0	4	0.00	0.00	0.36	1.20	0.00
1	1	0.00	0.00	0.14	0.79	0.00
1	5	0.00	0.01	1.08	0.90	0.00
2	2	0.00	0.01	0.23	1.49	0.00
2	6	0.00	0.00	0.19	1.10	0.00
3	3	0.00	0.00	0.28	0.89	0.00
3	7	0.00	0.00	0.35	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.02	0.76	1.46	0.11
0	0	0.74	0.00	0.14	0.59	0.00
0	4	0.00	0.00	0.56	3.36	0.00
1	1	0.00	0.05	0.25	0.90	0.00
1	5	0.06	0.04	2.60	2.04	0.01
2	2	0.00	0.00	0.29	1.00	0.00
2	6	0.00	0.04	0.34	1.21	0.85
3	3	0.00	0.01	1.51	1.90	0.00
3	7	0.00	0.00	0.37	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.49	8.71	36.54	9.52	0.00
0	0	1.74	9.40	34.43	6.88	0.00
0	4	1.23	7.98	36.10	15.79	0.00
1	1	1.30	8.70	34.86	7.56	0.00
1	5	1.21	8.85	43.09	10.79	0.00
2	2	1.62	9.71	29.90	5.86	0.03
2	6	2.33	7.39	35.69	12.69	0.00
3	3	0.95	8.49	38.15	12.79	0.00
3	7	1.55	9.12	40.08	3.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.97	9.59	49.48	6.63	0.12
0	0	1.61	11.07	42.85	5.58	0.00
0	4	0.56	6.81	52.99	9.73	0.00
1	1	0.83	8.80	51.37	8.83	0.00
1	5	0.93	10.67	51.24	3.79	0.12
2	2	1.06	11.16	44.95	7.45	0.54
2	6	0.81	9.42	49.73	6.76	0.00
3	3	0.81	8.90	52.60	4.13	0.27
3	7	1.17	9.89	50.22	6.75	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.46	13.88	45.51	2.30	0.00
0	0	3.20	16.34	37.01	1.91	0.00
0	4	0.69	11.32	50.67	3.25	0.00
1	1	1.42	14.86	44.13	1.09	0.00
1	5	0.89	11.80	49.24	3.56	0.00
2	2	2.36	16.41	39.08	0.91	0.00
2	6	0.74	13.21	49.04	3.61	0.00
3	3	1.34	12.68	48.20	2.23	0.00
3	7	1.07	14.43	46.72	1.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.68	13.54	43.89	2.54	0.01
0	0	2.29	15.89	32.59	1.22	0.03
0	4	0.97	13.15	48.44	1.85	0.00
1	1	2.30	14.47	39.91	3.06	0.00
1	5	1.90	12.88	45.70	2.36	0.00
