Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.01	6.08	9.27	0.00
0	0	0.00	0.02	2.67	2.99	0.00
0	4	0.00	0.00	0.87	1.08	0.00
1	1	0.00	0.00	1.60	2.16	0.00
1	5	0.14	0.03	35.42	61.44	0.00
2	2	0.00	0.02	2.14	1.28	0.00
2	6	0.00	0.03	0.99	0.38	0.00
3	3	0.00	0.00	3.09	1.98	0.00
3	7	0.10	0.00	1.90	2.83	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	6.12	7.96	0.00
0	0	0.00	0.02	0.52	2.45	0.00
0	4	0.00	0.00	0.10	0.90	0.00
1	1	0.00	0.03	0.46	1.49	0.00
1	5	0.00	0.01	45.39	52.30	0.00
2	2	0.00	0.00	0.40	1.30	0.00
2	6	0.00	0.06	0.72	2.43	0.00
3	3	0.00	0.00	0.28	1.59	0.00
3	7	0.00	0.05	1.11	1.24	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.07	4.92	8.52	0.00
0	0	0.00	0.02	0.27	0.89	0.00
0	4	0.00	0.00	0.10	0.60	0.00
1	1	0.71	0.00	0.18	0.99	0.00
1	5	0.01	0.54	35.03	61.60	0.00
2	2	0.00	0.00	1.75	0.79	0.00
2	6	0.00	0.00	0.27	1.01	0.00
3	3	0.00	0.01	0.82	1.71	0.00
3	7	0.00	0.01	0.98	0.56	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	4.76	8.70	0.00
0	0	0.00	0.02	0.29	0.59	0.00
0	4	0.00	0.00	0.17	0.70	0.00
1	1	0.00	0.00	0.37	1.10	0.00
1	5	0.00	0.00	35.07	62.67	0.00
2	2	0.00	0.00	0.14	1.18	0.00
2	6	0.00	0.08	0.31	1.88	0.00
3	3	0.00	0.00	0.79	0.79	0.00
3	7	0.00	0.01	0.97	0.67	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.01	5.18	8.71	0.00
0	0	0.00	0.00	1.93	0.40	0.00
0	4	0.00	0.00	1.03	0.80	0.00
1	1	0.00	0.00	0.37	1.50	0.00
1	5	0.11	0.00	35.04	61.76	0.00
2	2	0.00	0.00	0.24	1.29	0.00
2	6	0.09	0.00	0.41	1.69	0.00
3	3	0.00	0.00	0.68	1.00	0.00
3	7	0.00	0.05	1.72	1.25	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.00	4.76	8.68	0.00
0	0	0.00	0.00	0.51	0.89	0.00
0	4	0.78	0.00	0.68	1.59	0.00
1	1	0.00	0.00	0.93	0.00	0.00
1	5	0.00	0.01	34.61	63.16	0.00
2	2	0.00	0.00	0.14	1.18	0.00
2	6	0.00	0.00	0.13	1.09	0.00
3	3	0.00	0.00	0.10	0.99	0.00
3	7	0.00	0.01	0.98	0.56	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	4.88	8.49	0.00
