Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	5.27	0.54	9.82	5.42	0.00
0	0	32.11	0.87	21.44	17.93	0.00
0	4	0.00	1.64	33.30	14.31	0.00
1	1	9.30	1.77	20.55	7.76	0.00
1	5	0.61	0.00	0.20	0.00	0.00
2	2	0.00	0.00	0.79	0.79	0.00
2	6	0.00	0.00	0.87	0.79	0.00
3	3	0.00	0.07	0.81	1.00	0.00
3	7	0.14	0.00	0.59	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.16	0.46	9.43	3.39	2.13
0	0	0.89	3.36	66.24	20.82	0.00
0	4	0.00	0.07	2.18	2.04	17.03
1	1	0.38	0.22	2.41	1.14	0.00
1	5	0.00	0.00	0.94	0.20	0.00
2	2	0.03	0.01	0.91	0.29	0.00
2	6	0.00	0.01	0.80	0.29	0.00
3	3	0.00	0.00	0.78	1.92	0.00
3	7	0.00	0.00	1.18	0.41	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.50	9.40	2.96	5.40
0	0	0.00	3.99	70.77	18.74	0.00
0	4	0.00	0.03	0.84	0.31	43.18
1	1	0.00	0.01	0.97	1.38	0.00
1	5	0.00	0.00	0.74	0.91	0.00
2	2	0.00	0.00	0.46	0.39	0.00
2	6	0.00	0.00	0.45	0.49	0.00
3	3	0.00	0.00	0.42	1.40	0.00
3	7	0.00	0.00	0.56	0.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.45	9.03	3.53	3.68
0	0	0.00	3.58	69.28	20.65	0.00
0	4	0.00	0.00	0.63	0.21	29.46
1	1	0.00	0.00	0.53	1.33	0.00
1	5	0.00	0.00	0.29	0.99	0.00
2	2	0.00	0.00	0.47	1.38	0.00
2	6	0.00	0.00	0.37	1.29	0.00
3	3	0.00	0.00	0.34	1.19	0.00
3	7	0.00	0.00	0.33	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.34	0.27	7.54	4.12	0.36
0	0	12.85	0.51	10.61	10.72	0.00
0	4	0.00	0.02	1.10	0.89	0.00
1	1	13.82	1.62	44.26	15.85	0.00
1	5	0.01	0.00	0.80	0.77	2.90
2	2	0.00	0.04	1.17	1.17	0.00
2	6	0.00	0.00	0.19	1.09	0.00
3	3	0.00	0.00	1.36	0.98	0.00
3	7	0.00	0.00	0.82	1.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.49	9.64	3.42	3.26
0	0	0.04	3.80	69.96	19.59	0.00
0	4	0.00	0.02	0.29	0.50	26.09
1	1	0.02	0.05	2.66	0.89	0.00
1	5	0.00	0.00	0.31	1.11	0.00
2	2	0.00	0.04	1.57	1.21	0.00
2	6	0.00	0.00	0.29	1.28	0.00
3	3	0.00	0.00	1.82	1.57	0.00
3	7	0.00	0.00	0.26	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.42	9.18	3.55	4.58
0	0	0.00	3.32	68.94	21.10	0.00
0	4	0.00	0.00	0.50	0.10	36.65
1	1	0.01	0.02	0.49	1.09	0.00
1	5	0.24	0.00	1.08	1.39	0.00
2	2	0.00	0.00	0.34	1.70	0.00
2	6	0.00	0.00	0.33	0.89	0.00
3	3	0.00	0.02	1.32	1.48	0.00
3	7	0.00	0.00	0.47	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.10	0.30	6.69	3.94	0.00
0	0	13.14	0.56	10.71	6.85	0.00
0	4	0.00	0.00	0.49	0.49	0.00
1	1	11.63	1.78	40.39	19.20	0.00
1	5	0.00	0.01	0.78	1.09	0.00
2	2	0.00	0.00	0.34	0.99	0.00
2	6	0.00	0.00	0.14	1.09	0.00
3	3	0.00	0.02	0.46	0.80	0.00
3	7	0.00	0.00	0.19	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.26	0.49	7.20	7.67	0.67
0	0	8.82	1.29	23.34	11.79	0.00
0	4	0.00	0.00	0.33	1.10	3.90
1	1	9.21	2.38	30.70	13.56	0.00
1	5	0.00	0.01	0.80	2.53	1.49
2	2	0.02	0.21	1.45	28.81	0.00
2	6	0.00	0.00	0.51	1.08	0.00
3	3	0.00	0.00	0.25	1.08	0.00
3	7	0.00	0.02	0.27	1.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.05	0.32	6.77	4.05	0.00
0	0	12.34	0.68	10.37	8.15	0.01
0	4	0.00	0.00	0.46	0.39	0.00
1	1	0.00	0.00	0.53	0.59	0.00
1	5	0.00	0.00	1.03	0.99	0.00
2	2	12.05	1.87	40.23	19.50	0.00
2	6	0.00	0.00	0.59	0.59	0.00
3	3	0.00	0.00	0.45	1.18	0.00
3	7	0.00	0.00	0.55	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.26	0.56	7.05	4.73	0.00
0	0	13.88	0.63	10.12	11.70	0.00
0	4	0.00	0.00	0.97	0.80	0.00
1	1	0.00	0.00	0.46	1.68	0.00
1	5	0.01	1.57	0.94	0.22	0.00
2	2	12.18	2.29	42.74	18.43	0.00
2	6	0.00	0.02	0.39	1.69	0.00
3	3	0.00	0.00	0.30	1.68	0.00
3	7	0.00	0.00	0.50	1.68	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.92	0.42	8.70	3.69	2.44
0	0	3.40	2.84	59.06	20.97	0.00
0	4	0.80	0.00	0.68	0.20	19.52
1	1	0.00	0.00	0.47	1.54	0.00
1	5	0.00	0.00	1.18	1.18	0.00
2	2	3.13	0.52	7.12	2.48	0.00
2	6	0.00	0.00	0.23	0.99	0.00
3	3	0.00	0.02	0.29	0.89	0.00
3	7	0.00	0.00	0.57	1.23	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.36	8.81	3.80	4.91
0	0	0.00	2.86	66.71	23.97	0.00
0	4	0.00	0.00	0.82	0.32	38.36
1	1	0.00	0.02	0.24	0.31	0.91
1	5	0.00	0.00	0.68	1.50	0.00
