Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.74	71.70	15.96	0.00
0	0	0.07	0.66	72.68	16.16	0.00
0	4	0.03	0.76	72.12	17.78	0.00
1	1	0.07	0.43	72.54	17.06	0.00
1	5	0.01	0.49	71.21	19.01	0.00
2	2	0.01	0.57	70.13	19.58	0.00
2	6	0.01	0.54	70.04	19.74	0.00
3	3	0.01	0.64	79.64	9.88	0.00
3	7	0.01	1.80	65.24	8.44	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	70.94	17.03	0.00
0	0	0.00	0.55	71.70	17.35	0.00
0	4	0.00	0.70	69.74	20.75	0.00
1	1	0.00	0.38	74.78	15.00	0.00
1	5	0.01	0.44	71.10	19.59	0.00
2	2	0.00	0.52	69.50	20.36	0.00
2	6	0.00	0.41	69.81	20.93	0.00
3	3	0.01	0.63	77.73	12.03	0.00
3	7	0.01	1.75	63.45	10.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.72	71.82	16.25	0.00
0	0	0.00	0.60	72.77	16.28	0.00
0	4	0.01	0.82	68.37	22.02	0.00
1	1	0.01	0.40	75.61	14.15	0.00
1	5	0.01	0.47	72.24	18.55	0.00
2	2	0.00	0.47	70.73	19.23	0.00
2	6	0.01	0.46	70.62	20.06	0.00
3	3	0.00	0.55	79.25	10.58	0.00
3	7	0.01	1.96	64.63	9.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.72	71.31	16.54	0.00
0	0	0.00	0.50	69.96	19.11	0.00
0	4	0.00	0.71	67.91	22.52	0.00
1	1	0.00	0.43	74.34	15.40	0.00
1	5	0.01	0.56	71.69	18.76	0.00
2	2	0.01	0.44	70.78	19.19	0.00
2	6	0.00	0.46	70.30	20.40	0.00
3	3	0.01	0.63	80.31	9.41	0.00
3	7	0.02	2.04	65.87	7.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.14	68.83	17.62	0.00
0	0	0.01	0.47	73.57	14.49	0.00
0	4	0.00	0.64	68.91	21.29	0.00
1	1	0.00	0.39	70.21	17.17	0.00
1	5	0.01	2.97	68.88	18.43	0.00
2	2	0.01	0.46	67.07	21.46	0.00
2	6	0.01	0.36	66.46	23.01	0.00
3	3	0.00	0.59	74.56	14.65	0.00
3	7	0.03	3.20	61.02	10.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.73	71.83	16.23	0.00
0	0	0.00	0.57	72.41	16.57	0.00
0	4	0.00	0.75	72.11	18.04	0.00
1	1	0.00	0.55	72.73	16.95	0.00
1	5	0.01	0.51	72.07	18.68	0.00
2	2	0.01	0.45	71.09	18.75	0.00
2	6	0.00	0.32	69.75	21.15	0.00
3	3	0.00	0.66	79.45	10.33	0.00
3	7	0.02	2.04	64.37	9.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.76	71.55	16.22	0.00
0	0	0.01	0.60	74.52	14.33	0.00
0	4	0.00	0.60	70.15	20.39	0.00
1	1	0.00	0.47	73.60	16.37	0.00
1	5	0.01	0.44	71.25	19.60	0.00
2	2	0.00	0.46	71.18	18.73	0.00
2	6	0.00	0.55	68.19	21.65	0.00
3	3	0.24	1.05	78.18	10.45	0.00
3	7	0.02	1.93	65.35	8.25	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.88	16.07	0.00
0	0	0.00	0.48	72.94	16.13	0.00
0	4	0.00	0.66	73.24	17.01	0.00
1	1	0.01	0.47	71.20	18.65	0.00
1	5	0.01	0.49	70.71	20.07	0.00
2	2	0.01	0.43	73.08	16.94	0.00
2	6	0.00	0.40	71.45	19.35	0.00
3	3	0.01	0.60	78.07	11.77	0.00
3	7	0.01	2.08	64.69	8.74	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.82	16.26	0.00
0	0	0.00	0.54	72.28	16.70	0.00
0	4	0.01	0.75	69.65	20.78	0.00
1	1	0.00	0.37	74.91	14.90	0.00
1	5	0.01	0.52	72.30	18.47	0.00
2	2	0.01	0.63	70.52	19.36	0.00
2	6	0.01	0.44	69.22	21.56	0.00
3	3	0.01	0.54	80.64	9.29	0.00
3	7	0.02	1.67	64.89	9.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.22	67.65	18.22	0.09
0	0	0.00	0.57	69.85	17.54	0.00
0	4	0.00	0.68	68.01	21.07	0.00
1	1	0.00	0.47	69.73	19.19	0.00
1	5	0.02	2.46	67.70	19.61	0.70
2	2	0.01	0.46	67.10	21.58	0.00
2	6	0.00	0.37	66.09	23.73	0.00
3	3	0.00	0.52	74.83	14.10	0.00
3	7	0.01	4.20	58.00	8.95	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	71.60	16.40	0.00
0	0	0.01	0.53	73.18	15.91	0.00
0	4	0.01	0.63	73.06	17.19	0.00
1	1	0.00	0.42	72.42	17.35	0.00
1	5	0.01	0.31	71.72	19.16	0.00
2	2	0.00	0.42	69.12	20.91	0.00
2	6	0.01	0.56	69.87	20.73	0.00
3	3	0.00	0.51	78.68	11.27	0.00
3	7	0.01	1.86	65.04	8.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.79	71.48	16.42	0.00
0	0	0.00	0.57	74.93	13.99	0.00
0	4	0.00	0.67	71.65	17.94	0.00
1	1	0.00	0.45	71.38	18.45	0.00
1	5	0.02	1.05	70.14	19.82	0.00
2	2	0.01	0.48	70.97	18.99	0.00
2	6	0.00	0.55	71.37	19.22	0.00
3	3	0.00	0.63	76.64	13.24	0.00
3	7	0.02	1.92	64.13	9.55	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	71.63	16.43	0.00
0	0	0.01	0.47	74.08	14.93	0.00
0	4	0.00	0.76	69.60	20.84	0.00
1	1	0.00	0.43	73.79	15.99	0.00
1	5	0.01	0.42	71.54	19.19	0.00
2	2	0.01	0.51	69.72	20.25	0.00
2	6	0.01	0.49	69.78	20.91	0.00
3	3	0.00	0.58	79.46	10.48	0.00
3	7	0.01	1.64	65.06	8.86	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	71.50	16.42	0.00
0	0	0.00	0.48	75.10	13.91	0.00
0	4	0.02	0.79	68.75	20.83	0.00
1	1	0.00	0.34	74.72	15.26	0.00
1	5	0.01	0.44	72.47	18.39	0.00
2	2	0.01	0.45	69.69	20.34	0.00
2	6	0.01	0.46	69.67	21.10	0.00
3	3	0.01	0.59	77.77	12.20	0.00
3	7	0.02	1.99	64.18	9.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.86	16.21	0.00
0	0	0.01	0.51	70.66	18.43	0.00
0	4	0.00	0.74	69.16	21.30	0.00
1	1	0.01	0.51	75.51	14.21	0.00
1	5	0.01	0.46	72.25	18.41	0.00
2	2	0.01	0.51	72.93	16.93	0.00
2	6	0.00	0.39	71.40	19.39	0.00
3	3	0.00	0.55	78.47	11.44	0.00
3	7	0.01	1.93	64.22	9.46	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.72	71.66	16.34	0.00
0	0	0.00	0.60	71.89	17.13	0.00
0	4	0.00	0.71	69.50	20.98	0.00
1	1	0.00	0.50	73.60	16.01	0.00
1	5	0.00	0.51	72.85	17.87	0.00
2	2	0.01	0.43	70.72	19.29	0.00
2	6	0.00	0.40	70.04	20.72	0.00
3	3	0.00	0.64	79.72	10.07	0.00
3	7	0.02	1.98	64.97	8.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.09	69.68	16.20	0.00
0	0	0.00	0.53	68.99	17.84	0.00
0	4	0.00	0.75	67.87	19.85	0.00
1	1	0.00	0.32	71.64	16.32	0.00
1	5	0.00	2.02	69.32	17.85	0.00
2	2	0.00	0.55	69.54	19.09	0.00
2	6	0.01	0.42	68.71	20.44	0.00
3	3	0.01	0.62	77.99	10.22	0.00
3	7	0.02	3.52	63.63	8.09	0.00
