Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.23	1.24	0.75	0.00
0	0	0.00	0.03	0.59	0.09	0.00
0	4	0.00	1.70	1.37	0.40	0.00
1	1	0.19	0.00	1.09	0.79	0.00
1	5	0.08	0.01	1.83	0.40	0.00
2	2	0.00	0.07	1.18	0.79	0.00
2	6	0.00	0.06	1.41	1.79	0.00
3	3	0.14	0.00	1.19	0.79	0.00
3	7	0.00	0.00	1.29	0.95	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	0.75	10.40	8.04	0.24
0	0	0.31	0.78	15.43	5.89	0.33
0	4	0.00	0.11	12.76	4.87	1.56
1	1	0.27	0.61	10.16	4.65	0.00
1	5	0.00	0.00	4.20	6.82	0.00
2	2	0.03	2.18	10.80	5.37	0.00
2	6	0.00	0.26	11.53	6.61	0.00
3	3	0.02	0.18	12.49	21.13	0.00
3	7	0.02	1.88	5.80	8.96	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.57	9.23	12.16	10.64
0	0	0.01	4.48	63.49	0.00	0.00
0	4	0.00	0.01	0.25	0.80	85.03
1	1	0.00	0.00	1.12	0.49	0.00
1	5	0.00	0.03	1.21	0.79	0.00
2	2	0.00	0.00	0.99	0.29	0.00
2	6	0.00	0.02	3.00	50.36	0.00
3	3	0.00	0.02	3.64	43.63	0.00
3	7	0.00	0.00	0.14	0.89	0.07
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.58	8.93	12.36	11.75
0	0	0.01	4.61	63.39	0.00	0.00
0	4	0.00	0.00	0.68	0.10	94.03
1	1	0.00	0.00	0.17	1.08	0.00
1	5	0.00	0.03	1.17	1.08	0.00
2	2	0.00	0.00	0.22	0.79	0.00
2	6	0.00	0.02	1.57	20.57	0.00
3	3	0.00	0.00	3.86	74.10	0.00
3	7	0.00	0.00	0.39	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.76	9.05	12.49	10.58
0	0	0.02	5.87	54.62	0.54	0.00
0	4	0.00	0.05	3.25	2.93	84.63
1	1	0.00	0.01	2.33	2.90	0.00
1	5	0.00	0.01	0.95	1.69	0.00
2	2	0.00	0.00	1.49	1.57	0.00
2	6	0.00	0.13	2.85	3.31	0.00
3	3	0.00	0.00	6.30	83.97	0.00
3	7	0.00	0.00	0.64	2.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.43	0.71	0.00
0	0	0.00	0.00	0.54	0.60	0.00
0	4	0.00	0.00	0.05	0.50	0.00
1	1	0.00	0.00	0.80	0.59	0.00
1	5	0.00	0.04	0.99	0.10	0.00
2	2	0.00	0.00	0.42	0.89	0.00
2	6	0.00	0.00	0.19	0.99	0.00
3	3	0.00	0.00	0.26	1.04	0.00
3	7	0.00	0.00	0.15	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.01	0.45	0.89	0.00
0	0	0.00	0.00	0.37	0.99	0.00
0	4	0.00	0.00	0.45	1.00	0.00
1	1	0.33	0.02	0.67	0.99	0.00
1	5	0.00	0.00	0.93	1.00	0.00
2	2	0.00	0.00	0.37	0.79	0.00
2	6	0.00	0.01	0.24	1.09	0.00
3	3	0.00	0.02	0.33	0.55	0.00
3	7	0.00	0.00	0.27	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	0.84	0.90	0.00
0	0	0.05	0.00	1.25	0.68	0.00
0	4	0.00	0.01	0.60	0.00	0.00
1	1	0.00	0.00	0.75	1.19	0.00
1	5	0.00	0.02	1.35	0.80	0.00
2	2	0.00	0.00	0.58	1.39	0.00
2	6	0.00	0.00	0.45	0.99	0.00
3	3	0.00	0.00	0.93	1.89	0.00
3	7	0.00	0.02	0.80	0.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.60	0.80	0.00
0	0	0.00	0.00	0.89	1.00	0.00
0	4	0.00	0.00	0.63	0.30	0.00
1	1	0.00	0.00	0.83	0.79	0.00
1	5	0.00	0.05	1.27	0.40	0.00
2	2	0.00	0.00	0.10	1.09	0.00
2	6	0.00	0.00	0.37	0.89	0.00
3	3	0.00	0.00	0.49	1.08	0.00
3	7	0.00	0.00	0.23	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.48	1.09	0.00
0	0	0.00	0.00	0.37	0.79	0.00
0	4	0.00	0.00	0.25	0.99	0.00
1	1	0.00	0.02	0.48	0.60	0.00
1	5	0.00	0.04	1.07	1.67	0.00
2	2	0.00	0.00	0.56	1.59	0.00
2	6	0.00	0.00	0.45	0.90	0.00
3	3	0.00	0.00	0.22	0.96	0.00
3	7	0.00	0.00	0.46	1.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.14	0.33	0.72	0.01
0	0	0.00	0.01	0.84	0.69	0.00
0	4	0.00	0.00	0.14	0.98	0.00
1	1	0.00	0.01	0.10	0.50	0.00
1	5	0.00	0.00	0.60	0.99	0.00
2	2	0.00	0.00	0.36	0.79	0.00
2	6	0.00	1.09	0.04	0.10	0.07
3	3	0.00	0.00	0.19	0.99	0.00
3	7	0.00	0.00	0.37	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.54	0.86	0.00
0	0	0.00	0.00	0.59	0.10	0.00
0	4	0.00	0.00	0.29	0.89	0.00
1	1	0.00	0.00	0.85	0.78	0.00
1	5	0.00	0.02	1.01	1.19	0.00
2	2	0.00	0.01	0.37	0.80	0.00
2	6	0.00	0.00	0.58	0.98	0.00
3	3	0.00	0.00	0.37	1.21	0.00
3	7	0.00	0.00	0.25	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.54	0.99	0.00
0	0	0.00	0.00	0.47	0.89	0.00
0	4	0.00	0.00	0.44	0.88	0.00
1	1	0.00	0.00	0.33	1.09	0.00
1	5	0.00	0.03	1.32	0.61	0.00
2	2	0.00	0.00	0.37	1.28	0.00
2	6	0.00	0.00	0.45	1.09	0.00
3	3	0.00	0.00	0.37	0.96	0.00
3	7	0.00	0.00	0.54	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.51	1.07	0.00
0	0	0.00	0.00	0.23	0.30	0.00
0	4	0.00	0.02	0.09	0.51	0.00
1	1	0.00	0.00	0.97	1.48	0.00
1	5	0.00	0.01	1.33	1.31	0.00
2	2	0.00	0.00	0.53	1.20	0.00
2	6	0.00	0.00	0.31	1.29	0.00
3	3	0.00	0.00	0.27	1.31	0.00
3	7	0.00	0.00	0.35	1.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.36	0.90	0.00
0	0	0.00	0.02	0.37	0.41	0.00
0	4	0.00	0.00	0.19	1.09	0.00
1	1	0.00	0.00	0.36	1.09	0.00
1	5	0.00	0.00	0.91	1.01	0.00
2	2	0.00	0.02	0.18	1.10	0.00
2	6	0.00	0.00	0.19	0.99	0.00
3	3	0.00	0.00	0.37	0.53	0.00
3	7	0.00	0.00	0.32	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.54	1.30	0.00
0	0	0.00	0.00	0.37	0.59	0.00
0	4	0.00	0.00	0.35	0.70	0.00
1	1	0.00	0.00	0.13	0.59	0.00
1	5	0.00	0.04	1.47	1.51	0.00
2	2	0.00	0.00	0.35	0.89	0.00
2	6	0.00	0.00	0.77	2.59	0.00
3	3	0.00	0.00	0.71	2.43	0.00
3	7	0.00	0.00	0.19	1.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.19	0.35	0.65	0.00
0	0	0.00	0.00	0.63	0.59	0.00
0	4	0.00	0.00	0.51	0.49	0.00
1	1	0.00	0.00	0.10	0.59	0.00
1	5	0.00	0.05	0.57	0.97	0.00
2	2	0.00	0.00	0.35	0.89	0.00
2	6	0.00	1.49	0.05	0.00	0.00
3	3	0.00	0.00	0.19	0.98	0.00
3	7	0.00	0.00	0.37	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.46	0.76	0.00
0	0	0.00	0.00	0.39	0.01	0.00
0	4	0.00	0.00	0.28	0.90	0.00
1	1	0.00	0.00	0.45	1.09	0.00
1	5	0.00	0.02	1.13	0.70	0.00
2	2	0.00	0.02	0.27	0.89	0.00
2	6	0.00	0.00	0.39	0.80	0.00
3	3	0.00	0.00	0.28	0.90	0.00
3	7	0.00	0.00	0.45	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.57	0.94	0.00
0	0	0.00	0.00	0.59	0.89	0.00
0	4	0.00	0.00	0.50	1.41	0.00
1	1	0.00	0.00	0.14	1.18	0.00
1	5	0.00	0.03	1.36	1.20	0.00
2	2	0.00	0.00	0.10	0.99	0.00
2	6	0.00	0.00	0.28	0.89	0.00
3	3	0.00	0.00	0.83	0.35	0.00
3	7	0.00	0.01	0.73	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	0.64	1.09	0.00
0	0	0.00	0.00	0.45	0.59	0.00
0	4	0.00	0.00	0.83	0.79	0.00
1	1	0.00	0.00	0.20	0.99	0.00
1	5	0.09	0.05	1.95	1.37	0.00
2	2	0.00	0.02	0.62	1.29	0.00
2	6	0.00	0.00	0.32	1.18	0.00
3	3	0.00	0.01	0.49	1.57	0.00
3	7	0.00	0.00	0.29	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.46	0.78	0.00
0	0	0.00	0.00	0.71	0.30	0.00
0	4	0.00	0.00	0.18	0.61	0.00
1	1	0.00	0.00	0.28	0.89	0.00
1	5	0.00	0.00	1.16	0.70	0.00
2	2	0.00	0.00	0.13	1.19	0.00
2	6	0.00	0.00	0.48	1.09	0.00
3	3	0.00	0.00	0.38	0.81	0.00
3	7	0.00	0.00	0.35	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.14	0.65	4.93	0.00
0	0	0.02	0.32	1.10	28.86	0.00
0	4	0.00	0.00	0.53	0.72	0.00
