Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.29	10.32	3.89	1.29
0	0	0.05	2.14	65.39	18.88	0.00
0	4	0.00	0.00	4.17	0.40	10.31
1	1	0.00	0.11	2.94	3.88	0.00
1	5	0.64	0.00	0.79	0.79	0.00
2	2	0.00	0.05	3.78	2.76	0.00
2	6	0.00	0.00	1.16	0.78	0.00
3	3	0.00	0.02	2.93	2.88	0.00
3	7	0.00	0.00	1.15	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.21	8.69	3.39	0.00
0	0	0.04	1.61	64.35	20.45	0.00
0	4	0.00	0.00	0.68	0.21	0.00
1	1	0.00	0.02	0.77	1.68	0.00
1	5	0.00	0.06	1.39	0.79	0.00
2	2	0.00	0.00	1.15	0.90	0.00
2	6	0.00	0.02	0.59	0.90	0.00
3	3	0.00	0.00	0.19	1.04	0.00
3	7	0.00	0.00	0.38	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.18	8.36	3.25	0.00
0	0	0.04	1.41	64.50	20.48	0.00
0	4	0.00	0.02	0.59	0.00	0.00
1	1	0.00	0.00	0.17	0.60	0.00
1	5	0.00	0.00	0.19	0.99	0.00
2	2	0.00	0.00	0.67	1.11	0.00
2	6	0.00	0.00	0.25	0.88	0.00
3	3	0.00	0.00	0.32	0.83	0.00
3	7	0.00	0.00	0.20	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.17	8.57	3.49	0.00
0	0	0.05	1.31	64.19	20.85	0.00
0	4	0.00	0.00	0.42	0.31	0.02
1	1	0.00	0.00	0.25	1.49	0.00
1	5	0.00	0.00	0.28	1.39	0.00
2	2	0.00	0.00	0.67	1.21	0.00
2	6	0.00	0.00	0.44	1.29	0.00
3	3	0.00	0.00	1.02	0.59	0.00
3	7	0.00	0.02	1.29	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.04	3.32	0.00
0	0	0.09	0.37	62.37	21.11	0.00
0	4	0.00	0.00	0.45	0.20	0.00
1	1	0.00	0.00	0.22	1.16	0.00
1	5	0.00	0.07	0.13	0.50	0.00
2	2	0.00	0.04	0.39	0.70	0.00
2	6	0.00	0.00	0.10	1.08	0.00
3	3	0.00	0.00	0.28	0.89	0.00
3	7	0.00	0.00	0.35	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.72	3.48	0.00
0	0	0.10	0.23	64.75	21.91	0.00
0	4	0.00	0.00	0.87	0.00	0.00
1	1	0.00	0.00	0.82	1.78	0.00
1	5	0.00	0.00	0.65	0.89	0.00
2	2	0.00	0.01	1.04	0.79	0.00
2	6	0.00	0.00	0.89	0.69	0.00
3	3	0.00	0.00	0.49	0.79	0.00
3	7	0.00	0.00	0.27	0.96	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.06	8.47	3.58	0.29
0	0	0.11	0.42	64.41	21.95	0.00
0	4	0.46	0.01	0.59	0.00	2.34
1	1	0.00	0.00	0.43	1.18	0.00
1	5	0.00	0.00	0.63	1.08	0.00
2	2	0.00	0.02	0.74	1.69	0.00
2	6	0.00	0.00	0.34	1.09	0.00
3	3	0.00	0.02	0.30	0.79	0.00
3	7	0.00	0.00	0.29	0.83	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.03	8.49	3.50	0.00
0	0	0.12	0.19	65.01	21.67	0.00
0	4	0.00	0.00	0.60	0.00	0.00
1	1	0.00	0.02	0.32	1.10	0.00
1	5	0.00	0.00	0.10	0.40	0.00
2	2	0.00	0.02	0.51	1.17	0.00
2	6	0.00	0.00	0.46	1.38	0.00
3	3	0.00	0.01	0.15	1.19	0.00
3	7	0.00	0.00	0.78	1.11	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.02	8.51	3.42	0.00
0	0	0.12	0.16	65.03	21.75	0.00
0	4	0.00	0.00	0.87	0.00	0.00
1	1	0.00	0.00	0.64	0.59	0.00
1	5	0.00	0.00	0.14	0.99	0.00
2	2	0.00	0.03	0.60	1.27	0.00
2	6	0.00	0.00	0.10	1.19	0.00
3	3	0.00	0.00	0.28	0.80	0.00
3	7	0.00	0.00	0.39	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.32	3.37	0.00
0	0	0.11	0.47	62.60	20.87	0.00
0	4	0.00	0.00	0.88	0.00	0.00
1	1	0.00	0.01	0.28	1.68	0.00
1	5	0.00	0.00	0.36	0.99	0.00
2	2	0.00	0.01	0.86	0.79	0.00
2	6	0.00	0.00	0.51	0.99	0.00
3	3	0.00	0.00	0.79	0.79	0.00
3	7	0.00	0.00	0.29	0.83	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.55	3.79	0.00
0	0	0.11	0.27	65.07	21.63	0.00
0	4	0.00	0.04	0.60	0.00	0.00
1	1	0.00	0.04	0.61	1.38	0.00
1	5	0.00	0.00	0.56	2.09	0.00
2	2	0.00	0.00	0.58	1.39	0.00
2	6	0.00	0.00	0.36	1.00	0.00
3	3	0.00	0.00	0.34	1.10	0.00
3	7	0.00	0.02	0.29	1.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.39	3.55	0.00
0	0	0.11	0.18	64.12	21.81	0.00
0	4	0.00	0.00	0.56	0.00	0.00
1	1	0.00	0.00	0.42	1.59	0.00
1	5	0.00	0.00	0.24	0.50	0.00
2	2	0.00	0.00	0.35	0.80	0.00
2	6	0.00	0.00	0.69	0.99	0.00
3	3	0.00	0.00	0.38	1.37	0.00
3	7	0.00	0.00	0.35	1.37	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.51	3.45	0.00
0	0	0.12	0.26	65.26	21.45	0.00
0	4	0.00	0.00	0.50	0.00	0.00
1	1	0.00	0.01	0.25	1.29	0.00
1	5	0.00	0.00	0.37	0.89	0.00
2	2	0.00	0.00	0.55	1.29	0.00
2	6	0.00	0.00	0.23	1.18	0.00
3	3	0.00	0.01	0.60	0.68	0.00
3	7	0.00	0.00	0.28	0.85	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.11	8.15	3.46	0.00
0	0	0.08	0.79	61.47	19.90	0.00
0	4	0.00	0.02	0.49	0.00	0.00
1	1	0.00	0.05	0.76	3.70	0.00
1	5	0.00	0.00	0.19	0.99	0.00
2	2	0.00	0.02	0.58	1.08	0.00
2	6	0.00	0.00	0.25	1.09	0.00
3	3	0.00	0.00	0.73	0.39	0.00
3	7	0.00	0.00	0.69	0.52	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.29	3.27	0.00
0	0	0.06	0.33	63.06	20.60	0.00
0	4	0.00	0.00	0.55	0.00	0.00
1	1	0.00	0.00	0.70	1.28	0.00
1	5	0.02	0.00	0.12	0.50	0.00
2	2	0.00	0.00	0.51	0.60	0.00
2	6	0.00	0.00	0.59	0.99	0.00
3	3	0.00	0.00	0.46	1.18	0.00
3	7	0.00	0.00	0.34	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.06	8.68	3.45	0.00
0	0	0.03	0.49	65.01	21.47	0.00
0	4	0.00	0.00	0.88	0.30	0.00
1	1	0.00	0.00	0.27	0.89	0.00
1	5	0.00	0.00	0.25	1.10	0.00
2	2	0.00	0.01	1.19	1.28	0.00
2	6	0.00	0.00	0.70	0.49	0.00
3	3	0.00	0.00	0.29	1.19	0.00
3	7	0.00	0.00	0.82	0.86	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.04	8.51	3.37	0.10
0	0	0.01	0.28	64.53	21.37	0.00
0	4	0.00	0.02	0.58	0.11	0.00
1	1	0.00	0.02	0.25	0.99	0.83
1	5	0.00	0.00	0.29	1.08	0.00
2	2	0.00	0.01	1.05	0.58	0.00
2	6	0.00	0.00	0.25	0.99	0.00
3	3	0.00	0.00	0.57	0.90	0.00
3	7	0.00	0.00	0.56	0.94	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.06	8.89	3.36	0.00
0	0	0.01	0.48	65.39	21.13	0.00
0	4	0.00	0.00	0.93	0.10	0.00
1	1	0.00	0.00	1.38	0.79	0.00
1	5	0.00	0.01	0.99	0.69	0.00
2	2	0.00	0.00	0.90	0.99	0.00
2	6	0.00	0.00	0.58	0.98	0.00
3	3	0.00	0.00	0.60	1.18	0.00
3	7	0.00	0.00	0.34	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.04	8.67	3.49	0.00
0	0	0.00	0.35	65.05	21.58	0.00
0	4	0.00	0.00	0.95	0.00	0.00
1	1	0.00	0.00	0.40	1.89	0.00
1	5	0.00	0.00	0.62	0.99	0.00
2	2	0.00	0.00	0.90	0.99	0.00
2	6	0.00	0.00	0.20	1.08	0.00
3	3	0.00	0.00	0.78	0.68	0.00
3	7	0.00	0.00	0.45	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.07	8.50	3.32	0.00
0	0	0.00	0.57	63.04	20.23	0.00
0	4	0.00	0.00	1.16	0.60	0.00
1	1	0.00	0.00	0.49	1.39	0.00
1	5	0.00	0.00	0.25	0.90	0.00
2	2	0.00	0.00	1.04	0.61	0.00
2	6	0.00	0.01	0.70	0.60	0.00
3	3	0.00	0.00	0.30	1.08	0.00
3	7	0.00	0.00	1.05	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.16	10.37	6.14	0.10
0	0	0.00	1.23	65.92	19.75	0.00
0	4	0.00	0.00	1.88	7.04	0.79
1	1	0.00	0.01	0.28	5.23	0.00
1	5	0.00	0.00	0.27	1.09	0.00
2	2	0.00	0.01	12.89	13.17	0.00
2	6	0.00	0.00	0.34	0.89	0.00
3	3	0.00	0.02	0.75	0.89	0.00
3	7	0.00	0.00	0.65	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.06	8.46	3.36	0.11
