Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.64	0.58	7.32	14.36	0.27
0	0	0.36	1.13	28.13	20.47	0.10
0	4	0.00	0.00	7.05	51.57	2.03
1	1	0.57	0.00	0.50	0.29	0.00
1	5	0.16	0.05	2.88	0.51	0.00
2	2	0.18	0.13	1.73	0.61	0.00
2	6	0.32	0.00	3.57	39.88	0.00
3	3	0.20	0.02	2.48	1.28	0.00
3	7	11.30	3.33	12.23	0.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.29	0.43	7.49	14.12	5.14
0	0	0.13	2.56	43.42	21.51	0.22
0	4	0.00	0.02	3.62	13.41	40.92
1	1	0.00	0.00	0.69	0.40	0.00
1	5	0.00	0.00	0.89	0.49	0.00
2	2	2.21	0.79	2.92	0.59	0.00
2	6	0.00	0.07	7.74	75.06	0.00
3	3	0.00	0.00	0.52	0.70	0.00
3	7	0.00	0.00	0.10	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.10	6.47	15.64	0.00
0	0	0.21	0.75	39.30	32.72	0.00
0	4	0.00	0.00	2.44	15.16	0.00
1	1	0.00	0.00	0.33	0.60	0.00
1	5	0.00	0.03	0.59	0.79	0.00
2	2	0.00	0.00	0.69	0.19	0.00
2	6	0.00	0.05	7.49	73.58	0.00
3	3	0.00	0.00	0.46	1.20	0.00
3	7	0.00	0.00	0.43	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.03	5.87	16.51	0.00
0	0	0.41	0.24	36.66	35.57	0.00
0	4	0.00	0.00	8.54	89.55	0.00
1	1	0.00	0.00	0.15	0.99	0.00
1	5	0.00	0.03	0.61	2.16	0.00
2	2	0.00	0.00	0.28	1.09	0.00
2	6	0.00	0.00	0.10	0.89	0.00
3	3	0.00	0.00	0.28	0.78	0.00
3	7	0.00	0.00	0.36	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.22	6.27	15.35	0.00
0	0	0.24	1.78	38.08	31.32	0.00
0	4	0.00	0.00	5.70	36.17	0.00
1	1	0.00	0.00	0.28	0.89	0.00
1	5	0.00	0.00	5.19	50.25	0.00
2	2	0.00	0.00	0.24	1.19	0.00
2	6	0.00	0.00	0.27	1.68	0.00
3	3	0.00	0.00	0.09	0.60	0.00
3	7	0.00	0.00	0.29	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.21	6.86	19.21	0.00
0	0	0.18	1.37	43.49	28.61	0.00
0	4	0.00	0.01	4.09	32.57	0.00
1	1	0.00	0.00	0.25	1.57	0.00
1	5	0.00	0.01	0.67	2.46	0.00
2	2	0.01	0.22	1.12	29.68	0.00
2	6	0.00	0.00	0.63	1.68	0.00
3	3	0.00	0.02	0.29	0.90	0.00
3	7	0.00	0.00	4.35	56.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.07	6.33	16.03	0.22
0	0	0.15	0.50	38.76	33.59	0.00
0	4	0.00	0.02	0.88	0.61	0.88
1	1	0.00	0.00	0.24	1.39	0.00
1	5	0.00	0.00	0.62	0.99	0.00
2	2	0.00	0.00	1.42	1.27	0.89
2	6	0.00	0.00	0.67	1.78	0.00
3	3	0.00	0.02	0.19	0.50	0.00
3	7	0.00	0.00	7.89	88.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.04	6.05	16.16	0.00
0	0	0.30	0.31	37.54	34.55	0.00
0	4	0.00	0.00	7.55	80.24	0.00
1	1	0.00	0.01	0.49	1.39	0.00
1	5	0.00	0.00	0.31	1.19	0.00
2	2	0.00	0.00	1.21	9.96	0.00
2	6	0.00	0.00	0.16	0.60	0.00
3	3	0.00	0.00	0.35	0.98	0.00
3	7	0.00	0.00	0.82	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.88	0.90	8.15	11.49	0.32
0	0	0.17	2.44	28.84	6.20	2.53
0	4	0.00	0.00	19.81	78.82	0.00
1	1	0.00	0.00	0.24	0.99	0.00
1	5	0.00	0.01	0.43	1.30	0.00
2	2	14.89	4.70	14.59	1.19	0.00
2	6	0.00	0.08	0.42	1.39	0.00
3	3	0.00	0.00	0.48	0.89	0.00
3	7	0.00	0.00	0.36	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.36	6.98	14.70	0.00
0	0	0.17	2.83	43.09	25.53	0.00
0	4	0.00	0.00	5.47	28.96	0.00
1	1	0.00	0.00	0.28	0.99	0.00
1	5	0.00	0.02	0.36	0.98	0.00
