Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.76	71.51	16.00	0.00
0	0	0.16	0.50	74.53	13.77	0.00
0	4	0.17	0.64	71.71	18.41	0.00
1	1	0.17	0.53	70.00	19.59	0.00
1	5	0.11	0.55	70.42	19.91	0.00
2	2	0.16	0.49	71.94	17.66	0.00
2	6	0.07	0.68	69.77	19.66	0.00
3	3	0.05	0.75	78.50	11.03	0.00
3	7	0.01	1.93	65.49	8.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.70	70.27	17.54	0.00
0	0	0.00	0.55	75.34	13.41	0.00
0	4	0.00	0.49	72.26	18.30	0.00
1	1	0.29	0.40	70.14	18.68	0.00
1	5	0.00	0.44	68.73	22.11	0.00
2	2	0.01	0.77	68.12	20.87	0.00
2	6	0.01	0.57	68.12	22.50	0.00
3	3	0.00	0.60	76.17	13.67	0.00
3	7	0.01	1.77	62.99	10.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.66	71.42	16.56	0.00
0	0	0.01	0.46	74.59	14.34	0.00
0	4	0.00	0.60	73.92	16.56	0.00
1	1	0.00	0.42	75.44	14.34	0.00
1	5	0.00	0.40	71.20	19.59	0.00
2	2	0.01	0.50	66.94	22.95	0.00
2	6	0.00	0.46	67.64	23.13	0.00
3	3	0.00	0.54	77.15	12.72	0.00
3	7	0.01	1.91	64.74	8.93	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	72.48	15.45	0.00
0	0	0.01	0.53	76.66	12.12	0.00
0	4	0.01	0.57	71.56	18.93	0.00
1	1	0.01	0.36	73.21	16.66	0.00
1	5	0.01	0.37	71.67	19.10	0.00
2	2	0.01	0.55	72.00	17.71	0.00
2	6	0.00	0.38	70.76	19.92	0.00
3	3	0.01	0.54	78.75	11.05	0.00
3	7	0.01	2.07	65.32	8.17	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.82	69.62	16.51	0.01
0	0	0.01	0.39	74.92	12.50	0.00
0	4	0.00	0.51	70.21	18.54	0.00
1	1	0.00	1.61	70.75	15.95	0.08
1	5	0.00	0.36	69.15	20.06	0.00
2	2	0.01	0.52	65.83	22.69	0.00
2	6	0.00	0.43	65.74	23.27	0.00
3	3	0.00	0.42	77.24	10.91	0.00
3	7	0.01	2.31	63.23	8.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
