Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.07	9.96	4.20	0.13
0	0	0.17	0.31	64.40	21.30	0.00
0	4	0.00	0.03	2.70	1.38	1.00
1	1	0.00	0.01	2.85	1.91	0.00
1	5	0.00	0.07	1.68	3.87	0.00
2	2	0.00	0.00	1.25	0.30	0.00
2	6	0.00	0.09	3.59	2.13	0.00
3	3	0.00	0.00	1.14	0.60	0.00
3	7	0.00	0.02	2.11	2.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.65	3.45	0.07
0	0	0.11	0.41	64.55	21.86	0.00
0	4	0.00	0.00	0.98	0.09	0.53
1	1	0.00	0.00	1.38	0.99	0.00
1	5	0.00	0.00	0.27	0.88	0.00
2	2	0.00	0.00	0.43	1.67	0.00
2	6	0.00	0.00	0.23	0.99	0.00
3	3	0.00	0.01	0.50	0.79	0.00
3	7	0.00	0.00	0.88	0.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.08	8.68	3.67	0.00
0	0	0.09	0.53	64.95	21.30	0.00
0	4	0.00	0.09	1.09	1.75	0.00
1	1	0.00	0.01	0.61	1.20	0.00
1	5	0.00	0.00	0.30	1.49	0.00
2	2	0.00	0.00	0.28	1.08	0.00
2	6	0.00	0.00	0.61	1.08	0.00
3	3	0.00	0.00	0.73	0.70	0.00
3	7	0.00	0.00	0.88	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.53	3.65	0.00
0	0	0.11	0.25	64.77	21.72	0.00
0	4	0.00	0.00	0.94	0.08	0.00
1	1	0.00	0.01	0.73	2.00	0.00
1	5	0.00	0.00	0.23	0.99	0.00
2	2	0.00	0.00	0.49	1.49	0.00
2	6	0.00	0.00	0.20	0.98	0.00
3	3	0.00	0.00	0.27	1.08	0.00
3	7	0.00	0.00	0.65	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.09	8.48	3.62	0.56
0	0	0.10	0.70	62.74	20.46	3.37
0	4	0.00	0.00	1.31	1.07	1.08
1	1	0.00	0.00	0.78	1.29	0.00
1	5	0.00	0.00	0.95	1.29	0.00
2	2	0.00	0.00	0.83	0.71	0.00
2	6	0.00	0.00	0.33	1.48	0.00
3	3	0.00	0.00	0.30	1.49	0.00
3	7	0.00	0.00	0.57	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.77	3.43	0.04
0	0	0.11	0.48	65.06	21.27	0.00
0	4	0.00	0.02	0.73	1.57	0.33
1	1	0.00	0.03	1.07	0.49	0.00
