Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.82	0.53	9.12	13.51	0.17
0	0	0.44	2.35	40.37	16.71	1.33
0	4	0.00	0.02	16.11	80.77	0.00
1	1	2.29	0.89	5.76	3.16	0.00
1	5	0.50	0.18	2.57	2.01	0.00
2	2	0.05	0.03	2.19	1.92	0.00
2	6	0.00	0.00	0.17	1.19	0.00
3	3	3.30	0.74	4.95	2.30	0.00
3	7	0.00	0.00	0.90	0.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.94	0.33	6.64	15.13	0.01
0	0	0.34	0.94	35.67	23.17	0.11
0	4	0.00	0.01	0.56	0.20	0.00
1	1	7.18	1.63	7.52	2.58	0.00
1	5	0.00	0.01	7.39	90.87	0.00
2	2	0.00	0.02	0.55	1.60	0.00
2	6	0.00	0.00	0.19	1.00	0.00
3	3	0.00	0.00	0.67	0.70	0.00
3	7	0.00	0.00	0.55	0.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.18	6.98	15.15	0.00
0	0	0.19	1.40	43.52	27.26	0.00
0	4	0.00	0.00	8.26	70.64	0.00
1	1	0.00	0.00	0.57	1.09	0.00
1	5	0.00	0.00	2.07	18.22	0.00
2	2	0.00	0.01	0.55	1.09	0.00
2	6	0.00	0.00	0.14	0.59	0.00
3	3	0.00	0.01	0.29	0.60	0.00
3	7	0.00	0.01	0.47	1.74	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.72	0.46	7.32	14.43	0.22
0	0	0.20	1.38	36.10	21.23	1.74
0	4	0.00	0.00	11.36	72.65	0.00
1	1	0.00	0.00	0.20	1.18	0.00
1	5	5.55	2.25	7.54	14.08	0.00
2	2	0.00	0.01	0.58	1.28	0.00
2	6	0.00	0.00	0.85	1.28	0.00
3	3	0.00	0.00	0.75	2.08	0.00
3	7	0.00	0.00	1.17	1.66	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	0.11	6.16	15.26	0.32
0	0	0.44	0.84	38.59	31.09	0.00
0	4	0.01	0.02	8.78	86.05	2.55
1	1	0.00	0.00	0.10	0.99	0.00
1	5	0.00	0.00	0.28	0.79	0.00
2	2	0.00	0.02	0.66	1.38	0.00
2	6	0.00	0.00	0.25	0.89	0.00
3	3	0.00	0.00	0.32	0.30	0.00
3	7	0.00	0.01	0.26	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.24	7.87	15.07	0.00
0	0	0.21	1.82	44.63	26.75	0.00
0	4	0.00	0.03	11.44	71.34	0.00
1	1	0.00	0.00	0.97	0.77	0.00
1	5	0.00	0.01	2.86	15.05	0.00
2	2	0.38	0.00	0.56	1.79	0.00
2	6	0.30	0.00	0.57	1.89	0.00
3	3	0.00	0.00	0.56	1.28	0.00
3	7	0.00	0.03	1.41	1.65	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.03	6.05	16.28	0.11
0	0	0.33	0.21	36.83	35.35	0.00
0	4	0.00	0.00	8.92	89.16	0.00
1	1	0.00	0.00	0.59	0.69	0.90
1	5	0.00	0.00	0.58	1.59	0.00
2	2	0.00	0.02	0.49	1.10	0.00
2	6	0.00	0.00	0.10	1.19	0.00
3	3	0.00	0.00	0.19	0.79	0.00
3	7	0.06	0.00	0.67	0.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.10	6.33	15.96	0.00
0	0	0.39	0.81	39.11	32.58	0.00
0	4	0.00	0.00	9.43	88.64	0.00
1	1	0.00	0.00	0.47	1.38	0.00
1	5	0.00	0.00	0.36	0.69	0.00
2	2	0.00	0.00	0.45	1.40	0.00
2	6	0.00	0.00	0.32	1.18	0.00
3	3	0.00	0.00	0.20	1.09	0.00
3	7	0.00	0.00	0.29	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.06	6.13	16.16	0.00
0	0	0.41	0.44	37.91	34.09	0.00
0	4	0.00	0.01	9.33	88.71	0.00
1	1	0.00	0.00	0.19	1.74	0.00
1	5	0.00	0.00	0.37	1.29	0.00
2	2	0.00	0.00	0.45	1.39	0.00
2	6	0.00	0.00	0.24	0.49	0.00
3	3	0.00	0.02	0.19	0.31	0.00
3	7	0.00	0.00	0.39	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.35	0.58	7.03	13.22	0.27
0	0	0.15	0.81	27.34	19.12	2.17
0	4	0.02	0.02	11.99	51.08	0.03
1	1	0.00	0.00	0.52	1.49	0.00
1	5	10.62	3.82	14.91	29.86	0.00
2	2	0.00	0.00	0.47	1.60	0.00
2	6	0.00	0.00	0.44	1.19	0.00
3	3	0.00	0.02	0.29	0.40	0.00
3	7	0.01	0.01	0.30	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.57	0.65	8.06	13.05	0.32
0	0	0.16	0.96	27.12	16.35	2.55
