Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.50	0.49	8.86	14.51	0.00
0	0	0.03	2.44	46.35	18.31	0.00
0	4	0.00	0.00	1.59	0.00	0.00
1	1	0.70	0.00	2.92	3.99	0.00
1	5	0.29	0.00	1.49	0.90	0.00
2	2	0.00	0.06	9.61	87.27	0.00
2	6	2.79	1.38	6.17	2.91	0.00
3	3	0.00	0.00	0.84	1.69	0.00
3	7	0.16	0.00	1.98	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.31	7.69	14.76	0.00
0	0	0.04	2.46	52.47	17.88	0.00
0	4	0.00	0.00	0.48	0.51	0.00
1	1	0.00	0.00	0.85	4.44	0.00
1	5	0.00	0.00	0.33	0.50	0.00
2	2	0.00	0.00	6.19	92.17	0.00
2	6	0.00	0.02	0.43	0.30	0.00
3	3	0.00	0.00	0.30	0.79	0.00
3	7	0.00	0.00	0.48	1.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.42	1.07	6.27	12.72	2.38
0	0	0.60	1.32	18.71	3.17	0.00
0	4	0.00	0.02	0.19	0.41	19.04
1	1	0.00	0.03	0.29	0.89	0.00
1	5	0.00	0.00	0.19	0.69	0.00
2	2	0.00	0.00	4.85	93.69	0.00
2	6	26.74	7.16	25.52	0.79	0.00
3	3	0.00	0.00	0.22	0.70	0.00
3	7	0.00	0.00	0.19	1.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.33	7.67	14.30	0.00
0	0	0.03	2.65	53.64	16.56	0.00
0	4	0.00	0.00	0.49	0.21	0.00
1	1	0.00	0.00	0.60	1.48	0.00
1	5	0.00	0.00	0.27	1.09	0.00
2	2	0.00	0.00	0.72	3.35	0.00
2	6	0.00	0.00	0.69	0.29	0.00
3	3	0.00	0.02	4.75	90.70	0.00
3	7	0.00	0.00	0.20	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.51	7.37	14.21	0.00
0	0	0.03	3.99	49.81	18.26	0.00
0	4	0.00	0.00	0.33	0.79	0.00
1	1	0.00	0.03	1.07	0.89	0.00
1	5	0.00	0.00	0.19	1.29	0.00
2	2	0.00	0.00	0.85	13.50	0.03
2	6	0.00	0.00	0.36	0.99	0.00
3	3	0.00	0.01	5.56	77.99	0.00
3	7	0.00	0.04	0.77	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.01	0.61	8.27	14.00	1.12
0	0	0.13	2.81	48.56	8.93	0.12
0	4	0.00	0.00	0.97	1.40	8.83
1	1	0.00	0.00	1.35	4.76	0.00
1	5	0.00	0.02	0.19	0.99	0.00
2	2	0.00	0.00	5.07	89.29	0.00
2	6	0.00	0.00	0.29	0.98	0.00
3	3	0.00	0.02	0.55	4.97	0.00
3	7	7.98	2.02	9.22	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.37	8.12	14.33	0.53
0	0	0.05	2.93	55.24	14.65	0.00
0	4	0.00	0.00	0.76	0.21	4.26
1	1	0.00	0.00	0.99	4.27	0.00
