Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.76	0.44	6.97	7.13	0.00
0	0	11.57	0.78	8.48	7.05	0.00
0	4	0.00	0.04	1.46	0.57	0.00
1	1	0.00	0.00	1.03	0.39	0.00
1	5	0.07	0.00	0.79	0.29	0.00
2	2	0.15	0.00	0.92	0.48	0.00
2	6	0.00	0.00	0.89	0.29	0.00
3	3	10.33	2.58	40.57	19.25	0.00
3	7	0.01	0.12	1.59	28.74	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.36	0.39	7.62	4.15	0.00
0	0	9.40	1.27	31.55	20.24	0.00
0	4	0.00	0.00	0.98	1.17	0.00
1	1	0.00	0.00	0.82	0.50	0.00
1	5	0.00	0.00	0.50	0.00	0.00
2	2	0.07	0.00	0.75	0.89	0.00
2	6	0.00	0.00	0.57	0.80	0.00
3	3	9.39	1.83	24.93	9.30	0.00
3	7	0.00	0.05	0.88	0.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.30	9.13	4.58	0.41
0	0	0.00	2.31	65.02	26.22	0.00
0	4	0.00	0.02	1.58	1.76	3.29
1	1	0.00	0.00	0.20	1.29	0.00
1	5	0.00	0.00	0.98	1.99	0.00
2	2	0.00	0.03	1.82	1.39	0.00
2	6	0.00	0.00	0.89	1.59	0.00
3	3	0.00	0.00	1.37	1.09	0.00
3	7	0.00	0.00	1.16	1.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.28	8.42	4.09	0.00
0	0	0.00	2.22	64.88	26.44	0.00
0	4	0.00	0.04	0.88	0.20	0.00
1	1	0.00	0.00	0.18	0.99	0.00
1	5	0.00	0.00	0.37	0.90	0.00
2	2	0.00	0.00	0.31	1.28	0.00
2	6	0.00	0.00	0.23	0.89	0.00
3	3	0.00	0.00	0.19	0.90	0.00
3	7	0.00	0.00	0.29	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.31	9.25	4.35	0.67
0	0	0.00	2.45	66.40	24.75	0.00
0	4	0.00	0.00	1.63	1.67	5.38
1	1	0.00	0.01	0.64	1.39	0.00
1	5	0.00	0.00	0.43	2.87	0.00
2	2	0.00	0.01	0.49	1.49	0.00
2	6	0.00	0.00	2.01	1.29	0.00
3	3	0.00	0.00	1.26	0.80	0.00
3	7	0.00	0.02	1.09	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.29	8.89	4.92	0.52
0	0	0.00	2.17	64.54	26.73	0.00
0	4	0.00	0.03	1.33	2.97	4.13
1	1	0.00	0.00	0.27	0.89	0.00
1	5	0.00	0.09	1.79	2.15	0.00
2	2	0.00	0.00	0.70	1.28	0.00
2	6	0.00	0.01	1.69	2.18	0.00
3	3	0.00	0.00	0.13	0.70	0.00
3	7	0.00	0.03	0.68	2.46	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.13	0.31	8.59	4.16	0.82
0	0	0.00	2.48	63.91	26.50	0.00
0	4	0.00	0.03	2.31	0.51	6.59
1	1	0.00	0.00	0.14	0.79	0.00
1	5	0.74	0.00	0.23	1.23	0.00
2	2	0.28	0.00	0.81	0.80	0.00
2	6	0.00	0.00	0.19	1.08	0.00
3	3	0.00	0.00	0.37	1.18	0.00
3	7	0.00	0.00	0.74	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.23	0.30	8.10	4.33	0.00
0	0	5.59	1.66	48.31	24.94	0.00
0	4	0.00	0.03	0.89	1.40	0.00
1	1	0.00	0.00	0.25	0.88	0.00
1	5	4.24	0.68	13.72	4.32	0.00
2	2	0.00	0.02	0.40	0.69	0.00
2	6	0.00	0.00	0.00	0.69	0.00
3	3	0.00	0.00	0.88	0.59	0.00
3	7	0.00	0.00	0.37	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.30	8.71	4.17	0.15
0	0	0.00	2.25	64.75	26.56	0.00
0	4	0.00	0.02	1.18	0.70	1.18
1	1	0.00	0.00	1.08	1.18	0.00
1	5	0.00	0.10	0.91	1.28	0.00
2	2	0.00	0.00	0.43	1.09	0.00
2	6	0.00	0.00	0.33	0.80	0.00
3	3	0.00	0.01	0.29	0.80	0.00
3	7	0.00	0.00	0.67	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.94	0.37	7.40	3.86	0.00
0	0	8.38	1.03	23.07	11.12	0.00
0	4	0.00	0.05	1.25	0.61	0.00
1	1	0.00	0.00	0.29	0.59	0.00
1	5	7.12	1.84	31.81	13.54	0.00
2	2	0.00	0.00	0.46	1.69	0.00
2	6	0.00	0.00	0.35	1.59	0.00
3	3	0.00	0.00	1.02	0.99	0.00
3	7	0.00	0.01	0.99	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.28	8.50	3.89	0.76
0	0	0.11	2.22	64.76	25.95	0.55
0	4	0.00	0.00	0.85	0.99	5.55
1	1	0.00	0.00	0.47	0.49	0.00
1	5	0.00	0.04	0.31	0.88	0.00
2	2	0.00	0.00	0.50	0.06	0.00
2	6	0.00	0.00	0.28	0.89	0.00
3	3	0.00	0.00	0.37	0.79	0.00
3	7	0.00	0.00	0.44	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.00	0.22	6.28	3.59	0.00
0	0	7.30	0.59	6.91	3.07	0.00
0	4	0.00	0.00	0.49	0.99	0.00
1	1	8.73	1.14	40.81	20.02	0.00
1	5	0.00	0.02	0.65	0.88	0.00
2	2	0.00	0.02	0.29	1.19	0.00
2	6	0.00	0.00	0.39	1.20	0.00
3	3	0.00	0.00	0.19	0.88	0.00
3	7	0.00	0.00	0.51	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.16	0.34	6.75	4.36	0.00
0	0	8.81	0.64	7.41	5.40	0.01
0	4	0.00	0.00	0.27	1.30	0.00
1	1	8.48	1.98	41.69	21.75	0.00
1	5	0.00	0.04	1.64	1.54	0.00
2	2	0.00	0.00	1.24	1.78	0.00
2	6	0.00	0.00	1.25	0.99	0.00
3	3	0.00	0.02	0.19	0.90	0.00
3	7	0.00	0.02	0.29	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.60	0.26	7.66	4.17	0.06
0	0	2.63	1.51	40.16	15.77	0.00
0	4	0.00	0.00	0.52	0.79	0.00
1	1	2.19	0.51	16.71	11.66	0.00
1	5	0.00	0.00	1.11	0.88	0.00
2	2	0.00	0.00	0.60	1.19	0.52
2	6	0.00	0.00	0.95	1.19	0.00
3	3	0.00	0.00	0.34	1.29	0.00
3	7	0.00	0.02	0.89	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.28	8.65	4.13	0.00
0	0	0.00	2.21	65.17	26.07	0.00
0	4	0.00	0.00	0.85	0.78	0.00
1	1	0.00	0.01	0.64	0.71	0.00
1	5	0.00	0.01	0.35	1.19	0.00
2	2	0.00	0.04	0.70	0.80	0.00
2	6	0.00	0.00	0.49	1.08	0.00
3	3	0.00	0.00	0.67	1.19	0.00
3	7	0.00	0.00	0.34	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.10	0.19	6.47	4.15	0.12
0	0	8.01	0.60	8.34	4.90	0.00
0	4	0.00	0.00	0.27	0.89	0.00
1	1	8.17	0.89	39.21	23.14	0.00
1	5	0.00	0.00	1.15	0.93	0.00
2	2	0.03	0.00	1.35	1.52	0.93
