Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	0.01	1.71	1.24	0.00
0	0	0.00	0.00	3.26	1.61	0.00
0	4	0.00	0.00	1.45	0.59	0.00
1	1	0.77	0.00	0.30	0.00	0.00
1	5	0.16	0.04	2.76	1.28	0.00
2	2	0.00	0.00	0.41	0.82	0.00
2	6	0.00	0.02	2.06	3.10	0.00
3	3	0.00	0.00	1.09	0.78	0.00
3	7	0.19	0.00	2.34	1.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.55	0.86	0.00
0	0	0.00	0.00	0.22	0.88	0.00
0	4	0.00	0.00	0.41	1.24	0.00
1	1	0.00	0.00	0.66	0.80	0.00
1	5	0.00	0.00	0.26	0.89	0.00
2	2	0.00	0.00	0.40	0.80	0.00
2	6	0.00	0.02	1.11	0.80	0.00
3	3	0.00	0.00	0.65	0.80	0.00
3	7	0.00	0.00	0.72	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.44	0.82	0.00
0	0	0.00	0.00	0.35	1.01	0.00
0	4	0.00	0.00	0.64	0.62	0.00
1	1	0.00	0.00	0.25	0.62	0.00
1	5	0.00	0.00	0.27	0.81	0.00
2	2	0.00	0.00	0.36	0.81	0.00
2	6	0.00	0.02	0.92	0.76	0.00
3	3	0.00	0.00	0.40	0.92	0.00
3	7	0.00	0.00	0.37	1.01	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.01	0.70	0.58	0.11
0	0	0.00	0.00	0.53	0.00	0.00
0	4	0.00	0.01	0.66	0.00	0.00
1	1	0.73	0.02	0.87	0.88	0.00
1	5	0.00	0.00	0.36	0.79	0.00
2	2	0.00	0.00	0.83	0.79	0.00
2	6	0.00	0.04	1.71	0.73	0.90
3	3	0.00	0.00	0.30	0.79	0.00
3	7	0.00	0.00	0.37	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.01	0.44	0.88	0.00
0	0	0.08	0.01	0.59	0.58	0.00
0	4	0.00	0.01	0.34	0.69	0.00
1	1	0.00	0.00	0.37	0.99	0.00
1	5	0.00	0.00	0.26	0.89	0.00
2	2	0.00	0.00	0.14	1.09	0.00
2	6	0.00	0.04	0.89	1.07	0.00
3	3	0.00	0.00	0.56	0.90	0.00
3	7	0.77	0.00	0.37	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.58	1.19	0.00
0	0	0.00	0.00	0.60	0.31	0.00
0	4	0.00	0.00	0.78	1.64	0.00
1	1	0.00	0.00	0.54	1.78	0.00
1	5	0.00	0.00	0.33	1.29	0.00
2	2	0.00	0.00	0.36	1.20	0.00
2	6	0.00	0.02	1.18	0.71	0.00
3	3	0.00	0.00	0.60	1.39	0.00
3	7	0.00	0.00	0.23	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.37	0.97	0.00
0	0	0.00	0.00	0.37	1.18	0.00
0	4	0.00	0.00	0.43	0.99	0.00
1	1	0.00	0.00	0.12	0.40	0.00
1	5	0.00	0.00	0.00	0.60	0.00
2	2	0.00	0.00	0.28	0.99	0.00
2	6	0.00	0.00	1.17	0.95	0.00
3	3	0.00	0.00	0.23	1.09	0.00
3	7	0.00	0.00	0.34	1.57	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.24	0.60	1.02	0.00
0	0	0.00	0.00	0.82	0.79	0.00
0	4	0.00	0.03	0.98	0.98	0.00
1	1	0.00	0.00	0.78	1.28	0.00
1	5	0.00	1.88	0.10	0.00	0.00
2	2	0.00	0.00	0.32	1.28	0.00
2	6	0.00	0.04	0.59	1.36	0.00
