Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.68	70.96	16.78	0.00
0	0	0.01	0.57	77.65	10.72	0.00
0	4	0.03	0.54	73.95	16.52	0.00
1	1	0.00	0.42	72.05	17.45	0.00
1	5	0.01	0.40	69.57	21.22	0.00
2	2	0.09	0.61	69.39	19.78	0.00
2	6	0.07	0.61	67.40	23.05	0.00
3	3	0.01	0.51	74.77	14.87	0.00
3	7	0.01	1.76	62.89	10.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.66	71.03	16.92	0.00
0	0	0.01	0.41	76.41	12.68	0.00
0	4	0.00	0.62	73.84	16.66	0.00
1	1	0.01	0.49	72.65	17.23	0.00
1	5	0.00	0.33	69.17	21.76	0.00
2	2	0.01	0.61	69.09	20.71	0.00
2	6	0.00	0.54	69.56	21.00	0.00
3	3	0.00	0.44	75.23	14.56	0.00
3	7	0.00	1.82	62.71	10.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.67	16.33	0.00
0	0	0.00	0.41	73.18	16.07	0.00
0	4	0.01	0.59	74.36	15.99	0.00
1	1	0.00	0.44	72.21	17.77	0.00
1	5	0.01	0.48	70.02	20.80	0.00
2	2	0.01	0.53	69.32	20.38	0.00
2	6	0.00	0.47	69.94	20.81	0.00
3	3	0.00	0.66	78.78	10.92	0.00
3	7	0.02	1.86	65.73	7.93	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.63	71.31	16.71	0.00
0	0	0.01	0.43	75.95	13.20	0.00
0	4	0.00	0.54	74.70	15.78	0.00
1	1	0.00	0.38	71.21	18.79	0.00
1	5	0.00	0.27	69.48	21.35	0.00
2	2	0.01	0.52	67.07	22.80	0.00
2	6	0.00	0.56	67.79	22.73	0.00
3	3	0.00	0.60	78.16	11.59	0.00
3	7	0.00	1.75	66.21	7.44	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.96	69.19	16.88	0.01
0	0	0.08	0.40	73.09	12.99	0.00
0	4	0.00	0.50	69.99	19.03	0.00
1	1	0.02	0.52	69.09	18.60	0.00
1	5	0.01	0.40	67.58	22.10	0.00
2	2	0.03	2.95	67.02	19.31	0.10
2	6	0.00	0.46	66.60	22.47	0.00
3	3	0.00	0.48	75.81	13.08	0.00
3	7	0.29	1.95	64.04	7.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.74	71.66	16.28	0.00
0	0	0.01	0.55	76.81	11.96	0.00
0	4	0.00	0.57	72.33	17.96	0.00
1	1	0.00	0.54	70.95	18.95	0.00
1	5	0.01	0.47	70.45	20.41	0.00
2	2	0.01	0.52	69.39	20.51	0.00
2	6	0.00	0.47	68.45	22.36	0.00
3	3	0.01	0.71	78.80	10.74	0.00
3	7	0.01	2.07	66.03	7.36	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.92	70.72	16.83	0.00
0	0	0.01	0.51	70.73	18.23	0.00
0	4	0.00	0.61	72.24	17.97	0.00
1	1	0.00	0.55	70.03	19.80	0.00
1	5	0.01	0.50	69.03	21.77	0.00
2	2	0.01	1.37	71.30	17.67	0.00
2	6	0.25	1.30	70.58	19.01	0.00
3	3	0.00	0.56	76.94	12.07	0.00
3	7	0.02	1.97	65.28	8.25	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.71	71.06	16.66	0.00
0	0	0.01	0.51	73.18	15.62	0.00
0	4	0.05	0.63	72.16	17.80	0.00
1	1	0.00	0.45	71.83	17.86	0.00
1	5	0.01	0.39	70.67	20.22	0.00
2	2	0.15	0.52	69.47	19.92	0.00
2	6	0.00	0.50	69.64	21.11	0.00
3	3	0.00	0.66	77.00	11.63	0.00
3	7	0.01	2.02	63.87	9.01	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.07	17.00	0.00
0	0	0.00	0.42	75.71	13.49	0.00
0	4	0.00	0.58	71.86	18.74	0.00
1	1	0.00	0.49	74.81	14.95	0.00
1	5	0.00	0.37	69.76	21.15	0.00
2	2	0.01	0.51	68.63	21.25	0.00
2	6	0.00	0.43	68.97	21.83	0.00
3	3	0.01	0.59	75.43	14.30	0.00
3	7	0.02	1.84	63.36	10.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	1.02	68.93	17.04	0.00
0	0	0.00	0.37	74.71	12.44	0.00
0	4	0.00	0.45	71.05	17.58	0.00
1	1	0.00	0.36	69.37	18.79	0.00
1	5	0.00	0.38	68.09	20.93	0.00
2	2	0.02	2.02	67.64	19.40	0.00
2	6	0.00	0.46	65.86	22.84	0.00
3	3	0.00	0.45	72.91	14.93	0.00
3	7	0.01	3.64	61.95	9.42	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	71.60	16.47	0.00
0	0	0.00	0.40	75.71	13.33	0.00
0	4	0.00	0.54	71.97	18.50	0.00
1	1	0.00	0.43	71.90	18.12	0.00
1	5	0.01	0.41	69.61	21.29	0.00
2	2	0.01	0.59	72.02	17.78	0.00
2	6	0.00	0.45	69.46	21.36	0.00
3	3	0.00	0.58	77.83	11.91	0.00
3	7	0.01	1.93	64.20	9.46	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.74	70.85	16.91	0.00
0	0	0.00	0.50	75.60	13.32	0.00
0	4	0.00	0.45	72.91	17.64	0.00
1	1	0.02	0.38	69.41	19.46	0.00
1	5	0.01	0.47	67.94	22.96	0.00
2	2	0.01	0.54	71.39	18.51	0.00
2	6	0.00	0.51	69.81	20.98	0.00
3	3	0.01	0.58	77.19	12.63	0.00
3	7	0.01	2.51	63.21	9.91	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	71.84	16.23	0.00
0	0	0.00	0.42	75.68	13.31	0.00
0	4	0.00	0.37	70.57	20.29	0.00
1	1	0.00	0.39	74.80	15.18	0.00
1	5	0.01	0.45	72.03	18.83	0.00
2	2	0.01	0.60	70.65	19.12	0.00
2	6	0.00	0.50	68.66	22.09	0.00
3	3	0.01	0.64	77.47	12.26	0.00
3	7	0.01	1.92	64.86	8.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	71.11	16.95	0.00
0	0	0.01	0.49	74.20	14.83	0.00
0	4	0.00	0.57	71.72	18.90	0.00
1	1	0.01	0.46	74.94	14.90	0.00
1	5	0.01	0.44	69.16	21.70	0.00
2	2	0.01	0.57	69.43	20.35	0.00
2	6	0.01	0.41	68.71	22.11	0.00
3	3	0.00	0.52	77.13	12.67	0.00
3	7	0.01	1.79	63.61	10.11	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.08	69.83	15.95	0.00
0	0	0.00	0.47	73.00	14.02	0.00
0	4	0.01	0.48	70.25	17.92	0.00
1	1	0.00	0.32	72.84	14.67	0.00
1	5	0.00	0.36	66.69	21.57	0.00
2	2	0.01	2.63	69.14	17.28	0.00
2	6	0.01	0.40	68.35	20.48	0.00
3	3	0.00	0.53	74.84	13.41	0.00
3	7	0.01	3.48	63.23	8.14	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.46	16.65	0.00
0	0	0.00	0.37	74.94	14.15	0.00
0	4	0.00	0.58	75.54	14.85	0.00
1	1	0.01	0.39	72.70	17.27	0.00
1	5	0.01	0.38	69.66	21.26	0.00
2	2	0.01	0.60	68.81	21.02	0.00
2	6	0.00	0.56	68.71	22.03	0.00
3	3	0.00	0.54	76.96	12.85	0.00
3	7	0.01	1.78	64.06	9.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.78	71.30	16.55	0.00
0	0	0.00	0.45	74.47	14.62	0.00
0	4	0.01	0.52	71.84	18.76	0.00
1	1	0.01	1.03	71.12	17.83	0.00
1	5	0.01	0.42	70.36	20.51	0.00
2	2	0.01	0.50	71.34	18.46	0.00
2	6	0.00	0.45	68.80	22.07	0.00
3	3	0.00	0.53	77.81	12.02	0.00
3	7	0.01	2.31	65.15	8.22	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.65	71.66	16.40	0.00
0	0	0.00	0.46	76.12	12.98	0.00
0	4	0.00	0.52	71.58	19.13	0.00
1	1	0.00	0.42	74.87	15.03	0.00
1	5	0.00	0.28	70.72	20.24	0.00
2	2	0.01	0.57	70.38	19.38	0.00
2	6	0.00	0.44	67.90	22.95	0.00
3	3	0.00	0.61	77.58	12.20	0.00
3	7	0.01	1.93	64.24	9.32	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.72	71.69	16.23	0.00
0	0	0.01	0.51	74.39	14.40	0.00
0	4	0.00	0.56	70.44	20.07	0.00
1	1	0.01	0.50	72.37	17.43	0.00
1	5	0.01	0.53	69.57	21.25	0.00
2	2	0.00	0.54	71.13	18.71	0.00
2	6	0.00	0.48	70.49	20.29	0.00
3	3	0.00	0.55	79.34	10.44	0.00
3	7	0.01	2.11	65.80	7.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.99	69.81	16.03	0.01
0	0	0.00	0.53	73.82	13.31	0.00
0	4	0.00	0.59	70.03	18.95	0.00
1	1	0.01	0.41	72.46	15.34	0.00
1	5	0.00	0.36	67.55	21.52	0.00
2	2	0.01	1.66	69.94	16.16	0.08
2	6	0.00	0.42	66.93	22.00	0.00
3	3	0.01	0.46	75.64	11.41	0.00
3	7	0.02	3.51	61.75	9.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.64	71.16	16.94	0.00
0	0	0.00	0.40	75.34	13.76	0.00
0	4	0.00	0.49	71.29	19.50	0.00
1	1	0.00	0.47	75.37	14.42	0.00
1	5	0.00	0.32	69.20	21.77	0.00
2	2	0.01	0.58	69.76	20.08	0.00
2	6	0.01	0.54	68.05	22.70	0.00
3	3	0.01	0.49	76.02	13.57	0.00
3	7	0.02	1.84	63.95	9.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.94	69.18	17.51	0.00
0	0	0.01	0.55	70.04	18.90	0.00
0	4	0.01	0.62	65.96	24.19	0.00
1	1	0.01	0.52	67.80	16.68	0.00
1	5	0.01	0.54	70.40	19.04	0.00
2	2	0.07	1.45	69.17	19.20	0.00
2	6	0.01	0.42	68.31	22.07	0.00
3	3	0.00	0.62	77.08	11.68	0.00
3	7	0.02	2.77	64.73	8.33	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.67	71.22	16.75	0.00
0	0	0.00	0.39	74.18	14.92	0.00
0	4	0.00	0.53	71.53	19.08	0.00
1	1	0.00	0.43	73.83	16.00	0.00
1	5	0.00	0.47	69.63	21.28	0.00
2	2	0.01	0.54	68.44	21.41	0.00
2	6	0.00	0.47	68.24	22.58	0.00
3	3	0.00	0.58	79.04	10.72	0.00
3	7	0.01	1.98	65.36	8.15	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.68	71.62	16.43	0.00
0	0	0.00	0.56	73.24	15.86	0.00
0	4	0.00	0.46	71.56	19.20	0.00
1	1	0.00	0.44	75.01	14.81	0.00
1	5	0.00	0.42	69.52	21.29	0.00
2	2	0.01	0.69	72.07	17.61	0.00
2	6	0.00	0.40	69.52	21.30	0.00
3	3	0.00	0.51	77.48	12.36	0.00
3	7	0.01	1.93	64.57	8.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.89	69.01	16.93	0.00
0	0	0.00	0.39	74.76	12.22	0.00
0	4	0.00	0.41	69.56	18.70	0.00
1	1	0.01	0.40	69.78	18.13	0.00
1	5	0.01	0.33	66.35	22.81	0.00
2	2	0.01	1.29	68.72	17.78	0.00
2	6	0.00	0.48	66.93	21.84	0.00
3	3	0.00	0.45	73.47	14.51	0.00
3	7	0.01	3.41	61.98	9.36	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.26	16.79	0.00
0	0	0.01	0.42	73.56	15.50	0.00
0	4	0.01	0.59	74.84	15.54	0.00
1	1	0.00	0.47	71.78	17.95	0.00
1	5	0.01	0.36	71.03	19.86	0.00
2	2	0.01	0.49	69.57	20.29	0.00
2	6	0.00	0.48	68.94	21.82	0.00
3	3	0.00	0.58	76.61	13.22	0.00
3	7	0.01	1.78	63.63	10.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.14	16.60	0.00
0	0	0.00	0.43	71.91	17.29	0.00
0	4	0.00	0.58	71.24	19.33	0.00
1	1	0.01	0.45	75.25	14.53	0.00
1	5	0.00	0.44	69.43	21.52	0.00
2	2	0.01	0.59	70.54	18.95	0.00
2	6	0.00	0.43	69.47	20.32	0.00
3	3	0.00	0.44	76.70	12.88	0.00
3	7	0.02	2.28	65.20	8.11	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.64	71.25	16.83	0.00
0	0	0.00	0.37	75.68	13.50	0.00
0	4	0.00	0.54	73.09	17.58	0.00
1	1	0.01	0.40	75.10	14.79	0.00
1	5	0.00	0.26	68.85	22.17	0.00
2	2	0.01	0.61	69.46	20.34	0.00
2	6	0.00	0.54	67.86	22.88	0.00
3	3	0.00	0.60	75.99	13.80	0.00
3	7	0.01	1.83	64.01	9.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.31	16.73	0.00
0	0	0.01	0.47	73.75	15.48	0.00
0	4	0.00	0.57	71.26	19.32	0.00
1	1	0.00	0.44	74.82	14.88	0.00
1	5	0.00	0.40	71.09	19.73	0.00
2	2	0.01	0.57	68.70	21.13	0.00
2	6	0.00	0.43	68.37	22.41	0.00
3	3	0.00	0.63	78.09	11.67	0.00
3	7	0.01	1.90	64.30	9.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	1.20	69.51	16.64	0.00
0	0	0.00	0.38	70.28	17.29	0.00
0	4	0.00	0.44	70.88	17.89	0.00
1	1	0.00	0.44	73.06	14.94	0.00
1	5	0.00	0.45	67.54	21.57	0.00
2	2	0.01	3.17	68.53	17.78	0.00
2	6	0.00	0.45	68.29	20.96	0.00
