Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.66	0.29	6.90	4.91	0.00
0	0	5.89	0.98	11.04	10.92	0.01
0	4	0.00	0.00	0.82	0.59	0.00
1	1	0.00	0.03	0.89	0.30	0.00
1	5	0.71	0.00	0.11	0.78	0.00
2	2	0.59	0.00	0.11	0.78	0.00
2	6	0.08	0.00	0.70	0.35	0.00
3	3	5.99	1.25	40.32	24.74	0.00
3	7	0.05	0.04	1.25	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.32	9.15	4.03	0.00
0	0	0.00	2.41	64.96	26.03	0.00
0	4	0.00	0.00	1.47	0.41	0.00
1	1	0.00	0.00	0.47	0.69	0.00
1	5	0.00	0.00	0.76	0.29	0.00
2	2	0.00	0.04	1.58	0.69	0.00
2	6	0.00	0.03	1.08	1.44	0.00
3	3	0.00	0.00	0.94	1.58	0.00
3	7	0.00	0.04	1.91	1.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.20	0.34	6.51	4.05	0.00
0	0	8.49	0.59	9.53	6.25	0.00
0	4	0.00	0.00	0.35	0.70	0.00
1	1	0.00	0.00	0.28	0.59	0.00
1	5	0.00	0.00	0.63	1.00	0.00
2	2	0.00	0.10	0.32	0.50	0.00
2	6	0.00	0.02	0.39	0.72	0.00
3	3	9.09	1.95	40.15	22.06	0.00
3	7	0.00	0.02	0.48	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.83	0.44	6.86	4.57	0.00
0	0	11.67	1.08	11.15	11.30	0.00
0	4	0.00	0.00	0.33	0.41	0.00
1	1	0.00	0.02	0.27	0.70	0.00
1	5	0.00	0.00	0.23	0.41	0.00
2	2	0.00	0.00	1.05	0.89	0.00
2	6	0.00	0.00	0.44	1.16	0.00
3	3	11.01	2.37	40.55	20.93	0.00
3	7	0.00	0.02	0.84	0.77	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.36	9.27	7.53	0.00
0	0	0.00	2.71	64.54	26.20	0.00
0	4	0.00	0.00	2.14	1.47	0.00
1	1	0.00	0.00	1.23	2.40	0.00
1	5	0.00	0.00	0.33	1.29	0.00
2	2	0.00	0.03	1.45	1.09	0.00
2	6	0.00	0.01	1.72	1.87	0.00
3	3	0.01	0.09	0.91	24.41	0.00
3	7	0.00	0.00	1.82	1.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.32	9.53	4.68	0.57
0	0	0.00	2.52	65.37	25.45	0.00
0	4	0.00	0.00	2.15	0.69	4.53
1	1	0.00	0.02	1.95	1.59	0.00
1	5	0.00	0.00	0.56	1.28	0.00
2	2	0.00	0.00	1.91	1.11	0.00
2	6	0.00	0.00	0.90	4.33	0.00
3	3	0.00	0.00	0.79	0.39	0.00
3	7	0.00	0.00	2.57	2.56	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.30	8.78	4.14	0.00
