Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.09	13.18	0.71	0.00
0	0	0.02	0.07	2.08	1.18	0.00
0	4	0.00	0.03	0.79	0.67	0.00
1	1	0.00	0.40	96.91	0.00	0.00
1	5	0.66	0.00	0.00	0.00	0.00
2	2	0.00	0.13	1.48	0.59	0.00
2	6	0.00	0.07	1.99	1.46	0.00
3	3	0.00	0.00	1.51	0.98	0.00
3	7	0.20	0.00	0.70	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	12.80	0.72	0.00
0	0	0.03	0.03	0.86	1.65	0.00
0	4	0.00	0.00	0.74	0.49	0.00
1	1	0.00	0.19	97.69	0.00	0.00
1	5	0.00	0.00	0.50	0.00	0.00
2	2	0.00	0.03	1.25	0.39	0.00
2	6	0.00	0.00	0.27	0.95	0.00
3	3	0.00	0.00	0.56	1.68	0.00
3	7	0.00	0.00	0.53	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.06	13.12	4.81	0.12
0	0	0.01	0.14	0.87	27.61	0.00
0	4	0.00	0.00	0.18	1.09	0.00
1	1	0.00	0.27	97.67	0.00	0.00
1	5	0.43	0.00	0.85	0.79	0.92
2	2	0.00	0.08	1.46	0.79	0.00
2	6	0.00	0.01	1.09	4.45	0.00
3	3	0.00	0.02	2.47	2.87	0.00
3	7	0.00	0.00	0.37	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	12.90	0.43	0.00
0	0	0.00	0.00	0.63	0.00	0.00
0	4	0.00	0.02	0.50	0.00	0.00
1	1	0.00	0.16	97.75	0.00	0.00
1	5	0.00	0.00	0.78	0.49	0.00
2	2	0.00	0.07	1.51	0.59	0.00
2	6	0.00	0.00	0.25	1.28	0.00
3	3	0.00	0.00	1.02	0.30	0.00
3	7	0.00	0.01	0.80	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	12.75	0.77	0.00
0	0	0.00	0.00	0.90	1.58	0.00
0	4	0.00	0.00	0.65	0.99	0.00
1	1	0.00	0.14	97.75	0.00	0.00
1	5	0.00	0.00	0.52	0.89	0.00
2	2	0.00	0.07	1.38	0.23	0.00
2	6	0.00	0.00	0.10	0.99	0.00
3	3	0.00	0.00	0.28	0.89	0.00
3	7	0.00	0.00	0.45	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	12.49	0.68	0.39
0	0	0.00	0.01	0.10	0.13	3.09
0	4	0.00	0.00	0.00	0.49	0.00
1	1	0.00	0.16	97.73	0.00	0.00
1	5	0.00	0.00	0.36	0.89	0.00
2	2	0.00	0.05	1.01	1.08	0.00
2	6	0.00	0.00	0.13	1.19	0.00
3	3	0.00	0.01	0.30	0.89	0.00
3	7	0.00	0.00	0.30	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	12.93	1.06	0.00
0	0	0.00	0.00	0.99	1.09	0.00
0	4	0.00	0.01	1.01	1.89	0.00
1	1	0.00	0.19	97.66	0.00	0.00
1	5	0.00	0.00	0.30	0.80	0.00
2	2	0.00	0.03	1.36	0.88	0.00
2	6	0.00	0.00	0.87	1.18	0.00
3	3	0.00	0.00	0.75	1.18	0.00
3	7	0.00	0.00	0.52	1.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.06	12.83	1.19	0.11
