Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
262	15.94	1600	3182	0.83	87	0	0	2	2	5	40	0	2	0	0	0.00	0.56	0.65	4.95	76.87	0.00	3.71	0.00	0.00	19.13	6.83	58.09	0.00	55	0	55	98.61	82.66	0.00	0.00	1.34	12.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.81	3.00	0.00	1.19	0.00	0.00
437	31.18	1600	2711	0.83	54	0	0	0	2	3	40	0	2	0	0	0.00	0.00	0.31	1.76	56.34	0.00	2.14	0.00	0.00	26.95	3.62	38.26	0.00	56	0	56	174.93	90.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.36	3.33	0.00	0.95	0.00	0.00
330	19.10	1600	3342	0.81	58	0	0	2	2	2	54	0	4	0	1	0.00	0.03	0.34	0.64	78.85	0.00	6.14	0.00	1.70	21.49	0.53	58.89	0.00	56	0	56	186.75	95.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.88	4.50	0.00	1.24	0.00	0.00
363	21.56	1600	3256	1.03	49	0	0	0	3	2	36	0	6	0	0	0.00	0.00	0.51	0.79	71.56	0.00	9.97	0.00	0.00	21.16	0.00	57.28	0.00	56	0	56	192.01	114.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.08	4.82	0.00	1.40	0.00	0.00
414	29.22	1600	2742	0.83	52	0	0	0	1	1	42	0	5	0	0	0.00	0.00	0.15	0.52	54.23	0.00	8.07	0.00	0.00	25.56	1.05	44.17	0.00	56	0	56	168.35	93.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.32	3.33	0.00	0.84	0.00	0.00
422	24.66	1600	3314	0.63	49	0	0	0	15	8	66	0	4	0	0	0.00	0.00	2.94	2.04	72.12	0.00	4.14	0.00	0.00	31.47	2.04	41.83	0.00	56	0	56	194.31	105.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.68	4.70	0.00	1.38	0.00	0.00
392	23.60	1600	3215	0.67	58	0	0	0	4	5	49	0	1	0	2	0.00	0.00	2.55	3.16	69.95	0.00	0.71	0.00	3.31	20.07	2.02	54.31	0.00	56	0	56	168.63	97.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.95	3.94	0.00	1.06	0.00	0.00
436	26.71	1600	3159	0.60	48	0	0	4	13	15	63	0	4	0	0	0.00	0.14	2.22	7.05	58.81	0.00	7.18	0.00	0.00	32.00	10.81	30.47	0.00	55	0	55	195.43	104.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.98	4.64	0.00	1.20	0.00	0.00
439	28.53	1600	2974	0.59	43	0	1	4	21	19	62	0	0	0	0	0.07	0.10	3.98	7.77	57.37	0.00	0.00	0.00	0.00	32.15	5.87	33.45	0.00	56	0	56	189.32	97.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.62	4.26	0.00	1.04	0.00	0.00
343	30.83	1600	2150	0.74	49	0	0	5	20	9	65	0	2	0	0	0.00	1.10	2.84	3.16	39.80	0.00	1.46	0.00	0.00	27.45	3.88	37.84	0.00	55	0	55	165.30	87.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.36	2.65	0.00	0.61	0.00	0.00
