Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
426	28.43	1600	2896	0.83	97	0	0	1	2	5	49	0	2	0	0	0.00	0.39	0.44	1.77	62.45	0.00	2.19	0.00	0.00	29.85	1.67	40.05	0.00	55	0	56	181.94	84.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.53	3.74	0.00	1.05	0.00	0.00
420	24.19	1600	3363	0.90	67	0	0	1	2	0	49	0	0	0	0	0.00	0.03	0.36	0.00	82.30	0.00	0.00	0.00	0.00	23.75	0.00	52.06	0.00	55	0	56	217.12	118.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.78	5.34	0.00	1.45	0.00	0.00
327	21.58	1600	2935	0.95	50	0	0	0	3	1	45	0	10	0	0	0.00	0.00	0.22	0.06	60.52	0.00	13.85	0.00	0.00	21.78	0.00	53.02	3.61	55	0	56	135.00	78.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.52	2.89	0.00	0.85	0.00	0.00
400	24.55	1600	3151	0.70	58	0	0	0	11	8	49	0	8	0	0	0.00	0.00	4.08	2.27	60.20	0.00	10.66	0.00	0.00	30.82	1.90	42.74	0.00	55	0	56	205.01	121.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.01	4.73	0.00	1.48	0.00	0.00
416	24.66	1600	3260	0.67	57	0	0	1	11	6	63	0	1	0	0	0.00	0.05	2.43	2.57	73.94	0.00	0.84	0.00	0.00	26.33	2.35	46.66	0.00	56	0	56	190.86	100.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.72	4.73	0.00	1.13	0.00	0.00
437	26.91	1600	3139	0.67	41	0	0	1	12	7	54	0	3	0	0	0.00	0.04	2.49	1.82	63.87	0.00	6.39	0.00	0.00	32.03	2.49	38.57	0.00	55	0	56	188.94	102.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.80	4.30	0.00	1.22	0.00	0.00
421	26.95	1600	3021	0.62	49	0	1	5	34	21	58	0	2	0	0	0.07	0.16	10.19	7.03	51.82	0.00	2.70	0.00	0.00	44.33	6.42	22.30	0.00	56	0	56	210.94	98.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.78	4.50	0.00	0.96	0.00	0.00
403	26.04	1600	2995	0.64	49	0	0	2	17	15	51	0	3	0	0	0.00	0.03	4.81	6.47	54.76	0.00	5.93	0.00	0.00	29.55	8.25	36.16	0.00	55	0	56	183.91	92.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.33	4.13	0.00	1.00	0.00	0.00
423	31.64	1600	2587	0.76	97	0	0	4	34	13	59	0	1	0	0	0.00	0.26	3.37	1.30	51.60	0.00	1.00	0.00	0.00	24.19	1.14	43.03	0.00	56	0	56	173.83	91.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.05	3.24	0.00	0.94	0.00	0.00
344	20.52	1600	3242	0.34	73	0	0	0	2	1	86	0	10	0	5	0.00	0.00	0.27	0.39	67.53	0.00	8.23	0.00	7.12	17.49	0.71	55.53	5.75	56	0	56	121.74	57.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.42	2.66	0.00	0.69	0.00	0.00
420	23.06	1600	3527	0.85	120	0	0	2	1	2	38	0	16	0	0	0.00	0.02	0.17	1.30	61.44	0.00	25.09	0.00	0.00	33.31	0.78	40.23	2.63	56	0	56	275.09	194.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.49	6.55	0.00	2.40	0.00	0.00
219	15.35	1600	2762	0.11	49	0	0	0	4	3	58	0	55	0	13	0.00	0.00	0.06	0.03	11.22	0.00	11.71	0.00	52.58	3.95	0.00	12.76	67.94	56	0	56	20.52	12.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.73	0.41	0.00	0.12	0.00	0.00
310	18.57	2266	2280	0.04	191	0	0	1	0	1	60	0	87	0	44	0.00	0.00	0.00	0.03	6.24	0.00	9.62	0.00	44.13	26.67	0.06	11.32	43.38	59	0	57	125.94	115.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.81	2.09	0.00	0.86	0.00	0.00
221	10.73	1650	3859	0.10	352	0	0	0	3	3	61	0	127	0	70	0.00	0.00	0.13	0.03	5.86	0.00	14.08	0.00	91.25	7.62	0.04	8.00	73.61	56	0	56	95.69	89.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.33	3.82	0.00	1.12	0.00	0.00
511	9.67	1946	8409	0.68	271	0	2	3	0	1	47	0	41	0	16	0.18	4.78	0.00	0.33	103.94	0.00	93.75	0.00	43.19	53.62	0.00	20.84	15.87	56	0	56	463.62	437.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	63.82	26.59	0.00	12.02	0.00	0.00
449	22.83	2000	3047	0.71	43	0	0	0	1	2	28	0	9	0	0	0.00	0.00	0.15	1.06	59.91	0.00	15.05	0.00	0.00	16.94	1.20	56.76	2.27	56	0	56	148.19	99.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.75	4.78	0.00	0.99	0.00	0.00
375	26.53	2000	2190	0.72	51	0	0	0	2	3	34	0	12	0	0	0.00	0.00	0.17	0.18	39.20	0.00	12.60	0.00	0.00	21.69	0.00	48.48	3.30	57	0	57	126.59	85.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.83	3.16	0.00	0.59	0.00	0.00
472	15.59	2000	4689	0.69	65	0	0	0	2	2	39	0	18	0	0	0.00	0.00	0.35	1.00	90.13	0.00	36.74	0.00	0.00	12.68	0.60	58.90	12.24	57	0	57	148.97	111.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.87	7.95	0.00	1.80	0.00	0.00
457	22.82	2000	3097	0.71	42	0	0	0	1	1	28	0	8	0	1	0.00	0.00	0.21	0.56	61.32	0.00	14.01	0.00	1.28	16.55	0.00	60.26	0.37	57	0	57	148.23	99.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.84	5.15	0.00	0.98	0.00	0.00
377	20.54	2000	2839	0.73	67	0	0	0	2	1	29	0	24	0	1	0.00	0.00	0.23	0.06	37.58	0.00	32.28	0.00	2.92	17.28	0.00	44.15	18.03	57	0	57	133.44	98.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.78	4.26	0.00	0.86	0.00	0.00
353	24.49	2000	2232	0.77	41	0	1	1	0	0	28	0	14	0	0	0.03	0.00	0.00	0.00	37.58	0.00	17.05	0.00	0.00	17.68	0.00	57.82	0.00	57	0	57	138.91	94.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.13	3.49	0.00	0.76	0.00	0.00
322	11.08	2000	4495	0.75	68	0	0	0	0	2	42	0	34	0	0	0.00	0.00	0.00	0.86	70.29	0.00	58.36	0.00	0.00	17.48	0.63	55.59	15.21	56	0	56	139.71	102.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.78	6.97	0.00	1.52	0.00	0.00
385	20.29	2000	2935	0.75	57	0	0	0	3	0	32	0	25	0	0	0.00	0.00	0.36	0.00	43.27	0.00	32.19	0.00	0.00	14.61	0.00	49.73	15.37	56	0	56	99.44	59.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.96	2.99	0.00	0.48	0.00	0.00
434	20.12	2000	3338	0.77	66	0	0	1	0	0	32	0	11	0	0	0.00	0.02	0.00	0.00	67.96	0.00	18.44	0.00	0.00	26.27	0.00	53.16	0.45	57	0	57	220.95	158.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.19	8.37	0.00	1.76	0.00	0.00
464	23.08	2000	3109	0.75	51	0	0	0	1	3	29	0	8	0	0	0.00	0.00	0.15	0.66	58.95	0.00	17.78	0.00	0.00	21.59	0.00	55.33	0.00	57	0	57	166.03	99.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.97	5.49	0.00	1.07	0.00	0.00
426	21.92	2000	3012	0.74	34	0	0	0	3	1	37	0	8	0	0	0.00	0.00	0.37	0.08	63.62	0.00	12.13	0.00	0.00	17.07	0.00	53.92	7.09	57	0	57	130.59	79.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.76	4.07	0.00	0.80	0.00	0.00
435	21.21	2000	3178	0.76	58	0	0	0	0	2	29	0	11	0	0	0.00	0.00	0.00	1.10	61.31	0.00	18.72	0.00	0.00	23.29	0.97	54.34	0.20	57	0	57	186.58	123.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.72	6.34	0.00	1.21	0.00	0.00
389	19.74	2000	3054	0.74	42	0	0	0	0	2	37	0	26	0	0	0.00	0.00	0.00	0.63	47.62	0.00	31.17	0.00	0.00	16.42	0.57	51.94	11.32	57	0	57	125.02	86.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.01	4.06	0.00	0.90	0.00	0.00
439	21.34	2000	3186	0.76	73	0	0	0	1	4	37	0	5	0	0	0.00	0.00	0.04	0.77	71.54	0.00	8.87	0.00	0.00	24.07	0.00	54.59	0.00	58	0	58	188.91	124.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.94	6.52	0.00	1.21	0.00	0.00
392	19.53	2000	3109	0.74	39	0	0	0	0	3	40	0	14	0	0	0.00	0.00	0.00	1.09	57.81	0.00	22.16	0.00	0.00	19.03	0.77	57.55	3.12	57	0	57	144.74	99.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.64	4.91	0.00	1.09	0.00	0.00
465	23.17	2000	3106	0.76	63	0	0	2	1	1	27	0	8	0	0	0.00	0.11	0.11	0.39	61.36	0.00	15.34	0.00	0.00	21.35	0.00	54.91	0.56	58	0	58	167.64	100.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.28	5.56	0.00	0.86	0.00	0.00
