tool,bt,cg,ep,ft,is,mg,mi,sl
No_Tools,4.791999999999916,0.9699999999997999,6.008000000000038,1.2609999999999673,1.9839999999999236,0.5099999999997635,0.018000000000029104,1.8809999999998581
Ref_User,4.841000000000122,0.9900000000000091,6.309000000000026,1.2670000000000528,2.0160000000000196,0.5150000000001,0.009000000000014552,1.9659999999998945
Ref_Kern,4.822000000000116,0.9959999999996398,6.331000000000131,1.2719999999999345,2.005999999999858,0.5239999999998872,0.009999999999990905,1.9839999999999804
Perf,5.021000000000072,1.0190000000000055,6.5049999999999955,1.3009999999999309,2.0589999999997417,0.5419999999999163,0.010999999999967258,2.0270000000000437
PJ,5.138000000000034,1.050000000000182,6.779999999999973,1.308999999999969,2.0920000000000982,0.5409999999997126,0.018999999999977035,2.1030000000000655
Turbostat,5.380000000000109,1.1190000000000282,7.154999999999973,1.382000000000005,2.231999999999971,0.5540000000000873,0.018000000000029104,2.2670000000000528
Scaphandre,5.661000000000058,1.2150000000000318,7.999000000000024,1.4069999999999254,2.243000000000052,0.5710000000000264,0.009999999999990905,2.3329999999998563
CC,6.1189999999999145,1.2549999999998818,9.59699999999998,1.5109999999999673,2.397000000000048,0.6140000000000327,0.01499999999987267,2.56899999999996
