tool,bt,cg,ep,ft,is,mg,mi,sl
No_Tools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ref_User,0.04840000000005329,0.010733333333276529,0.12460000000000981,0.0031999999998939543,0.020200000000045293,0.0044666666667050325,0.00013333333333491806,0.19933333333333314
Ref_Kern,0.05860000000003929,0.019266666666635457,0.1942666666666959,0.017733333333247447,0.02259999999995088,0.0028000000000247827,-0.0007999999999952923,0.1399333333333308
Perf,0.22966666666670843,0.04833333333335754,0.46080000000000254,0.03486666666658489,0.05606666666660676,0.023133333333453243,0.002200000000003874,0.1635999999999913
PJ,0.3333333333333188,0.0799333333333303,0.7480666666666824,0.051799999999987634,0.09019999999996653,0.025266666666614923,0.0021333333333330984,0.23739999999999783
Turbostat,0.597533333333347,0.1428666666666989,1.1167333333333316,0.12126666666658803,0.23593333333331,0.04153333333332132,0.004066666666660506,0.4269999999999934
Scaphandre,0.8661333333332859,0.23633333333332307,1.8589333333333347,0.14059999999995698,0.23466666666673364,0.0616000000000364,0.0004666666666698436,0.48020000000000795
CC,1.1914666666667246,0.2555333333333767,3.1035999999999753,0.26999999999992874,0.3764666666665941,0.10086666666666888,0.006400000000002138,0.6958666666666611
