tool,bt,cg,ep,ft,is,mg,mi,sl
No_Tools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ref_User,0.047933333333266326,0.01379999999999204,0.2535333333332499,0.009000000000052522,0.02966666666665474,0.005266666666678632,-0.0028000000000029477,0.09363333333336077
Ref_Kern,0.052066666666598316,0.01680000000001014,0.18733333333329938,0.01993333333337355,0.029400000000002313,0.010000000000006115,-0.014333333333325034,0.11806666666670562
Perf,0.22753333333329184,0.0462666666666639,0.4717333333332343,0.04540000000001032,0.07326666666665083,0.02506666666671442,-0.000733333333375677,0.14413333333336587
PJ,0.33986666666657683,0.08166666666674971,0.7588666666666235,0.05293333333332262,0.10300000000007681,0.024400000000031286,0.0010666666666708131,0.22433333333338146
Turbostat,0.5902000000000003,0.14486666666669523,1.1400666666666064,0.12726666666668507,0.24446666666666128,0.043000000000051886,-6.666666663572053e-05,0.38666666666670535
Scaphandre,0.866066666666601,0.24173333333330327,1.9554666666666538,0.14833333333338028,0.25233333333343366,0.060333333333390304,-0.0028000000000162114,0.45260000000002965
CC,1.320866666666615,0.28680000000000716,3.539933333333286,0.2522000000000617,0.41246666666665255,0.09613333333337182,0.0028666666666509848,0.6943333333333594
