tool,bt,cg,ep,ft,is,mg,mi,sl
No_Tools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ref_User,0.049000000000205546,0.020000000000209184,0.3009999999999877,0.0060000000000854925,0.03200000000009595,0.005000000000336513,-0.009000000000014552,0.08500000000003638
Ref_Kern,0.05400000000008731,0.013000000000261025,0.2680000000000291,0.013000000000033651,0.028000000000133696,0.015000000000213731,-0.018000000000029104,0.11700000000013233
Perf,0.22900000000015552,0.049000000000205546,0.49699999999995725,0.03999999999996362,0.0749999999998181,0.032000000000152795,-0.007000000000061846,0.14600000000018554
PJ,0.3460000000001173,0.08000000000038199,0.7719999999999345,0.04800000000000182,0.10800000000017462,0.03099999999994907,0.0009999999999479314,0.22200000000020736
Turbostat,0.5880000000001928,0.14900000000022828,1.1469999999999345,0.12100000000003774,0.2480000000000473,0.04400000000032378,0.0,0.38600000000019463
Scaphandre,0.8690000000001419,0.24500000000023192,1.9909999999999854,0.14599999999995816,0.25900000000012824,0.061000000000262844,-0.008000000000038199,0.4519999999999982
CC,1.3269999999999982,0.28500000000008185,3.588999999999942,0.25,0.4130000000001246,0.10400000000026921,-0.003000000000156433,0.6880000000001019
