name                       ,overhead(ns * 100000_Calls),ts0(ns),ts1(ns)
cpuid 0x1 0                ,13193501,18362660126600,18362673320101
mov eax ebx                ,31347,18362676519569,18362676550916
nop                        ,31359,18362679673987,18362679705346
rdmsr 0x611                ,55680559,18362682916240,18362738596799
rdmsr 0x639                ,55881856,18362738718725,18362794600581
rdmsr 0x641                ,36152184,18362794668756,18362830820940
rdmsr 0x619                ,24670071,18362830844519,18362855514590
rdmsr 0x19C                ,22899895,18362855536815,18362878436710
rdmsr 0x17                 ,23513101,18362878456765,18362901969866
sys_call_overhead_proc_read,66065735
sys_call_overhead_sys_read ,137230498
