name                       ,overhead(ns * 100000_Calls),ts0(ns),ts1(ns)
cpuid 0x1 0                ,6483746,38078588329479,38078594813225
mov eax ebx                ,29182,38078609316497,38078609345679
nop                        ,29183,38078614240190,38078614269373
rdmsr 0x611                ,24260387,38078617239325,38078641499712
rdmsr 0x639                ,23868008,38078641562019,38078665430027
rdmsr 0x641                ,23866894,38078665467094,38078689333988
rdmsr 0x619                ,23891128,38078689367482,38078713258610
rdmsr 0x19C                ,23891625,38078713306659,38078737198284
rdmsr 0x17                 ,24160620,38078737233268,38078761393888
sys_call_overhead_proc_read,65971363
sys_call_overhead_sys_read ,140140701
