name                       ,overhead(ns * 100000_Calls),ts0(ns),ts1(ns)
cpuid 0x1 0                ,13137957,189484289426613,189484302564570
mov eax ebx                ,31353,189484305840052,189484305871405
nop                        ,31348,189484309125050,189484309156398
rdmsr 0x611                ,55988206,189484312366647,189484368354853
rdmsr 0x639                ,55645458,189484368452041,189484424097499
rdmsr 0x641                ,35551424,189484424177224,189484459728648
rdmsr 0x619                ,24728212,189484459753022,189484484481234
rdmsr 0x19C                ,23897578,189484484498743,189484508396321
rdmsr 0x17                 ,24064951,189484508419857,189484532484808
sys_call_overhead_proc_read,69614405
sys_call_overhead_sys_read ,140371190
