Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
200	12.29	1600	3156	0.77	84	0	2	11	2	3	31	0	4	0	0	0.17	14.81	0.72	4.32	63.27	0.00	6.62	0.00	0.00	36.00	1.11	50.59	0.00	48	0	48	95.10	82.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.64	3.02	0.00	0.98	0.00	0.00
185	11.54	1600	3102	0.82	49	0	0	0	1	3	41	0	3	0	0	0.00	0.00	0.26	2.30	82.45	0.00	4.00	0.00	0.00	15.70	2.47	70.29	0.00	48	0	48	90.15	80.62	0.00	0.00	2.21	14.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.11	2.37	0.00	1.16	0.00	0.00
219	14.61	1600	2896	0.86	41	0	0	0	3	1	42	0	4	0	0	0.00	0.00	0.42	0.40	74.98	0.00	4.42	0.00	0.00	14.77	0.00	70.62	0.00	47	0	48	89.56	77.05	0.00	0.00	1.03	13.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.21	2.00	0.00	0.83	0.00	0.00
295	23.05	1600	2473	0.79	51	0	0	0	3	1	40	0	12	0	0	0.00	0.00	0.44	0.36	45.91	0.00	15.03	0.00	0.00	24.14	0.77	52.04	0.00	48	0	48	133.43	87.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.64	2.54	0.00	0.84	0.00	0.00
475	23.43	1600	3920	0.84	78	0	0	0	1	4	48	0	12	0	0	0.00	0.00	0.20	1.64	76.93	0.00	18.58	0.00	0.00	21.91	1.78	52.27	0.60	48	0	48	189.19	107.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.05	5.41	0.00	1.70	0.00	0.00
354	21.08	1600	3248	0.95	49	0	0	0	3	0	36	0	8	0	0	0.00	0.00	0.67	0.00	69.58	0.00	12.86	0.00	0.00	21.13	0.00	57.79	0.00	48	0	48	185.36	104.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.40	4.32	0.00	1.21	0.00	0.00
442	28.39	1600	3014	0.76	50	0	0	0	4	5	47	0	5	0	0	0.00	0.00	0.73	1.35	60.29	0.00	7.72	0.00	0.00	26.51	1.05	39.76	4.29	49	0	48	174.89	101.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.36	3.88	0.00	1.15	0.00	0.00
202	11.89	1601	3293	0.79	50	0	0	0	0	0	48	0	0	0	0	0.00	0.00	0.00	0.00	94.13	0.00	0.00	0.00	0.00	15.51	0.00	72.60	0.00	48	0	48	127.14	83.06	0.00	0.00	1.67	14.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.05	3.00	0.00	1.19	0.00	0.00
184	11.50	1600	3095	0.84	42	0	0	0	2	3	39	0	5	0	0	0.00	0.00	0.30	1.04	81.28	0.00	6.23	0.00	0.00	15.34	0.00	73.16	0.00	48	0	48	94.39	80.83	0.00	0.00	1.26	15.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.52	2.51	0.00	0.95	0.00	0.00
184	11.48	1599	3098	0.83	49	0	0	1	0	1	35	0	10	0	0	0.00	0.06	0.00	0.54	72.28	0.00	16.08	0.00	0.00	15.39	0.92	70.89	1.32	48	0	48	89.48	79.47	0.00	0.00	2.24	14.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.04	2.23	0.00	0.94	0.00	0.00
183	11.51	1601	3080	0.83	41	0	0	0	2	5	41	0	6	0	1	0.00	0.00	0.33	1.53	76.22	0.00	10.12	0.00	0.18	15.48	1.28	69.18	2.55	48	0	48	91.91	80.69	0.00	0.00	1.07	13.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.82	2.20	0.00	1.09	0.00	0.00
184	11.45	1600	3106	0.83	41	0	0	0	1	2	33	0	11	0	0	0.00	0.00	0.09	0.97	71.13	0.00	17.02	0.00	0.00	15.13	0.91	68.21	4.30	48	0	48	89.89	79.72	0.00	0.00	2.18	14.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.93	2.32	0.00	0.95	0.00	0.00
181	11.41	1600	3079	0.84	49	0	0	1	1	3	45	0	5	0	0	0.00	0.02	0.04	0.31	79.04	0.00	9.12	0.00	0.00	16.21	0.00	72.39	0.00	48	0	48	89.54	79.89	0.00	0.00	2.09	14.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.97	2.30	0.00	1.10	0.00	0.00
186	11.56	1600	3107	0.83	41	0	0	0	3	1	37	0	7	0	0	0.00	0.00	0.54	0.49	78.00	0.00	10.07	0.00	0.00	15.33	0.00	70.29	2.83	48	0	48	92.31	80.35	0.00	0.00	1.11	15.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.01	2.37	0.00	0.94	0.00	0.00
186	11.60	1600	3105	0.83	51	0	0	0	0	1	34	0	12	0	0	0.00	0.00	0.00	0.48	64.54	0.00	24.01	0.00	0.00	15.59	0.79	72.02	0.00	47	0	48	90.09	79.88	0.00	0.00	2.13	14.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.76	2.11	0.00	1.11	0.00	0.00
180	11.30	1599	3081	0.83	41	0	0	0	2	1	30	0	14	0	0	0.00	0.00	0.50	0.57	61.24	0.00	26.33	0.00	0.00	15.08	0.00	67.84	5.78	48	0	48	91.80	80.35	0.00	0.00	1.08	14.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.04	2.51	0.00	0.92	0.00	0.00
186	11.59	1600	3110	0.83	50	0	0	0	0	1	38	0	9	0	0	0.00	0.00	0.00	0.29	74.75	0.00	14.12	0.00	0.00	15.50	0.00	72.52	0.39	48	0	48	90.46	80.22	0.00	0.00	2.15	14.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.95	2.27	0.00	0.93	0.00	0.00
182	11.42	1601	3080	0.83	41	0	0	0	1	3	34	0	12	0	0	0.00	0.00	0.20	1.31	66.50	0.00	20.48	0.00	0.00	15.72	1.00	67.02	4.84	48	0	48	91.50	80.41	0.00	0.00	2.46	14.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.91	2.28	0.00	1.11	0.00	0.00
