Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1749189596500,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.19982910156,225867.64422607422,24815.789672851563,0.38140869140625,33572028416,0,794042368,0
0,1749189596500,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.20092773438,225867.64422607422,24815.7919921875,0.38140869140625,33572028416,0,794042368,0
0,1749189596502,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.20092773438,225867.65057373047,24815.794982910156,0.38140869140625,33572028416,0,794042368,0
1,1749189596503,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.20318603516,225867.66284179688,24815.798095703125,0.38140869140625,33572028416,0,794042368,0
0,1749189596504,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2042236328,225867.66802978516,24815.801330566406,0.38140869140625,33572028416,0,794042368,0
0,1749189596505,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.20526123047,225867.6734008789,24815.80352783203,0.38140869140625,33572028416,0,794042368,0
0,1749189596506,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.20623779297,225867.6785888672,24815.80548095703,0.38140869140625,33572028416,0,794042368,0
0,1749189596507,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.20721435547,225867.6837158203,24815.807495117188,0.38140869140625,33572028416,0,794042368,0
0,1749189596508,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.20825195313,225867.6889038086,24815.809631347656,0.38140869140625,33572028416,0,794042368,0
0,1749189596509,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.20928955078,225867.69415283203,24815.81170654297,0.38140869140625,33572028416,0,794042368,0
0,1749189596510,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.21026611328,225867.69903564453,24815.813415527344,0.38140869140625,33572028416,0,794042368,0
0,1749189596511,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.21124267578,225867.70379638672,24815.81524658203,0.38140869140625,33572028416,0,794042368,0
0,1749189596512,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.21228027344,225867.70874023438,24815.81689453125,0.38140869140625,33572028416,0,794042368,0
0,1749189596513,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.21325683594,225867.71337890625,24815.818359375,0.38140869140625,33572028416,0,794042368,0
0,1749189596514,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2142944336,225867.7177734375,24815.81982421875,0.38140869140625,33572028416,0,794042368,0
0,1749189596515,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.21630859375,225867.72235107422,24815.821166992188,0.38140869140625,33572028416,0,794042368,0
0,1749189596517,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.21728515625,225867.73114013672,24815.8232421875,0.38140869140625,33572028416,0,794042368,0
0,1749189596518,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2183227539,225867.73638916016,24815.825073242188,0.38140869140625,33572028416,0,794042368,0
0,1749189596519,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2192993164,225867.74145507813,24815.827270507813,0.38140869140625,33572028416,0,794042368,0
0,1749189596520,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.22033691406,225867.74633789063,24815.82940673828,0.38140869140625,33572028416,0,794042368,0
0,1749189596521,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.22137451172,225867.7515258789,24815.83123779297,0.38140869140625,33572028416,0,794042368,0
0,1749189596522,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.22235107422,225867.75646972656,24815.83319091797,0.38140869140625,33572028416,0,794042368,0
0,1749189596523,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.22338867188,225867.76135253906,24815.835205078125,0.38140869140625,33572028416,0,794042368,0
0,1749189596524,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.22436523438,225867.76629638672,24815.83721923828,0.38140869140625,33572028416,0,794042368,0
0,1749189596525,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.22534179688,225867.77124023438,24815.83905029297,0.38140869140625,33572028416,0,794042368,0
1,1749189596526,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.22637939453,225867.77606201172,24815.840698242188,0.38140869140625,33572028416,0,794042368,0
1,1749189596527,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.22735595703,225867.78076171875,24815.842163085938,0.38140869140625,33572028416,0,794042368,0
0,1749189596528,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2293701172,225867.78979492188,24815.843872070313,0.38140869140625,33572028416,0,794042368,0
0,1749189596530,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2293701172,225867.78979492188,24815.845825195313,0.38140869140625,33572028416,0,794042368,0
0,1749189596531,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.23138427734,225867.8002319336,24815.848083496094,0.38140869140625,33572028416,0,794042368,0
0,1749189596532,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.232421875,225867.80529785156,24815.850219726563,0.38140869140625,33572028416,0,794042368,0
0,1749189596533,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2333984375,225867.81036376953,24815.852416992188,0.38140869140625,33572028416,0,794042368,0
0,1749189596534,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.234375,225867.81549072266,24815.854614257813,0.38140869140625,33572028416,0,794042368,0
0,1749189596535,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2353515625,225867.82098388672,24815.857299804688,0.38140869140625,33572028416,0,794042368,0
0,1749189596536,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.23638916016,225867.8265991211,24815.859741210938,0.38140869140625,33572028416,0,794042368,0
1,1749189596537,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2374267578,225867.83178710938,24815.862182617188,0.38140869140625,33572028416,0,794042368,0
1,1749189596538,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2384033203,225867.83728027344,24815.864624023438,0.38140869140625,33572028416,0,794042368,0
1,1749189596539,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2393798828,225867.8423461914,24815.866455078125,0.38140869140625,33572028416,0,794042368,0
0,1749189596540,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.24041748047,225867.84741210938,24815.86846923828,0.38140869140625,33572028416,0,794042368,0
1,1749189596541,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.24139404297,225867.85229492188,24815.870239257813,0.38140869140625,33572028416,0,794042368,0
0,1749189596543,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.24340820313,225867.85711669922,24815.872192382813,0.38140869140625,33572028416,0,794042368,0
0,1749189596544,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.24444580078,225867.86694335938,24815.87432861328,0.38140869140625,33572028416,0,794042368,0
0,1749189596545,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.24542236328,225867.87213134766,24815.87615966797,0.38140869140625,33572028416,0,794042368,0
0,1749189596546,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.24639892578,225867.87719726563,24815.878784179688,0.38140869140625,33572028416,0,794042368,0
0,1749189596547,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.24737548828,225867.88275146484,24815.881408691406,0.38140869140625,33572028416,0,794042368,0
0,1749189596548,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.24841308594,225867.88818359375,24815.883544921875,0.38140869140625,33572028416,0,794042368,0
0,1749189596549,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2494506836,225867.89361572266,24815.88604736328,0.38140869140625,33572028416,0,794042368,0
0,1749189596550,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2504272461,225867.89916992188,24815.88848876953,0.38140869140625,33572028416,0,794042368,0
1,1749189596551,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2514038086,225867.9044189453,24815.89093017578,0.38140869140625,33572028416,0,794042368,0
1,1749189596552,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2523803711,225867.9097290039,24815.89324951172,0.38140869140625,33572028416,0,794042368,0
1,1749189596553,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.25341796875,225867.91497802734,24815.895263671875,0.38140869140625,33572028416,0,794042368,0
1,1749189596554,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.25439453125,225867.919921875,24815.897094726563,0.38140869140625,33572028416,0,794042368,0
1,1749189596555,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.25537109375,225867.92474365234,24815.89874267578,0.38140869140625,33572028416,0,794042368,0
0,1749189596557,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.25744628906,225867.9344482422,24815.900939941406,0.38140869140625,33572028416,0,794042368,0
0,1749189596558,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2583618164,225867.93939208984,24815.90313720703,0.38140869140625,33572028416,0,794042368,0
0,1749189596559,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.25939941406,225867.94494628906,24815.90557861328,0.38140869140625,33572028416,0,794042368,0
0,1749189596560,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.26043701172,225867.9503173828,24815.907836914063,0.38140869140625,33572028416,0,794042368,0
0,1749189596561,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.26141357422,225867.95556640625,24815.91033935547,0.38140869140625,33572028416,0,794042368,0
0,1749189596562,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.26239013672,225867.9609375,24815.912841796875,0.38140869140625,33572028416,0,794042368,0
0,1749189596563,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.26342773438,225867.96649169922,24815.915588378906,0.38140869140625,33572028416,0,794042368,0
1,1749189596564,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.26446533203,225867.9721069336,24815.917907714844,0.38140869140625,33572028416,0,794042368,0
1,1749189596565,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.26544189453,225867.9774169922,24815.920166015625,0.38140869140625,33572028416,0,794042368,0
1,1749189596566,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.26641845703,225867.98223876953,24815.921752929688,0.38140869140625,33572028416,0,794042368,0
1,1749189596567,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2674560547,225867.98736572266,24815.924072265625,0.38140869140625,33572028416,0,794042368,0
0,1749189596568,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.26953125,225867.99731445313,24815.926391601563,0.38140869140625,33572028416,0,794042368,0
0,1749189596570,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.26953125,225867.99731445313,24815.928771972656,0.38140869140625,33572028416,0,794042368,0
0,1749189596571,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2705078125,225868.0028076172,24815.931091308594,0.38140869140625,33572028416,0,794042368,0
1,1749189596572,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2725830078,225868.0137939453,24815.933471679688,0.38140869140625,33572028416,0,794042368,0
0,1749189596573,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2735595703,225868.01849365234,24815.93585205078,0.38140869140625,33572028416,0,794042368,0
0,1749189596574,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.2745361328,225868.02380371094,24815.938232421875,0.38140869140625,33572028416,0,794042368,0
0,1749189596575,1600,1600,1600,1600,1600,1600,1600,1600,3.846153974533081,3.846153974533081,0,0,0,0,4,0,217115.27557373047,225868.029296875,24815.940551757813,0.38140869140625,33572028416,0,794042368,0
