Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
201	12.31	1600	3155	0.78	134	0	0	0	2	3	42	0	1	0	0	0.00	0.00	0.38	4.51	84.04	0.00	0.78	0.00	0.00	15.32	4.21	68.16	0.00	49	0	49	99.92	81.72	0.00	0.00	2.62	12.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	2.90	0.00	1.18	0.00	0.00
181	11.37	1599	3084	0.82	48	0	0	0	1	3	43	0	1	0	0	0.00	0.00	0.26	1.88	86.03	0.00	0.49	0.00	0.00	15.76	0.81	72.06	0.00	48	0	49	92.05	80.39	0.00	0.00	2.41	14.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.81	2.13	0.00	1.13	0.00	0.00
270	21.36	1601	2444	0.86	45	0	0	0	1	1	42	0	6	0	0	0.00	0.00	0.07	0.29	54.54	0.00	7.46	0.00	0.00	23.42	0.00	55.23	0.00	48	0	49	93.13	72.94	0.00	0.00	2.85	12.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.55	1.85	0.00	0.68	0.00	0.00
393	21.80	1600	3486	0.77	66	0	0	0	5	2	51	0	11	0	0	0.00	0.00	0.64	0.63	71.11	0.00	16.08	0.00	0.00	17.96	0.89	55.67	3.68	49	0	49	177.83	97.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.24	4.45	0.00	1.43	0.00	0.00
344	19.01	1600	3506	0.80	57	0	0	2	5	4	46	0	5	0	0	0.00	2.04	2.94	1.00	79.08	0.00	7.07	0.00	0.00	28.78	1.09	50.55	0.57	49	0	49	180.60	111.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.95	4.84	0.00	1.52	0.00	0.00
190	11.82	1600	3105	0.81	49	0	0	0	1	1	40	0	5	0	0	0.00	0.00	0.09	0.59	78.51	0.00	9.59	0.00	0.00	15.59	1.07	71.52	0.00	48	0	49	91.62	80.47	0.00	0.00	2.78	13.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.33	2.67	0.00	0.97	0.00	0.00
185	11.59	1600	3095	0.83	41	0	0	0	2	1	38	0	7	0	0	0.00	0.00	0.57	0.53	76.73	0.00	10.89	0.00	0.00	15.72	0.00	72.68	0.00	48	0	49	92.95	81.11	0.00	0.00	1.08	13.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.79	2.16	0.00	1.12	0.00	0.00
185	11.61	1600	3086	0.82	41	0	0	1	0	2	33	0	11	0	0	0.00	0.04	0.00	0.96	68.91	0.00	18.53	0.00	0.00	15.39	0.97	68.17	3.85	48	0	49	89.99	79.40	0.00	0.00	2.83	13.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.96	2.46	0.00	0.92	0.00	0.00
182	11.42	1600	3089	0.83	49	0	0	0	1	2	29	0	16	0	0	0.00	0.00	0.22	1.24	58.03	0.00	29.26	0.00	0.00	15.68	2.00	65.50	5.40	49	0	49	91.92	80.73	0.00	0.00	2.65	13.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	2.07	0.00	0.93	0.00	0.00
186	11.58	1600	3107	0.82	41	0	0	1	1	4	35	0	10	0	0	0.00	0.02	0.09	1.12	68.68	0.00	19.22	0.00	0.00	15.22	0.00	66.13	7.07	48	0	48	90.28	80.61	0.00	0.00	1.07	13.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.16	2.46	0.00	1.12	0.00	0.00
