Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
272	9.76	2791	3088	0.81	78	0	0	3	3	5	21	0	4	0	0	0.00	5.44	4.05	12.73	57.46	0.00	10.48	0.00	0.00	26.61	9.57	54.06	0.00	50	0	50	81.66	70.64	0.00	0.00	1.62	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.88	6.63	0.00	1.18	0.00	0.00
257	9.91	2596	3089	0.83	32	0	0	0	1	2	32	0	1	0	0	0.00	0.00	0.42	2.02	87.59	0.00	0.05	0.00	0.00	14.53	0.00	75.56	0.00	48	0	48	76.42	70.53	0.00	0.00	1.62	22.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.24	4.67	0.00	1.09	0.00	0.00
258	10.28	2499	3102	0.85	32	0	0	0	2	1	34	0	0	0	0	0.00	0.00	0.72	0.97	88.42	0.00	0.00	0.00	0.00	13.81	1.75	74.16	0.00	48	0	48	80.50	72.45	0.00	0.00	1.46	20.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.65	4.27	0.00	0.83	0.00	0.00
226	9.72	2413	2981	0.85	33	0	0	0	1	2	33	0	3	0	0	0.00	0.00	0.21	1.47	79.62	0.00	5.85	0.00	0.00	14.17	1.64	74.47	0.00	48	0	48	77.73	69.88	0.00	0.00	2.90	20.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.18	4.47	0.00	0.93	0.00	0.00
230	10.51	2201	3081	0.85	32	0	0	0	0	1	36	0	1	0	0	0.00	0.00	0.00	0.66	87.98	0.00	0.69	0.00	0.00	14.12	0.00	75.37	0.00	48	0	48	83.46	76.00	0.00	0.00	1.48	19.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.10	3.60	0.00	1.20	0.00	0.00
284	14.53	2054	2949	0.86	33	0	0	1	5	3	36	0	5	0	0	0.00	0.04	1.20	0.73	68.82	0.00	10.92	0.00	0.00	19.23	0.00	66.24	0.00	48	0	48	95.70	73.60	0.00	0.00	1.30	16.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.03	3.82	0.00	0.88	0.00	0.00
531	28.20	1900	3070	0.83	47	0	0	0	3	3	34	0	5	0	0	0.00	0.00	0.37	1.25	59.48	0.00	10.38	0.00	0.00	28.52	1.09	42.19	0.00	49	0	49	189.08	98.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.93	5.48	0.00	1.34	0.00	0.00
450	28.82	1731	2791	0.86	42	0	0	1	4	5	38	0	2	0	0	0.00	0.04	0.93	2.39	57.17	0.00	3.91	0.00	0.00	29.80	2.10	39.27	0.00	48	0	48	207.01	96.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.73	4.82	0.00	1.08	0.00	0.00
325	20.17	1600	3115	0.92	49	0	0	0	1	2	43	0	0	0	0	0.00	0.00	0.17	0.82	79.69	0.00	0.00	0.00	0.00	19.93	0.00	59.91	0.00	48	0	48	167.64	99.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.03	3.94	0.00	0.97	0.00	0.00
345	28.35	1600	2355	0.79	43	0	0	0	2	3	36	0	6	0	0	0.00	0.00	0.29	1.09	47.98	0.00	5.34	0.00	0.00	19.65	0.92	50.98	0.09	48	0	48	158.25	92.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.16	2.71	0.00	0.82	0.00	0.00
234	10.40	1600	4356	0.71	74	0	0	0	1	2	70	0	2	0	0	0.00	0.00	0.22	1.08	123.92	0.00	1.43	0.00	0.00	17.82	0.80	70.98	0.00	48	0	48	131.08	93.70	0.00	0.00	1.25	10.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.43	4.51	0.00	1.58	0.00	0.00
185	11.59	1600	3091	0.84	41	0	0	0	2	2	39	0	7	0	0	0.00	0.00	0.33	0.48	76.19	0.00	11.63	0.00	0.00	15.50	0.00	72.91	0.00	48	0	48	93.72	80.68	0.00	0.00	0.94	14.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.34	2.22	0.00	1.13	0.00	0.00
185	11.54	1599	3104	0.83	41	0	0	0	1	1	36	0	10	0	0	0.00	0.00	0.11	0.44	70.76	0.00	17.75	0.00	0.00	15.21	0.00	69.28	3.97	48	0	48	90.25	79.97	0.00	0.00	1.82	14.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.30	2.52	0.00	0.93	0.00	0.00
180	11.31	1601	3079	0.83	49	0	0	0	1	1	36	0	10	0	0	0.00	0.00	0.09	0.48	70.03	0.00	17.96	0.00	0.00	15.36	0.82	72.51	0.00	48	0	48	89.39	79.73	0.00	0.00	1.88	15.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.38	2.14	0.00	1.12	0.00	0.00
