Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
347	8.58	3953	3166	0.79	67	0	4	3	1	3	23	0	3	0	0	0.44	0.77	0.84	4.36	77.78	0.00	8.79	0.00	0.00	35.36	4.70	51.35	0.00	51	0	50	77.34	62.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.96	14.51	0.00	1.13	0.00	0.00
344	8.41	4074	3105	0.82	26	0	0	1	2	4	28	0	0	0	0	0.00	0.07	0.86	3.28	86.96	0.00	0.00	0.00	0.00	15.16	1.88	74.55	0.00	51	0	50	64.66	60.28	0.00	0.00	1.95	23.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.06	11.54	0.00	1.07	0.00	0.00
324	7.92	4077	3110	0.86	26	0	0	0	3	2	26	0	0	0	0	0.00	0.00	1.20	2.43	88.44	0.00	0.00	0.00	0.00	15.20	2.63	74.25	0.00	51	0	50	64.46	59.89	0.00	0.00	2.07	26.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.13	11.71	0.00	1.04	0.00	0.00
329	8.38	3921	3100	0.85	24	0	0	0	2	1	25	0	1	0	0	0.00	0.00	1.21	1.21	84.57	0.00	4.44	0.00	0.00	14.78	0.00	76.84	0.00	50	0	51	66.36	61.02	0.00	0.00	2.04	29.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.92	10.99	0.00	1.05	0.00	0.00
319	8.39	3800	3097	0.86	25	0	0	0	1	2	27	0	1	0	0	0.00	0.00	0.13	1.99	85.43	0.00	4.24	0.00	0.00	13.33	1.63	76.65	0.00	51	0	50	66.46	61.71	0.00	0.00	1.91	29.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.50	8.51	0.00	1.01	0.00	0.00
317	8.45	3798	3059	0.84	24	0	0	0	1	2	27	0	1	0	0	0.00	0.00	0.20	1.83	84.41	0.00	4.16	0.00	0.00	13.67	1.53	76.36	0.00	51	0	51	66.74	61.53	0.00	0.00	1.98	29.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.70	9.50	0.00	1.01	0.00	0.00
304	8.48	3640	3055	0.86	26	0	1	1	0	2	25	0	3	0	0	0.10	0.00	0.00	1.91	79.91	0.00	8.58	0.00	0.00	13.45	1.68	76.39	0.00	51	0	51	68.53	63.46	0.00	0.00	2.06	28.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.22	7.72	0.00	0.95	0.00	0.00
316	9.03	3499	3099	0.85	25	0	0	0	3	1	27	0	2	0	0	0.00	0.00	1.02	0.16	85.22	0.00	4.80	0.00	0.00	14.95	0.00	76.02	0.00	51	0	51	70.80	64.85	0.00	0.00	1.98	26.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.15	9.24	0.00	1.00	0.00	0.00
365	11.62	3419	2847	0.87	25	0	0	0	3	3	30	0	1	0	0	0.00	0.00	0.63	1.23	75.81	0.00	3.69	0.00	0.00	17.39	0.00	70.99	0.00	51	0	51	68.43	62.65	0.00	0.00	1.97	23.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.16	6.87	0.00	0.86	0.00	0.00
681	24.23	3232	2694	0.77	27	0	0	0	2	1	32	0	2	0	0	0.00	0.00	0.56	0.49	60.36	0.00	4.67	0.00	0.00	21.83	0.00	53.94	0.00	51	0	51	143.48	98.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.81	10.47	0.00	0.98	0.00	0.00
