Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1749194885677,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.8696899414,153308.1427001953,195931.87896728516,0.39019775390625,33572028416,0,789524480,0
0,1749194885677,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.87084960938,153308.14874267578,195931.88104248047,0.39019775390625,33572028416,0,789524480,0
0,1749194885678,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.8719482422,153308.1547241211,195931.88385009766,0.39019775390625,33572028416,0,789524480,0
0,1749194885679,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.87310791016,153308.16052246094,195931.8868408203,0.39019775390625,33572028416,0,789524480,0
0,1749194885680,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.87420654297,153308.16625976563,195931.88891601563,0.39019775390625,33572028416,0,789524480,0
0,1749194885681,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.87518310547,153308.17095947266,195931.89068603516,0.39019775390625,33572028416,0,789524480,0
0,1749194885682,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.87615966797,153308.17547607422,195931.89239501953,0.39019775390625,33572028416,0,789524480,0
1,1749194885683,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.87719726563,153308.18048095703,195931.89422607422,0.39019775390625,33572028416,0,789524480,0
0,1749194885685,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.87921142578,153308.1895751953,195931.89599609375,0.39019775390625,33572028416,0,789524480,0
0,1749194885686,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.88018798828,153308.19482421875,195931.89849853516,0.39019775390625,33572028416,0,789524480,0
0,1749194885687,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.88122558594,153308.2000732422,195931.9005126953,0.39019775390625,33572028416,0,789524480,0
0,1749194885688,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.88220214844,153308.205078125,195931.9024658203,0.39019775390625,33572028416,0,789524480,0
0,1749194885689,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.8832397461,153308.21014404297,195931.90460205078,0.39019775390625,33572028416,0,789524480,0
0,1749194885690,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.8842163086,153308.21520996094,195931.90673828125,0.39019775390625,33572028416,0,789524480,0
0,1749194885691,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.88525390625,153308.2201538086,195931.90856933594,0.39019775390625,33572028416,0,789524480,0
0,1749194885692,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.88623046875,153308.2250366211,195931.91009521484,0.39019775390625,33572028416,0,789524480,0
1,1749194885693,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.88720703125,153308.22973632813,195931.91186523438,0.39019775390625,33572028416,0,789524480,0
0,1749194885694,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.8882446289,153308.2344970703,195931.91369628906,0.39019775390625,33572028416,0,789524480,0
0,1749194885695,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.89025878906,153308.24420166016,195931.91583251953,0.39019775390625,33572028416,0,789524480,0
0,1749194885697,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.89025878906,153308.24420166016,195931.91772460938,0.39019775390625,33572028416,0,789524480,0
0,1749194885698,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.89123535156,153308.24932861328,195931.91998291016,0.39019775390625,33572028416,0,789524480,0
1,1749194885699,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.89324951172,153308.25939941406,195931.921875,0.39019775390625,33572028416,0,789524480,0
0,1749194885700,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.89428710938,153308.26446533203,195931.9242553711,0.39019775390625,33572028416,0,789524480,0
0,1749194885701,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.89526367188,153308.2694091797,195931.92602539063,0.39019775390625,33572028416,0,789524480,0
0,1749194885702,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.89630126953,153308.27471923828,195931.92846679688,0.39019775390625,33572028416,0,789524480,0
0,1749194885703,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.89727783203,153308.27996826172,195931.93048095703,0.39019775390625,33572028416,0,789524480,0
1,1749194885704,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.89825439453,153308.28521728516,195931.93292236328,0.39019775390625,33572028416,0,789524480,0
1,1749194885705,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.8992919922,153308.29052734375,195931.93493652344,0.39019775390625,33572028416,0,789524480,0
1,1749194885706,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.9002685547,153308.29553222656,195931.93688964844,0.39019775390625,33572028416,0,789524480,0
1,1749194885707,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.90130615234,153308.30047607422,195931.93841552734,0.39019775390625,33572028416,0,789524480,0
0,1749194885709,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.90325927734,153308.3096923828,195931.9404296875,0.39019775390625,33572028416,0,789524480,0
0,1749194885710,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.90423583984,153308.3150024414,195931.94287109375,0.39019775390625,33572028416,0,789524480,0
0,1749194885711,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.9052734375,153308.32012939453,195931.94494628906,0.39019775390625,33572028416,0,789524480,0
0,1749194885712,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.90625,153308.3253173828,195931.94750976563,0.39019775390625,33572028416,0,789524480,0
0,1749194885713,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.90728759766,153308.33074951172,195931.9496459961,0.39019775390625,33572028416,0,789524480,0
0,1749194885714,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.90826416016,153308.3353881836,195931.95111083984,0.39019775390625,33572028416,0,789524480,0
0,1749194885715,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.90924072266,153308.3397216797,195931.95239257813,0.39019775390625,33572028416,0,789524480,0
1,1749194885716,1598,1598,1599,1600,1600,1599,1599,1600,4,0,0,4,0,0,3.846153974533081,4.1666669845581055,227653.91021728516,153308.34405517578,195931.95361328125,0.39019775390625,33572028416,0,789524480,0
