Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
193	11.80	1599	3169	0.78	79	0	0	4	2	3	37	0	2	0	0	0.00	4.42	1.91	5.56	74.10	0.00	4.64	0.00	0.00	23.99	2.12	62.09	0.00	48	0	49	100.57	80.94	0.00	0.00	2.19	14.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	2.94	0.00	0.98	0.00	0.00
306	19.76	1600	2993	0.79	45	0	0	1	3	5	57	0	3	0	0	0.00	0.00	0.32	2.20	70.86	0.00	4.52	0.00	0.00	20.22	2.50	57.52	0.00	48	0	49	129.65	96.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.20	2.98	0.00	1.19	0.00	0.00
481	28.60	1600	3254	0.85	68	0	0	0	4	4	45	0	4	0	0	0.00	0.00	0.72	1.87	65.29	0.00	7.59	0.00	0.00	28.87	2.97	39.56	0.00	49	0	48	218.41	105.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.28	4.86	0.00	1.34	0.00	0.00
322	20.59	1600	3028	0.87	50	0	0	0	1	3	42	0	2	0	0	0.00	0.00	0.12	0.92	72.65	0.00	4.31	0.00	0.00	20.69	1.37	57.35	0.00	48	0	48	175.39	96.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.40	3.92	0.00	1.01	0.00	0.00
395	29.02	1600	2634	0.96	42	0	0	0	1	3	38	0	6	0	0	0.00	0.00	0.05	1.08	53.07	0.00	6.43	0.00	0.00	23.43	0.82	46.41	0.32	49	0	49	155.01	85.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.65	3.05	0.00	0.84	0.00	0.00
388	20.01	1600	3751	0.65	65	0	0	1	7	6	59	0	8	0	0	0.00	0.02	1.09	2.01	80.60	0.00	13.71	0.00	0.00	23.56	2.07	52.71	1.64	49	0	49	184.78	114.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.70	5.18	0.00	1.67	0.00	0.00
441	27.30	1600	3126	0.70	49	0	0	1	12	9	54	0	1	0	0	0.00	0.02	6.12	4.35	63.23	0.00	0.16	0.00	0.00	39.23	4.54	28.93	0.00	49	0	49	204.53	101.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	4.72	0.00	1.19	0.00	0.00
383	24.57	1600	3016	0.67	42	0	0	3	5	7	63	0	0	0	0	0.00	0.07	0.89	3.00	70.00	0.00	0.00	0.00	0.00	26.41	3.05	45.97	0.00	48	0	49	172.77	92.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.58	4.04	0.00	0.94	0.00	0.00
428	26.43	1600	3132	0.59	51	0	0	3	26	22	65	0	0	0	0	0.00	0.09	6.02	9.19	59.81	0.00	0.00	0.00	0.00	34.74	11.93	26.91	0.00	49	0	49	205.46	105.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.89	4.60	0.00	1.15	0.00	0.00
419	27.49	1599	2949	0.63	50	0	1	3	14	13	60	0	0	0	0	0.10	0.08	2.61	7.38	59.53	0.00	0.00	0.00	0.00	28.21	8.72	35.58	0.00	49	0	49	196.81	95.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.52	4.23	0.00	1.04	0.00	0.00
