Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
266	10.77	2400	3184	0.80	74	0	0	1	3	4	26	0	4	0	0	0.00	0.38	2.28	7.16	71.36	0.00	10.82	0.00	0.00	14.56	10.92	63.74	0.00	51	0	51	84.83	75.62	0.00	0.00	1.87	20.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.63	4.98	0.00	1.11	0.00	0.00
227	10.17	2323	2977	0.85	32	0	0	1	1	2	32	0	3	0	0	0.00	0.02	0.09	1.75	76.23	0.00	8.49	0.00	0.00	13.71	3.23	72.89	0.00	51	0	51	79.74	72.24	0.00	0.00	1.29	21.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.91	3.72	0.00	0.97	0.00	0.00
221	10.51	2100	3103	0.86	33	0	0	2	0	1	36	0	1	0	0	0.00	0.07	0.00	0.90	86.06	0.00	2.97	0.00	0.00	13.81	0.00	75.68	0.00	51	0	51	86.03	75.48	0.00	0.00	2.22	19.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.16	3.65	0.00	1.17	0.00	0.00
196	10.24	2018	2942	0.85	41	0	0	1	0	0	36	0	5	0	0	0.00	0.04	0.00	0.00	77.18	0.00	8.33	0.00	0.00	14.27	0.00	75.49	0.00	50	0	50	81.22	73.04	0.00	0.00	2.06	18.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.55	3.05	0.00	0.83	0.00	0.00
376	23.04	1793	2816	0.84	44	0	0	1	4	2	34	0	5	0	0	0.00	0.04	0.68	1.17	61.43	0.00	6.91	0.00	0.00	20.30	2.23	54.22	0.20	50	0	50	122.85	97.74	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.54	3.56	0.00	1.03	0.00	0.00
384	23.61	1651	3052	0.79	42	0	0	0	4	3	38	0	12	0	0	0.00	0.00	0.73	1.28	55.61	0.00	17.97	0.00	0.00	24.87	1.75	47.11	2.66	50	0	50	175.49	84.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.76	4.10	0.00	1.15	0.00	0.00
423	25.57	1600	3199	0.88	61	0	0	1	1	4	38	0	6	0	0	0.00	0.05	0.14	1.95	65.32	0.00	9.79	0.00	0.00	24.66	2.34	47.42	0.00	50	0	50	205.90	113.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.83	4.69	0.00	1.26	0.00	0.00
407	27.28	1600	2885	0.98	51	0	0	1	1	2	33	0	8	0	0	0.00	0.02	0.12	0.18	54.07	0.00	13.65	0.00	0.00	23.06	0.00	49.66	0.00	50	0	50	168.87	99.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.35	3.89	0.00	1.08	0.00	0.00
333	19.16	1600	3359	0.74	49	0	0	1	4	5	50	0	9	0	0	0.00	0.00	0.51	1.99	70.63	0.00	15.00	0.00	0.00	22.35	0.87	57.62	0.00	50	0	50	165.35	100.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.02	4.09	0.00	1.32	0.00	0.00
392	24.59	1600	3089	0.67	49	0	0	2	5	9	51	0	4	0	0	0.00	0.07	0.74	4.52	63.93	0.00	6.43	0.00	0.00	29.07	7.47	38.87	0.00	50	0	50	196.05	97.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.80	4.33	0.00	1.04	0.00	0.00
406	25.50	1600	3081	0.73	42	0	0	2	5	7	51	0	2	0	1	0.00	0.05	1.38	3.39	63.41	0.00	4.37	0.00	1.96	28.93	3.46	42.11	0.00	50	0	50	193.93	97.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.87	4.36	0.00	1.16	0.00	0.00
421	26.62	1600	3059	0.62	50	0	0	2	24	20	61	0	3	0	0	0.00	0.05	4.41	6.30	56.71	0.00	5.66	0.00	0.00	35.59	4.81	32.97	0.00	50	0	50	208.77	101.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.73	4.57	0.00	0.99	0.00	0.00
433	26.79	1600	3126	0.63	49	0	1	1	28	18	49	0	2	0	0	0.12	0.00	6.26	11.39	52.37	0.00	4.42	0.00	0.00	35.46	13.47	24.29	0.00	50	0	50	200.11	99.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.19	4.69	0.00	1.12	0.00	0.00
472	28.95	1600	3158	0.72	41	0	0	0	14	13	44	0	3	0	0	0.00	0.00	3.69	5.75	58.59	0.00	4.89	0.00	0.00	34.81	4.47	31.78	0.00	51	0	50	208.71	101.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.73	4.84	0.00	1.19	0.00	0.00
361	28.80	1600	2423	0.81	52	0	0	0	3	2	42	0	2	0	0	0.00	0.00	0.65	1.27	51.73	0.00	2.32	0.00	0.00	24.08	0.97	46.15	0.00	50	0	50	181.75	92.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.90	3.07	0.00	0.79	0.00	0.00
389	22.54	1600	3342	0.79	61	0	0	3	2	1	51	0	6	0	0	0.00	0.08	0.53	0.26	72.79	0.00	10.30	0.00	0.00	24.04	0.00	53.42	0.00	50	0	50	172.08	104.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.68	4.47	0.00	1.46	0.00	0.00
364	19.28	1599	3657	0.73	63	0	0	1	1	7	57	0	4	0	0	0.00	0.00	0.12	3.32	84.63	0.00	7.76	0.00	0.00	22.02	4.69	54.02	0.00	50	0	50	177.89	99.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.38	4.66	0.00	1.20	0.00	0.00
377	24.69	1600	2955	0.65	51	0	0	0	7	8	53	0	4	0	0	0.00	0.00	1.43	2.26	62.08	0.00	6.56	0.00	0.00	28.39	2.51	44.41	0.00	50	0	50	176.58	97.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.40	3.94	0.00	1.18	0.00	0.00
436	25.67	1600	3288	0.64	49	0	0	1	7	6	54	0	3	0	0	0.00	0.00	0.89	3.40	68.56	0.00	6.54	0.00	0.00	22.19	4.36	47.78	0.00	50	0	50	186.07	104.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.84	4.65	0.00	1.14	0.00	0.00
382	25.14	1600	2942	0.67	41	0	0	0	8	11	58	0	0	0	0	0.00	0.00	1.68	3.57	66.36	0.00	0.00	0.00	0.00	27.41	2.83	44.62	0.00	50	0	50	177.13	94.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.29	3.81	0.00	1.13	0.00	0.00
474	28.80	1600	3185	0.58	49	0	0	6	28	24	60	0	0	0	0	0.00	0.23	7.93	10.24	55.48	0.00	0.00	0.00	0.00	33.50	7.82	29.87	0.00	50	0	50	195.03	102.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.79	4.62	0.00	1.13	0.00	0.00
439	27.12	1600	3130	0.64	48	0	0	0	17	16	52	0	2	0	0	0.00	0.00	4.08	7.24	60.73	0.00	2.16	0.00	0.00	33.54	5.67	33.67	0.00	50	0	50	202.70	99.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.11	4.65	0.00	1.12	0.00	0.00
401	31.12	1600	2494	0.79	50	0	0	0	5	5	42	0	0	0	0	0.00	0.00	2.29	3.03	50.41	0.00	0.00	0.00	0.00	32.57	3.15	33.15	0.00	50	0	50	192.34	96.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.21	3.45	0.00	0.79	0.00	0.00
413	22.57	1600	3541	0.82	60	0	0	0	5	1	57	0	2	0	0	0.00	0.00	0.66	0.65	85.99	0.00	1.63	0.00	0.00	24.14	1.02	52.28	0.00	50	0	50	196.44	99.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.28	4.92	0.00	1.52	0.00	0.00
293	16.96	1600	3348	0.79	57	0	0	0	2	3	46	0	7	0	0	0.00	0.00	0.49	1.61	77.66	0.00	10.41	0.00	0.00	20.66	2.56	59.82	0.00	50	0	50	161.12	102.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.75	4.25	0.00	1.28	0.00	0.00
384	23.86	1600	3116	0.93	50	0	0	0	2	2	39	0	10	0	0	0.00	0.00	0.38	1.09	56.13	0.00	19.36	0.00	0.00	24.88	1.95	49.31	0.00	50	0	50	172.42	101.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.65	3.85	0.00	1.13	0.00	0.00
197	12.33	1600	3099	0.81	51	0	0	1	2	3	44	0	5	0	0	0.00	0.00	0.36	0.77	80.76	0.00	6.22	0.00	0.00	16.81	0.00	70.86	0.00	50	0	50	107.83	81.14	0.00	0.00	1.06	15.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.48	2.81	0.00	1.20	0.00	0.00
189	11.77	1600	3107	0.82	49	0	0	1	0	1	41	0	4	0	0	0.00	0.04	0.00	0.61	81.53	0.00	6.73	0.00	0.00	15.86	1.07	71.30	0.00	50	0	50	91.03	79.96	0.00	0.00	2.15	14.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.92	2.26	0.00	0.96	0.00	0.00
185	11.62	1600	3086	0.83	42	0	0	0	2	3	36	0	9	0	0	0.00	0.00	0.48	1.30	69.92	0.00	16.76	0.00	0.00	15.69	1.27	69.58	1.84	50	0	50	92.86	81.04	0.00	0.00	1.05	13.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.77	2.24	0.00	0.93	0.00	0.00
186	11.62	1601	3102	0.82	41	0	0	0	1	2	34	0	10	0	0	0.00	0.00	0.09	0.96	69.75	0.00	18.09	0.00	0.00	15.08	0.85	68.94	3.52	50	0	50	90.57	79.79	0.00	0.00	2.55	14.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.18	2.39	0.00	1.13	0.00	0.00
