Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1749142167046,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.48651123047,212883.62335205078,175356.04766845703,0.25885009765625,33572028416,0,730861568,0
0,1749142167046,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.48760986328,212883.6293334961,175356.04956054688,0.25885009765625,33572028416,0,730861568,0
0,1749142167047,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.48876953125,212883.6356201172,175356.052734375,0.25885009765625,33572028416,0,730861568,0
0,1749142167048,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.48992919922,212883.6420288086,175356.05603027344,0.25885009765625,33572028416,0,731377664,0
0,1749142167049,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.49096679688,212883.6473388672,175356.05883789063,0.25885009765625,33572028416,0,731377664,0
0,1749142167050,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.49200439453,212883.6527709961,175356.06085205078,0.25885009765625,33572028416,0,731377664,0
0,1749142167051,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.49298095703,212883.6577758789,175356.06274414063,0.25885009765625,33572028416,0,731377664,0
0,1749142167052,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.49401855469,212883.66326904297,175356.06512451172,0.25885009765625,33572028416,0,731377664,0
1,1749142167053,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.49505615234,212883.66815185547,175356.0668334961,0.25885009765625,33572028416,0,731377664,0
0,1749142167054,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.49603271484,212883.67291259766,175356.06860351563,0.25885009765625,33572028416,0,731377664,0
1,1749142167055,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.49700927734,212883.67749023438,175356.0707397461,0.25885009765625,33572028416,0,731377664,0
0,1749142167057,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.4990234375,212883.68786621094,175356.0733642578,0.25885009765625,33572028416,0,731377664,0
0,1749142167058,1599,1600,1599,1599,1600,800,1599,1599,0,0,0,0,0,3.846153974533081,0,0,126869.5,212883.693359375,175356.07592773438,0.25885009765625,33572028416,0,731377664,0
