Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
308	9.94	3000	3202	0.81	69	0	0	5	4	1	24	0	0	0	0	0.00	14.33	3.18	1.53	74.25	0.00	0.00	0.00	0.00	36.81	0.00	53.25	0.00	49	0	49	81.06	70.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.84	8.98	0.00	1.32	0.00	0.00
258	9.12	2910	3007	0.85	25	0	0	1	2	0	33	0	0	0	0	0.00	0.03	1.28	0.00	87.19	0.00	0.00	0.00	0.00	14.15	0.00	76.73	0.00	48	0	49	73.67	66.97	0.00	0.00	4.43	21.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.95	5.24	0.00	0.86	0.00	0.00
267	9.85	2699	3109	0.86	34	0	0	0	3	3	33	0	0	0	0	0.00	0.00	1.03	1.52	88.25	0.00	0.00	0.00	0.00	14.78	2.18	73.20	0.00	48	0	48	77.67	70.90	0.00	0.00	1.58	20.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.41	5.36	0.00	1.13	0.00	0.00
243	9.40	2681	2988	0.86	34	0	0	1	0	2	32	0	0	0	0	0.00	0.05	0.00	1.97	85.64	0.00	0.00	0.00	0.00	13.59	3.45	73.56	0.00	48	0	48	75.04	67.59	0.00	0.00	3.20	22.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.99	4.30	0.00	1.04	0.00	0.00
243	10.05	2424	3088	0.86	34	0	0	0	1	1	33	0	2	0	0	0.00	0.00	0.32	0.70	83.60	0.00	5.30	0.00	0.00	14.44	0.00	75.51	0.00	48	0	48	79.99	72.40	0.00	0.00	2.85	20.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.20	4.21	0.00	1.01	0.00	0.00
231	9.92	2393	3013	0.85	33	0	0	0	1	1	28	0	8	0	0	0.00	0.00	0.37	0.71	66.88	0.00	19.95	0.00	0.00	14.74	0.00	75.34	0.00	48	0	48	78.83	71.70	0.00	0.00	3.00	20.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.51	4.33	0.00	0.79	0.00	0.00
273	12.93	2183	2993	0.90	33	0	0	0	1	5	37	0	4	0	0	0.00	0.00	0.09	1.86	74.63	0.00	7.86	0.00	0.00	17.69	1.36	68.02	0.00	47	0	48	86.76	71.52	0.00	0.00	2.69	18.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.44	3.51	0.00	1.06	0.00	0.00
526	31.09	2049	2555	0.80	38	0	0	0	7	1	34	0	4	0	0	0.00	0.00	1.12	0.40	48.45	0.00	7.04	0.00	0.00	26.06	0.86	40.16	1.84	48	0	48	160.70	89.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.16	4.62	0.00	0.92	0.00	0.00
439	20.30	1851	3617	0.86	49	0	0	1	2	2	47	0	4	0	0	0.00	0.04	0.24	1.29	83.59	0.00	8.26	0.00	0.00	24.58	1.34	53.78	0.00	48	0	47	204.27	106.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.32	6.96	0.00	1.68	0.00	0.00
318	19.23	1743	2935	0.92	47	0	0	1	0	1	36	0	7	0	0	0.00	0.03	0.00	0.62	64.25	0.00	11.89	0.00	0.00	19.49	1.12	55.88	4.27	48	0	48	162.74	95.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.69	4.09	0.00	0.99	0.00	0.00
458	29.90	1600	2963	0.76	46	0	0	1	2	4	45	0	3	0	0	0.00	0.03	0.27	1.76	61.34	0.00	4.01	0.00	0.00	23.95	1.71	44.43	0.00	48	0	48	170.43	99.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.87	3.75	0.00	1.08	0.00	0.00
224	12.99	1601	3333	0.72	52	0	0	0	0	3	43	0	3	0	0	0.00	0.00	0.00	1.73	88.49	0.00	3.84	0.00	0.00	14.23	0.00	72.78	0.00	47	0	48	128.90	84.37	0.00	0.00	1.80	13.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.16	3.35	0.00	1.18	0.00	0.00
184	11.51	1600	3086	0.84	49	0	0	0	1	2	39	0	7	0	0	0.00	0.00	0.11	1.08	75.66	0.00	11.74	0.00	0.00	15.28	1.74	71.47	0.00	47	0	47	92.64	80.41	0.00	0.00	1.79	15.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.12	2.13	0.00	0.94	0.00	0.00
189	11.80	1599	3108	0.83	41	0	0	0	2	2	38	0	7	0	0	0.00	0.00	0.30	0.45	77.07	0.00	11.11	0.00	0.00	15.54	0.00	68.91	3.75	47	0	48	92.06	80.29	0.00	0.00	0.91	14.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.43	2.44	0.00	0.94	0.00	0.00
186	11.63	1601	3097	0.83	49	0	0	0	1	1	41	0	6	0	0	0.00	0.00	0.20	0.09	78.28	0.00	10.20	0.00	0.00	16.09	0.00	72.28	0.00	47	0	47	91.36	79.76	0.00	0.00	1.77	15.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.28	2.17	0.00	1.12	0.00	0.00
183	11.46	1600	3090	0.83	41	0	0	0	2	2	30	0	13	0	0	0.00	0.00	0.35	1.12	63.88	0.00	23.35	0.00	0.00	14.65	1.09	66.81	5.98	47	0	47	92.24	80.58	0.00	0.00	0.87	15.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.36	2.39	0.00	0.93	0.00	0.00
186	11.61	1600	3092	0.83	44	0	0	0	0	1	36	0	10	0	0	0.00	0.00	0.00	0.31	71.94	0.00	16.39	0.00	0.00	15.32	0.00	68.27	4.80	47	0	47	90.60	79.89	0.00	0.00	1.78	14.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.58	2.48	0.00	1.11	0.00	0.00
182	11.43	1599	3090	0.83	47	0	0	0	2	4	40	0	8	0	0	0.00	0.00	0.13	1.02	73.37	0.00	14.30	0.00	0.00	15.60	1.13	71.84	0.00	47	0	47	91.85	80.49	0.00	0.00	1.76	15.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.06	2.09	0.00	0.93	0.00	0.00
187	11.67	1601	3094	0.83	41	0	0	1	0	5	42	0	5	0	0	0.00	0.04	0.00	0.75	78.36	0.00	9.53	0.00	0.00	15.41	0.00	69.00	3.92	47	0	47	91.38	81.12	0.00	0.00	1.11	12.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.28	2.43	0.00	0.93	0.00	0.00
185	11.48	1600	3110	0.82	49	0	0	0	1	1	36	0	10	0	0	0.00	0.00	0.15	0.50	69.11	0.00	19.52	0.00	0.00	15.92	0.85	68.78	2.97	46	0	47	89.82	79.66	0.00	0.00	2.13	14.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.99	2.28	0.00	1.11	0.00	0.00
184	11.52	1600	3094	0.84	40	0	0	0	2	2	36	0	9	0	0	0.00	0.00	0.31	0.52	72.13	0.00	15.83	0.00	0.00	15.37	0.00	70.42	2.69	47	0	47	93.64	81.13	0.00	0.00	1.07	15.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.89	2.31	0.00	0.93	0.00	0.00
185	11.52	1600	3101	0.82	49	0	0	1	0	1	33	0	12	0	0	0.00	0.04	0.00	0.56	65.99	0.00	22.38	0.00	0.00	15.55	0.96	67.68	4.28	47	0	47	89.83	79.54	0.00	0.00	2.31	14.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.09	2.37	0.00	1.11	0.00	0.00
182	11.41	1600	3088	0.84	42	0	0	0	2	3	34	0	11	0	0	0.00	0.00	0.44	1.28	67.93	0.00	19.07	0.00	0.00	15.31	1.21	65.15	6.92	47	0	47	92.37	80.99	0.00	0.00	1.10	13.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.74	2.17	0.00	0.92	0.00	0.00
185	11.56	1600	3095	0.82	41	0	0	1	0	2	32	0	12	0	0	0.00	0.06	0.00	0.89	66.93	0.00	20.89	0.00	0.00	15.31	0.86	68.50	3.77	47	0	47	90.41	80.03	0.00	0.00	2.28	14.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.30	2.59	0.00	1.12	0.00	0.00
184	11.50	1599	3097	0.83	49	0	0	0	1	1	39	0	9	0	0	0.00	0.00	0.20	0.09	72.74	0.00	15.86	0.00	0.00	15.95	0.00	70.27	2.28	47	0	47	90.09	80.61	0.00	0.00	2.88	13.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.01	2.41	0.00	0.91	0.00	0.00
188	11.74	1601	3102	0.82	41	0	0	0	3	1	34	0	10	0	0	0.00	0.00	0.43	0.41	73.09	0.00	14.83	0.00	0.00	15.43	0.00	66.25	6.58	47	0	47	92.71	80.02	0.00	0.00	1.14	14.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.71	2.15	0.00	0.94	0.00	0.00
188	11.68	1600	3108	0.82	49	0	0	0	1	3	43	0	7	0	0	0.00	0.00	0.06	0.31	75.54	0.00	13.18	0.00	0.00	16.25	0.00	72.07	0.00	47	0	47	91.60	79.87	0.00	0.00	2.13	14.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.05	2.32	0.00	1.11	0.00	0.00
186	11.68	1600	3085	0.83	40	0	0	0	2	2	38	0	5	0	0	0.00	0.00	0.39	1.08	77.28	0.00	9.60	0.00	0.00	14.76	1.01	72.55	0.00	46	0	47	93.09	80.76	0.00	0.00	1.07	14.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.82	2.21	0.00	0.93	0.00	0.00
187	11.67	1599	3103	0.83	51	0	0	0	1	0	34	0	12	0	0	0.00	0.00	0.27	0.00	67.92	0.00	20.71	0.00	0.00	15.47	0.00	68.79	4.07	47	0	48	91.01	80.31	0.00	0.00	2.13	13.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.06	2.40	0.00	1.11	0.00	0.00
182	11.41	1601	3083	0.83	41	0	0	0	1	3	35	0	10	0	0	0.00	0.00	0.19	1.35	69.59	0.00	17.48	0.00	0.00	15.63	1.13	68.49	3.33	47	0	47	91.82	80.77	0.00	0.00	3.02	13.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2.39	0.00	0.93	0.00	0.00
188	11.75	1600	3100	0.83	41	0	0	0	0	2	35	0	10	0	0	0.00	0.00	0.00	0.83	69.62	0.00	18.26	0.00	0.00	14.78	0.82	68.72	3.93	47	0	47	90.37	79.86	0.00	0.00	2.45	14.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.72	2.14	0.00	0.94	0.00	0.00
184	11.45	1600	3103	0.82	49	0	0	0	1	1	33	0	13	0	0	0.00	0.00	0.15	0.52	65.50	0.00	22.98	0.00	0.00	15.78	0.88	69.62	2.26	47	0	47	89.51	79.56	0.00	0.00	2.30	14.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.16	2.39	0.00	1.11	0.00	0.00
185	11.59	1600	3089	0.83	40	0	0	0	2	3	36	0	10	0	0	0.00	0.00	0.24	0.64	70.30	0.00	17.39	0.00	0.00	15.21	0.00	67.40	5.80	47	0	47	93.44	81.30	0.00	0.00	1.08	15.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2.43	0.00	0.93	0.00	0.00
184	11.47	1600	3103	0.82	49	0	0	0	1	1	34	0	11	0	0	0.00	0.00	0.09	0.59	70.46	0.00	17.96	0.00	0.00	15.46	1.06	66.98	5.03	47	0	47	89.50	79.52	0.00	0.00	2.30	14.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.90	2.21	0.00	1.11	0.00	0.00
182	11.45	1600	3078	0.83	41	0	0	0	2	5	42	0	6	0	0	0.00	0.00	0.33	1.58	78.55	0.00	7.98	0.00	0.00	15.68	1.30	68.72	2.85	46	0	47	92.12	80.88	0.00	0.00	1.13	13.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.05	2.46	0.00	0.91	0.00	0.00
185	11.49	1600	3111	0.82	41	0	0	0	1	2	33	0	11	0	0	0.00	0.00	0.09	0.98	71.03	0.00	17.21	0.00	0.00	15.04	0.98	64.37	8.12	47	0	47	89.56	79.61	0.00	0.00	2.11	14.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.81	2.13	0.00	1.12	0.00	0.00
182	11.38	1600	3087	0.84	49	0	0	0	1	2	30	0	15	0	0	0.00	0.00	0.27	1.39	59.42	0.00	27.68	0.00	0.00	15.66	2.30	59.61	11.05	46	0	47	89.63	80.43	0.00	0.00	2.10	14.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.96	2.40	0.00	0.91	0.00	0.00
184	11.48	1600	3103	0.83	41	0	0	0	3	1	32	0	12	0	0	0.00	0.00	0.45	0.39	67.04	0.00	21.22	0.00	0.00	15.38	0.00	66.50	6.64	47	0	47	91.53	80.11	0.00	0.00	1.05	14.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.02	2.38	0.00	0.94	0.00	0.00
187	11.60	1600	3114	0.83	49	0	0	0	1	3	42	0	7	0	0	0.00	0.00	0.04	0.31	74.49	0.00	14.47	0.00	0.00	16.16	0.00	67.98	4.26	46	0	47	90.76	80.09	0.00	0.00	2.24	14.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.86	2.19	0.00	1.11	0.00	0.00
182	11.42	1601	3080	0.83	41	0	0	0	2	2	33	0	11	0	0	0.00	0.00	0.37	1.06	67.26	0.00	19.76	0.00	0.00	14.83	1.04	72.71	0.00	47	0	47	91.98	80.12	0.00	0.00	1.54	14.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.88	2.38	0.00	0.93	0.00	0.00
182	11.41	1600	3093	0.83	49	0	0	0	1	0	35	0	11	0	0	0.00	0.00	0.27	0.00	71.09	0.00	17.53	0.00	0.00	15.59	0.00	72.59	0.40	47	0	47	89.98	79.85	0.00	0.00	2.19	14.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.97	2.25	0.00	1.10	0.00	0.00
185	11.58	1600	3094	0.82	41	0	0	0	1	2	33	0	11	0	1	0.00	0.00	0.26	1.20	65.01	0.00	21.36	0.00	0.89	15.80	0.99	65.79	5.84	46	0	47	92.12	80.26	0.00	0.00	2.19	14.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.88	2.25	0.00	0.93	0.00	0.00
184	11.48	1600	3101	0.83	42	0	0	0	0	3	28	0	16	0	0	0.00	0.00	0.00	1.41	57.85	0.00	29.73	0.00	0.00	15.15	0.94	60.34	12.08	47	0	47	90.11	79.69	0.00	0.00	2.14	14.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.93	2.34	0.00	1.11	0.00	0.00
183	11.39	1600	3105	0.83	49	0	0	1	1	1	38	0	9	0	0	0.00	0.00	0.21	0.09	73.37	0.00	15.57	0.00	0.00	16.17	0.00	70.29	2.15	47	0	47	90.13	80.07	0.00	0.00	2.14	14.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.71	2.06	0.00	0.93	0.00	0.00
188	11.76	1600	3090	0.83	41	0	0	0	2	1	35	0	8	0	1	0.00	0.00	0.35	0.31	71.82	0.00	14.43	0.00	1.49	15.39	0.00	70.10	2.76	47	0	47	93.66	80.48	0.00	0.00	1.18	15.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.15	2.56	0.00	0.92	0.00	0.00
184	11.50	1600	3103	0.82	49	0	1	0	0	1	31	0	14	0	0	0.07	0.00	0.00	0.52	61.04	0.00	27.51	0.00	0.00	15.42	0.90	71.65	0.52	47	0	47	89.85	79.57	0.00	0.00	2.98	13.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.15	2.38	0.00	1.13	0.00	0.00
188	11.79	1600	3081	0.82	45	0	0	0	4	5	38	0	10	0	0	0.00	0.00	0.80	1.55	68.15	0.00	17.67	0.00	0.00	16.83	1.30	62.70	7.38	47	0	47	94.85	82.11	0.00	0.00	1.04	11.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.92	2.35	0.00	0.92	0.00	0.00
184	11.49	1600	3097	0.82	41	0	0	0	1	2	37	0	7	0	0	0.00	0.00	0.07	0.97	76.69	0.00	11.17	0.00	0.00	15.21	0.92	72.26	0.13	47	0	47	89.90	79.54	0.00	0.00	2.53	14.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.97	2.27	0.00	1.11	0.00	0.00
183	11.44	1600	3089	0.84	49	0	0	1	1	1	42	0	7	0	0	0.00	0.00	0.20	0.09	75.27	0.00	13.16	0.00	0.00	15.73	0.00	72.83	0.00	47	0	47	90.17	81.22	0.00	0.00	3.08	12.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.65	2.10	0.00	0.91	0.00	0.00
185	11.54	1600	3106	0.83	41	0	0	0	3	1	33	0	11	0	0	0.00	0.00	0.43	0.41	71.03	0.00	17.25	0.00	0.00	15.33	0.00	66.60	6.53	46	0	47	92.28	80.14	0.00	0.00	1.56	14.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.10	2.45	0.00	0.94	0.00	0.00
185	11.51	1600	3109	0.83	49	0	0	0	1	3	43	0	6	0	0	0.00	0.00	0.06	0.31	77.71	0.00	11.21	0.00	0.00	16.12	0.00	72.36	0.00	47	0	47	90.04	79.81	0.00	0.00	2.93	13.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.97	2.27	0.00	1.12	0.00	0.00
187	11.75	1600	3076	0.82	41	0	0	0	2	2	35	0	10	0	0	0.00	0.00	0.39	1.09	69.62	0.00	16.95	0.00	0.00	15.35	1.04	69.03	2.84	47	0	47	92.42	80.25	0.00	0.00	1.09	14.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.66	2.17	0.00	0.91	0.00	0.00
190	11.81	1600	3117	0.82	51	0	0	0	1	0	39	0	8	0	0	0.00	0.00	0.15	0.00	75.23	0.00	13.77	0.00	0.00	15.40	0.00	72.80	0.00	47	0	47	93.20	80.29	0.00	0.00	2.97	13.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.28	2.54	0.00	1.13	0.00	0.00
183	11.50	1600	3083	0.82	41	0	0	0	1	2	30	0	14	0	0	0.00	0.00	0.26	1.15	60.31	0.00	26.73	0.00	0.00	15.58	1.04	66.04	5.84	47	0	47	92.97	80.40	0.00	0.00	2.27	14.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.86	2.22	0.00	0.93	0.00	0.00
185	11.56	1600	3103	0.83	42	0	0	0	0	2	33	0	12	0	0	0.00	0.00	0.00	0.86	64.84	0.00	23.28	0.00	0.00	15.09	0.92	68.23	4.20	47	0	47	90.33	80.22	0.00	0.00	2.14	13.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.86	2.24	0.00	1.10	0.00	0.00
187	11.67	1600	3102	0.83	49	0	0	1	1	3	41	0	9	0	0	0.00	0.00	0.02	0.32	73.79	0.00	14.77	0.00	0.00	16.13	0.00	69.49	2.71	46	0	47	90.35	79.83	0.00	0.00	2.94	13.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.93	2.25	0.00	0.94	0.00	0.00
185	11.59	1600	3087	0.83	41	0	0	1	3	0	35	0	10	0	0	0.00	0.00	0.66	0.00	69.27	0.00	18.58	0.00	0.00	15.29	0.00	68.60	4.52	46	0	47	92.69	80.72	0.00	0.00	1.40	14.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.73	2.20	0.00	0.92	0.00	0.00
186	11.61	1600	3096	0.82	50	0	0	0	0	1	36	0	11	0	0	0.00	0.00	0.00	0.48	69.33	0.00	19.00	0.00	0.00	16.03	0.81	71.48	0.08	47	0	47	91.06	79.57	0.00	0.00	2.26	14.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.24	2.54	0.00	1.11	0.00	0.00
180	11.24	1600	3097	0.84	40	0	0	0	2	2	35	0	9	0	0	0.00	0.00	0.29	0.97	71.48	0.00	16.38	0.00	0.00	14.92	0.96	72.88	0.00	47	0	47	91.26	80.66	0.00	0.00	1.04	14.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.81	2.23	0.00	0.92	0.00	0.00
