Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
198	12.16	1600	3144	0.78	87	0	0	2	2	4	38	0	3	0	0	0.00	1.45	1.13	6.10	75.57	0.00	5.27	0.00	0.00	17.82	5.61	64.41	0.00	49	0	49	96.42	81.83	0.00	0.00	2.15	13.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.43	2.75	0.00	1.15	0.00	0.00
374	26.08	1600	2779	0.81	44	0	0	1	1	3	47	0	3	0	0	0.00	0.01	0.08	1.29	61.81	0.00	3.45	0.00	0.00	20.51	1.98	51.44	0.00	50	0	50	125.74	83.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.45	2.69	0.00	0.81	0.00	0.00
401	26.22	1600	2962	0.82	67	0	0	0	3	6	57	0	0	0	0	0.00	0.00	0.42	1.88	68.65	0.00	0.00	0.00	0.00	25.58	0.92	47.28	0.00	50	0	50	208.26	105.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.98	4.44	0.00	1.32	0.00	0.00
329	17.25	1599	3695	0.87	60	0	0	0	1	7	53	0	3	0	0	0.00	0.00	0.05	2.75	92.90	0.00	3.54	0.00	0.00	19.98	3.01	59.76	0.00	50	0	50	170.88	108.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.63	4.88	0.00	1.41	0.00	0.00
440	28.91	1600	2945	0.77	49	0	1	0	1	11	53	0	1	0	2	0.09	0.00	0.03	2.33	62.69	0.00	1.94	0.00	0.99	24.05	1.61	45.43	0.00	50	0	50	154.38	88.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.32	3.29	0.00	1.00	0.00	0.00
212	12.32	1600	3321	0.76	59	0	0	0	1	0	49	0	1	0	0	0.00	0.00	0.24	0.00	91.89	0.00	2.34	0.00	0.00	16.95	0.00	70.73	0.00	49	0	50	144.28	95.87	0.00	0.00	1.72	13.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.22	3.86	0.00	1.20	0.00	0.00
187	11.69	1601	3093	0.83	40	0	0	0	2	3	41	0	6	0	0	0.00	0.00	0.20	0.59	78.18	0.00	9.61	0.00	0.00	15.47	0.00	72.84	0.00	49	0	50	94.47	81.46	0.00	0.00	0.87	15.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.33	2.21	0.00	1.13	0.00	0.00
185	11.54	1600	3099	0.82	43	0	0	0	1	1	38	0	7	0	0	0.00	0.00	0.09	0.62	78.70	0.00	9.51	0.00	0.00	15.46	1.06	71.30	0.64	49	0	50	89.96	79.72	0.00	0.00	1.80	15.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.42	2.30	0.00	0.94	0.00	0.00
183	11.52	1601	3081	0.83	47	0	0	1	1	4	43	0	6	0	0	0.00	0.04	0.04	0.84	79.82	0.00	7.75	0.00	0.00	15.65	0.79	72.04	0.00	49	0	50	92.42	80.46	0.00	0.00	1.74	14.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.44	2.40	0.00	1.11	0.00	0.00
186	11.57	1599	3115	0.82	41	0	0	0	1	2	35	0	8	0	0	0.00	0.00	0.19	0.99	76.12	0.00	12.03	0.00	0.00	14.74	0.85	72.84	0.00	49	0	50	89.91	79.91	0.00	0.00	1.87	15.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.52	2.51	0.00	0.94	0.00	0.00
