Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
194	11.92	1599	3155	0.79	89	0	0	2	3	3	41	0	0	0	0	0.00	2.27	1.19	2.64	84.00	0.00	0.00	0.00	0.00	19.42	0.98	67.69	0.00	46	0	46	96.66	83.04	0.00	0.00	1.43	13.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.19	2.63	0.00	0.97	0.00	0.00
187	11.62	1601	3111	0.82	43	0	0	0	1	0	45	0	1	0	0	0.00	0.00	0.26	0.00	88.26	0.00	0.66	0.00	0.00	15.69	0.00	72.69	0.00	46	0	46	91.19	79.60	0.00	0.00	3.03	13.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.99	2.38	0.00	1.14	0.00	0.00
281	20.66	1600	2630	0.77	49	0	0	2	2	5	48	0	3	0	0	0.00	0.05	0.13	1.08	62.57	0.00	3.89	0.00	0.00	14.88	0.74	63.72	0.00	46	0	46	91.90	72.97	0.00	0.00	2.04	11.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	1.76	0.00	0.69	0.00	0.00
380	21.38	1600	3442	0.79	57	0	0	0	4	2	50	0	17	0	0	0.00	0.00	0.60	0.84	61.90	0.00	24.48	0.00	0.00	21.92	1.31	50.47	4.92	46	0	46	161.90	89.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.64	3.99	0.00	1.35	0.00	0.00
374	26.95	1600	2688	0.89	69	0	0	0	3	4	41	0	6	0	0	0.00	0.00	0.43	1.66	52.80	0.00	8.79	0.00	0.00	22.25	3.39	47.41	0.00	46	0	46	181.81	111.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.35	3.56	0.00	1.10	0.00	0.00
384	19.69	1600	3770	0.87	57	0	0	0	1	0	39	0	13	0	0	0.00	0.00	0.25	0.00	75.19	0.00	22.73	0.00	0.00	22.61	0.00	56.92	0.78	46	0	46	171.19	110.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.81	4.88	0.00	1.60	0.00	0.00
264	16.26	1601	3147	0.70	59	0	0	0	5	2	57	0	2	0	0	0.00	0.00	0.76	0.88	80.54	0.00	3.35	0.00	0.00	19.75	1.03	62.95	0.00	46	0	46	146.65	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.94	3.40	0.00	0.97	0.00	0.00
187	11.63	1600	3106	0.83	49	0	0	0	1	1	39	0	6	0	0	0.00	0.00	0.15	0.56	77.94	0.00	10.36	0.00	0.00	15.82	0.92	71.63	0.00	46	0	46	92.13	79.53	0.00	0.00	2.64	14.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.54	2.32	0.00	1.15	0.00	0.00
183	11.50	1600	3080	0.84	40	0	0	1	2	4	38	0	9	0	0	0.00	0.02	0.27	0.82	71.55	0.00	15.74	0.00	0.00	15.42	0.00	70.03	3.05	46	0	47	92.28	80.95	0.00	0.00	1.28	15.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.30	2.32	0.00	0.93	0.00	0.00
186	11.60	1600	3097	0.82	43	0	0	0	1	0	36	0	10	0	0	0.00	0.00	0.13	0.00	72.98	0.00	15.69	0.00	0.00	15.52	0.00	72.13	0.75	45	0	46	90.28	79.36	0.00	0.00	2.76	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.38	2.29	0.00	1.12	0.00	0.00
183	11.45	1600	3097	0.84	47	0	0	0	3	5	43	0	6	0	0	0.00	0.00	0.37	1.19	78.95	0.00	8.48	0.00	0.00	15.79	1.37	69.03	2.36	46	0	46	92.15	81.11	0.00	0.00	1.37	12.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.39	2.42	0.00	0.93	0.00	0.00
186	11.64	1601	3095	0.82	41	0	1	0	2	4	40	0	6	0	0	0.06	0.00	0.24	0.83	78.55	0.00	9.07	0.00	0.00	15.29	0.00	73.07	0.00	46	0	46	90.64	80.56	0.00	0.00	1.34	13.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.19	2.12	0.00	0.94	0.00	0.00
184	11.44	1600	3110	0.84	49	0	0	0	1	1	36	0	10	0	0	0.00	0.00	0.24	0.59	70.55	0.00	17.98	0.00	0.00	16.01	1.04	69.80	1.71	46	0	46	90.02	80.07	0.00	0.00	2.69	14.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.61	2.56	0.00	1.12	0.00	0.00
180	11.29	1600	3080	0.83	40	0	0	0	3	2	34	0	11	0	0	0.00	0.00	0.40	0.51	69.63	0.00	18.06	0.00	0.00	15.43	0.00	67.58	5.69	46	0	46	91.50	79.82	0.00	0.00	1.53	15.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.28	2.43	0.00	0.92	0.00	0.00
186	11.58	1600	3109	0.83	49	0	0	0	1	1	36	0	10	0	0	0.00	0.00	0.07	0.60	69.29	0.00	19.20	0.00	0.00	15.81	1.04	67.35	4.21	46	0	46	89.43	79.52	0.00	0.00	2.99	13.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.75	2.13	0.00	1.12	0.00	0.00
181	11.34	1600	3088	0.83	41	0	0	0	2	3	37	0	8	0	0	0.00	0.00	0.26	1.11	70.37	0.00	17.08	0.00	0.00	15.12	1.17	69.71	2.66	46	0	46	91.62	80.38	0.00	0.00	1.56	13.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.04	2.44	0.00	0.92	0.00	0.00
186	11.57	1600	3105	0.83	43	0	0	0	1	1	37	0	9	0	0	0.00	0.00	0.05	0.37	74.85	0.00	13.79	0.00	0.00	15.71	0.00	68.08	4.64	46	0	46	90.46	80.31	0.00	0.00	2.99	13.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.86	2.24	0.00	1.11	0.00	0.00
183	11.47	1600	3083	0.83	47	0	0	0	1	5	38	0	10	0	0	0.00	0.00	0.07	1.15	71.41	0.00	15.92	0.00	0.00	16.06	1.21	66.14	5.11	46	0	46	91.58	79.81	0.00	0.00	2.62	14.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.02	2.37	0.00	0.94	0.00	0.00
188	11.72	1600	3101	0.83	41	0	1	0	2	3	39	0	7	0	0	0.06	0.00	0.17	0.63	75.23	0.00	12.77	0.00	0.00	15.62	0.00	68.88	3.78	46	0	47	91.26	80.61	0.00	0.00	1.58	12.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.05	2.41	0.00	0.93	0.00	0.00
184	11.48	1600	3103	0.83	49	0	0	0	1	1	35	0	9	0	1	0.00	0.00	0.24	0.61	69.41	0.00	16.96	0.00	1.88	16.14	1.05	68.98	2.35	45	0	46	90.64	79.81	0.00	0.00	3.00	13.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.77	2.08	0.00	1.12	0.00	0.00
184	11.48	1600	3093	0.84	40	0	0	1	2	3	32	0	14	0	0	0.00	0.02	0.31	0.75	59.88	0.00	27.85	0.00	0.00	15.35	0.00	61.52	11.64	46	0	46	91.54	80.70	0.00	0.00	1.54	15.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.92	2.39	0.00	0.91	0.00	0.00
183	11.41	1600	3101	0.83	49	0	0	0	1	1	36	0	9	0	0	0.00	0.00	0.06	0.61	76.04	0.00	12.40	0.00	0.00	15.54	1.05	70.78	1.21	46	0	46	89.56	79.27	0.00	0.00	3.16	13.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.93	2.24	0.00	1.12	0.00	0.00
188	11.80	1600	3077	0.82	41	0	0	0	3	6	43	0	5	0	0	0.00	0.00	0.56	1.85	79.75	0.00	5.93	0.00	0.00	16.59	1.27	70.34	0.00	46	0	46	93.21	81.28	0.00	0.00	1.54	12.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.86	2.33	0.00	0.91	0.00	0.00
189	11.76	1601	3105	0.82	43	0	0	0	1	2	35	0	9	0	0	0.00	0.00	0.09	0.93	74.49	0.00	13.32	0.00	0.00	15.30	0.88	68.50	3.55	46	0	46	91.99	79.67	0.00	0.00	2.66	14.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.14	2.38	0.00	1.13	0.00	0.00
184	11.49	1600	3104	0.84	50	0	0	2	1	2	43	0	6	0	0	0.00	0.07	0.13	0.20	78.74	0.00	10.03	0.00	0.00	16.24	0.00	69.75	2.51	46	0	47	90.89	80.49	0.00	0.00	2.99	13.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.74	2.19	0.00	0.93	0.00	0.00
183	11.49	1600	3075	0.83	40	0	0	0	2	4	40	0	7	0	0	0.00	0.00	0.15	0.79	77.70	0.00	9.70	0.00	0.00	15.41	0.00	70.49	2.61	45	0	47	92.30	79.94	0.00	0.00	1.52	15.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.28	2.55	0.00	0.95	0.00	0.00
193	11.98	1600	3112	0.81	50	0	0	1	0	1	40	0	7	0	0	0.00	0.02	0.00	0.60	77.61	0.00	10.65	0.00	0.00	15.67	1.05	71.31	0.00	46	0	46	90.26	80.21	0.00	0.00	2.91	13.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.87	2.28	0.00	1.11	0.00	0.00
183	11.47	1600	3092	0.83	41	0	0	0	2	1	38	0	7	0	0	0.00	0.00	0.33	0.31	75.95	0.00	12.19	0.00	0.00	15.37	0.00	73.16	0.00	46	0	47	93.42	80.07	0.00	0.00	1.49	13.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.79	2.26	0.00	0.92	0.00	0.00
189	11.81	1600	3104	0.83	52	0	0	0	1	0	31	0	15	0	0	0.00	0.00	0.28	0.00	62.33	0.00	26.20	0.00	0.00	15.36	0.00	60.11	12.72	46	0	46	90.31	79.83	0.00	0.00	3.06	13.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.95	2.26	0.00	1.11	0.00	0.00
181	11.29	1600	3095	0.83	41	0	0	1	1	4	36	0	10	0	0	0.00	0.00	0.11	1.53	71.21	0.00	16.20	0.00	0.00	15.78	1.16	66.58	5.19	46	0	47	90.17	80.04	0.00	0.00	2.60	14.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.72	2.07	0.00	0.93	0.00	0.00
186	11.63	1600	3099	0.84	41	0	0	2	1	3	38	0	8	0	0	0.00	0.06	0.09	0.58	73.05	0.00	15.04	0.00	0.00	15.47	0.00	69.12	3.78	46	0	47	92.09	81.02	0.00	0.00	1.60	13.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.14	2.50	0.00	0.94	0.00	0.00
185	11.56	1600	3101	0.83	49	0	0	0	1	1	35	0	10	0	0	0.00	0.00	0.24	0.62	70.62	0.00	17.49	0.00	0.00	16.15	1.06	65.55	5.67	46	0	47	89.86	79.65	0.00	0.00	3.08	13.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.79	2.08	0.00	1.12	0.00	0.00
182	11.42	1600	3088	0.84	40	0	0	1	3	3	39	0	10	0	0	0.00	0.04	0.45	0.31	69.23	0.00	18.72	0.00	0.00	15.51	0.00	69.97	3.10	46	0	46	91.17	79.59	0.00	0.00	1.43	15.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.61	2.14	0.00	0.92	0.00	0.00
184	11.49	1600	3100	0.82	43	0	0	0	1	0	39	0	8	0	0	0.00	0.00	0.13	0.00	75.71	0.00	13.19	0.00	0.00	15.74	0.00	72.76	0.00	46	0	46	90.50	79.74	0.00	0.00	3.03	13.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.13	2.34	0.00	1.13	0.00	0.00
181	11.35	1600	3083	0.84	47	0	0	0	2	4	44	0	5	0	0	0.00	0.00	0.11	0.89	81.61	0.00	6.10	0.00	0.00	15.81	0.85	69.65	2.34	46	0	47	90.92	79.84	0.00	0.00	2.59	13.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.75	2.16	0.00	0.91	0.00	0.00
187	11.67	1600	3104	0.82	41	0	0	0	2	4	42	0	4	0	0	0.00	0.00	0.21	0.79	82.08	0.00	5.85	0.00	0.00	15.51	0.00	72.83	0.00	46	0	47	90.04	80.64	0.00	0.00	1.52	12.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2.34	0.00	0.94	0.00	0.00
184	11.46	1600	3111	0.84	49	0	0	0	1	1	36	0	10	0	0	0.00	0.00	0.20	0.57	68.66	0.00	19.94	0.00	0.00	16.08	0.97	69.62	1.87	45	0	47	89.75	79.74	0.00	0.00	3.03	13.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.79	2.11	0.00	1.11	0.00	0.00
179	11.24	1600	3079	0.83	40	0	0	1	2	2	34	0	11	0	0	0.00	0.00	0.28	0.44	65.44	0.00	22.49	0.00	0.00	15.43	0.00	65.76	7.57	46	0	46	91.60	79.73	0.00	0.00	1.45	15.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.82	2.29	0.00	0.92	0.00	0.00
186	11.58	1600	3104	0.83	49	0	0	1	0	1	35	0	11	0	0	0.00	0.06	0.00	0.61	69.85	0.00	18.52	0.00	0.00	15.75	1.03	70.87	0.77	46	0	46	89.68	79.74	0.00	0.00	3.12	13.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.13	2.46	0.00	1.10	0.00	0.00
180	11.29	1600	3087	0.83	41	0	0	0	2	4	37	0	9	0	0	0.00	0.00	0.22	1.26	70.18	0.00	17.16	0.00	0.00	15.23	1.23	69.66	2.59	46	0	47	91.31	80.52	0.00	0.00	1.47	13.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.85	2.23	0.00	0.94	0.00	0.00
185	11.57	1600	3098	0.83	41	0	0	0	1	1	37	0	8	0	1	0.00	0.00	0.07	0.40	72.80	0.00	13.80	0.00	1.79	15.59	0.00	68.08	4.76	46	0	46	89.29	79.65	0.00	0.00	2.95	13.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.91	2.29	0.00	1.09	0.00	0.00
181	11.34	1600	3089	0.83	49	0	0	0	1	1	37	0	9	0	0	0.00	0.00	0.09	0.48	72.30	0.00	15.95	0.00	0.00	15.70	0.83	72.13	0.00	46	0	46	89.98	79.64	0.00	0.00	2.97	13.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.82	2.17	0.00	0.93	0.00	0.00
185	11.55	1600	3101	0.83	41	0	0	1	2	2	37	0	8	0	0	0.00	0.02	0.28	0.54	72.06	0.00	16.06	0.00	0.00	15.50	0.00	66.05	6.91	46	0	47	92.47	80.56	0.00	0.00	1.60	13.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2.37	0.00	0.93	0.00	0.00
184	11.48	1600	3100	0.83	49	0	0	0	1	1	33	0	12	0	0	0.00	0.00	0.26	0.65	65.02	0.00	23.08	0.00	0.00	16.08	1.12	65.69	5.64	46	0	46	89.11	79.38	0.00	0.00	3.16	13.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.16	2.47	0.00	1.11	0.00	0.00
182	11.44	1600	3087	0.84	41	0	0	1	2	4	38	0	10	0	0	0.00	0.04	0.27	0.86	68.61	0.00	18.92	0.00	0.00	15.28	0.00	65.82	7.46	46	0	46	91.86	80.69	0.00	0.00	1.52	15.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.62	2.16	0.00	0.91	0.00	0.00
183	11.41	1600	3096	0.83	49	0	0	0	1	1	35	0	10	0	0	0.00	0.00	0.09	0.63	70.27	0.00	17.97	0.00	0.00	15.76	1.11	67.07	4.65	45	0	46	89.69	79.33	0.00	0.00	3.08	13.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.23	2.43	0.00	1.13	0.00	0.00
184	11.46	1600	3103	0.84	42	0	0	0	2	2	41	0	6	0	0	0.00	0.00	0.49	0.66	82.04	0.00	5.96	0.00	0.00	15.85	0.00	72.70	0.00	46	0	47	91.88	80.93	0.00	0.00	1.51	13.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.78	2.27	0.00	0.90	0.00	0.00
184	11.51	1600	3094	0.83	41	0	0	0	1	2	32	0	12	0	0	0.00	0.00	0.07	0.93	67.59	0.00	20.20	0.00	0.00	15.39	0.84	68.67	3.59	46	0	46	89.79	79.26	0.00	0.00	2.67	13.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.05	2.26	0.00	1.13	0.00	0.00
