Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
253	16.48	1600	2975	0.78	85	0	0	13	3	4	28	0	4	0	0	0.00	20.53	0.50	5.42	47.82	0.00	6.25	0.00	0.00	47.79	1.04	34.68	0.00	48	0	49	95.93	77.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.39	3.01	0.00	1.06	0.00	0.00
428	30.19	1600	2744	0.79	53	0	0	0	4	6	41	0	2	0	0	0.00	0.00	0.60	4.58	54.62	0.00	2.35	0.00	0.00	25.73	2.25	41.83	0.00	49	0	49	157.76	94.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.71	3.20	0.00	1.06	0.00	0.00
333	22.58	1600	2855	0.88	66	0	0	1	3	3	54	0	8	0	0	0.00	0.00	0.55	0.96	61.45	0.00	8.76	0.00	0.00	19.62	1.74	55.12	0.94	49	0	49	172.60	89.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.74	3.51	0.00	0.93	0.00	0.00
370	18.06	1599	3966	0.87	65	0	0	0	1	3	45	0	10	0	0	0.00	0.00	0.26	1.26	88.24	0.00	15.65	0.00	0.00	22.94	0.00	55.43	3.57	49	0	49	171.70	119.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.12	5.08	0.00	1.74	0.00	0.00
278	16.79	1601	3203	0.66	67	0	0	1	1	1	63	0	4	0	0	0.00	0.03	0.06	0.48	82.96	0.00	2.97	0.00	0.00	18.35	0.81	64.04	0.00	48	0	49	145.14	100.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.42	3.38	0.00	1.22	0.00	0.00
191	11.87	1600	3115	0.83	41	0	0	0	1	5	40	0	6	0	0	0.00	0.00	0.26	0.90	78.12	0.00	9.78	0.00	0.00	15.80	0.00	68.50	3.83	48	0	49	92.59	81.23	0.00	0.00	0.89	13.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.52	2.49	0.00	0.96	0.00	0.00
188	11.63	1599	3125	0.83	49	0	0	0	1	1	36	0	10	0	0	0.00	0.00	0.22	0.57	69.03	0.00	19.75	0.00	0.00	15.90	1.00	70.18	1.29	48	0	49	90.82	80.57	0.00	0.00	1.71	14.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.06	2.16	0.00	0.94	0.00	0.00
182	11.50	1600	3064	0.83	40	0	0	1	1	2	34	0	9	0	0	0.00	0.04	0.15	0.97	68.66	0.00	18.12	0.00	0.00	15.19	0.98	69.10	3.23	49	0	49	92.67	80.33	0.00	0.00	0.91	15.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.46	2.28	0.00	1.12	0.00	0.00
184	11.45	1600	3104	0.84	46	0	0	0	1	0	33	0	13	0	0	0.00	0.00	0.26	0.00	64.66	0.00	24.24	0.00	0.00	15.40	0.00	68.62	4.53	49	0	49	89.93	79.83	0.00	0.00	1.78	14.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.08	2.13	0.00	0.93	0.00	0.00
182	11.40	1600	3085	0.83	44	0	0	1	1	4	41	0	7	0	0	0.00	0.02	0.02	1.04	76.59	0.00	10.99	0.00	0.00	15.73	1.19	71.03	0.66	48	0	49	89.82	79.91	0.00	0.00	1.85	15.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.45	2.30	0.00	1.12	0.00	0.00
188	11.71	1600	3104	0.83	41	0	0	1	2	4	40	0	7	0	0	0.00	0.04	0.11	0.76	75.24	0.00	12.79	0.00	0.00	15.12	0.00	69.39	3.77	48	0	49	93.14	80.70	0.00	0.00	0.90	13.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.14	2.28	0.00	0.92	0.00	0.00
183	11.40	1601	3104	0.83	49	0	0	0	1	1	35	0	10	0	0	0.00	0.00	0.22	0.58	67.65	0.00	20.73	0.00	0.00	15.99	0.99	70.22	1.39	48	0	49	89.33	79.90	0.00	0.00	2.17	14.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.11	2.12	0.00	0.93	0.00	0.00
185	11.59	1600	3093	0.83	42	0	0	1	2	4	40	0	8	0	0	0.00	0.02	0.26	0.84	76.04	0.00	11.59	0.00	0.00	15.51	0.00	69.81	3.08	48	0	49	92.54	80.99	0.00	0.00	1.05	15.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.66	2.15	0.00	1.11	0.00	0.00
185	11.58	1600	3099	0.82	44	0	0	0	1	1	36	0	10	0	0	0.00	0.00	0.11	0.65	71.43	0.00	16.69	0.00	0.00	15.73	1.13	71.41	0.16	48	0	49	90.46	79.90	0.00	0.00	2.17	14.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.22	2.48	0.00	0.95	0.00	0.00
