Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
194	11.89	1599	3155	0.78	81	0	0	3	5	3	35	0	4	0	0	0.00	3.09	3.38	5.81	70.41	0.00	7.43	0.00	0.00	19.91	8.49	59.71	0.00	50	0	50	96.53	82.71	0.00	0.00	1.07	13.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.54	3.01	0.00	1.15	0.00	0.00
284	22.56	1600	2433	0.84	49	0	0	1	1	1	43	0	1	0	0	0.00	0.00	0.10	0.75	59.01	0.00	1.24	0.00	0.00	19.88	1.78	55.78	0.00	50	0	50	101.61	77.27	0.00	0.00	2.04	14.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.62	1.81	0.00	0.72	0.00	0.00
401	21.55	1600	3596	0.77	59	0	0	1	3	3	47	0	12	0	1	0.00	0.03	0.75	1.26	71.67	0.00	16.93	0.00	0.82	19.93	1.24	55.95	1.33	50	0	50	168.57	93.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.43	4.39	0.00	1.46	0.00	0.00
368	26.78	1600	2657	0.87	60	0	0	0	2	2	45	0	8	0	0	0.00	0.00	0.29	0.81	52.59	0.00	9.44	0.00	0.00	21.33	0.87	47.64	3.38	50	0	51	169.70	96.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.43	3.39	0.00	0.91	0.00	0.00
377	19.19	1600	3805	0.87	65	0	0	0	2	4	47	0	10	0	0	0.00	0.00	0.34	1.22	81.97	0.00	16.21	0.00	0.00	23.10	0.00	55.14	2.57	50	0	50	170.39	112.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.41	5.07	0.00	1.55	0.00	0.00
278	16.75	1600	3208	0.66	60	0	0	0	2	2	58	0	3	0	1	0.00	0.00	0.18	0.95	81.00	0.00	3.96	0.00	0.54	18.82	0.00	64.42	0.00	50	0	50	144.71	100.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.01	3.58	0.00	1.11	0.00	0.00
190	11.85	1600	3096	0.83	41	0	0	0	2	2	37	0	8	0	0	0.00	0.00	0.37	0.53	75.28	0.00	12.33	0.00	0.00	15.44	0.00	69.53	3.18	50	0	50	95.92	81.72	0.00	0.00	0.92	15.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.32	2.27	0.00	1.14	0.00	0.00
184	11.50	1600	3097	0.82	49	0	0	0	1	1	36	0	9	0	0	0.00	0.00	0.09	0.61	74.94	0.00	13.22	0.00	0.00	15.69	1.07	70.99	0.75	49	0	50	89.66	79.59	0.00	0.00	2.16	14.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.19	2.19	0.00	0.94	0.00	0.00
182	11.45	1600	3084	0.83	41	0	0	0	2	5	41	0	6	0	0	0.00	0.00	0.33	1.58	77.11	0.00	9.58	0.00	0.00	15.78	1.26	71.50	0.00	50	0	50	91.83	81.14	0.00	0.00	1.07	13.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.90	2.33	0.00	1.10	0.00	0.00
186	11.59	1601	3110	0.82	41	0	0	0	1	2	34	0	10	0	0	0.00	0.00	0.11	1.02	73.14	0.00	14.88	0.00	0.00	15.50	0.96	68.18	3.77	50	0	50	90.09	79.30	0.00	0.00	2.23	14.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.79	2.29	0.00	0.94	0.00	0.00
182	11.40	1600	3087	0.84	49	0	0	0	1	2	33	0	12	0	0	0.00	0.00	0.24	1.36	65.03	0.00	22.09	0.00	0.00	15.87	2.26	68.55	1.93	50	0	50	90.21	80.63	0.00	0.00	2.16	14.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.85	2.18	0.00	1.10	0.00	0.00
184	11.48	1600	3110	0.83	41	0	0	1	2	1	33	0	11	0	0	0.00	0.04	0.36	0.36	66.92	0.00	21.62	0.00	0.00	15.52	0.00	69.34	3.66	50	0	50	91.66	80.19	0.00	0.00	1.10	14.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.20	2.60	0.00	0.94	0.00	0.00
185	11.58	1600	3092	0.83	49	0	0	0	1	2	38	0	10	0	0	0.00	0.00	0.11	0.20	70.75	0.00	17.64	0.00	0.00	16.38	0.00	66.33	5.71	50	0	50	90.45	79.96	0.00	0.00	2.14	14.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.84	2.19	0.00	0.92	0.00	0.00
182	11.38	1600	3091	0.83	40	0	0	0	2	2	33	0	11	0	0	0.00	0.00	0.33	1.06	68.29	0.00	19.17	0.00	0.00	14.99	0.93	69.79	2.91	50	0	50	91.25	80.49	0.00	0.00	1.13	15.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.04	2.38	0.00	1.12	0.00	0.00
186	11.61	1600	3103	0.83	49	0	0	0	1	0	35	0	11	0	0	0.00	0.00	0.24	0.00	70.53	0.00	18.20	0.00	0.00	15.63	0.00	69.11	3.65	50	0	50	90.26	79.82	0.00	0.00	2.12	14.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.69	2.20	0.00	0.93	0.00	0.00
184	11.53	1600	3080	0.82	42	0	0	0	1	2	32	0	13	0	0	0.00	0.00	0.28	1.16	65.51	0.00	21.46	0.00	0.00	15.74	0.98	69.20	2.54	50	0	50	92.32	80.38	0.00	0.00	2.20	14.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.91	2.15	0.00	1.10	0.00	0.00
186	11.56	1599	3111	0.83	41	0	0	0	1	2	31	0	13	0	0	0.00	0.00	0.22	1.16	66.40	0.00	21.48	0.00	0.00	15.42	1.01	68.18	3.84	50	0	50	90.69	80.29	0.00	0.00	2.16	14.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.08	2.55	0.00	0.93	0.00	0.00
183	11.41	1601	3100	0.83	49	0	0	0	1	2	39	0	8	0	0	0.00	0.00	0.19	0.74	72.60	0.00	15.56	0.00	0.00	15.96	1.12	71.52	0.00	50	0	50	89.12	79.73	0.00	0.00	2.20	14.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.04	2.31	0.00	1.12	0.00	0.00
187	11.71	1600	3082	0.83	41	0	0	0	3	0	34	0	10	0	0	0.00	0.00	0.62	0.00	70.09	0.00	17.54	0.00	0.00	15.44	0.00	64.99	7.86	50	0	50	92.58	80.61	0.00	0.00	1.07	14.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.66	2.18	0.00	0.92	0.00	0.00
188	11.68	1600	3110	0.82	50	0	0	0	1	3	37	0	12	0	0	0.00	0.00	0.04	0.32	69.32	0.00	19.45	0.00	0.00	16.45	0.00	69.98	1.88	50	0	50	91.00	79.92	0.00	0.00	2.20	14.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.14	2.52	0.00	0.94	0.00	0.00
183	11.46	1600	3091	0.84	40	0	0	0	2	2	36	0	9	0	0	0.00	0.00	0.20	0.88	74.59	0.00	13.07	0.00	0.00	15.14	0.91	72.49	0.00	50	0	50	92.75	80.47	0.00	0.00	1.08	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.85	2.25	0.00	1.10	0.00	0.00
184	11.49	1600	3096	0.82	41	0	0	0	1	0	34	0	12	0	0	0.00	0.00	0.28	0.00	70.20	0.00	18.45	0.00	0.00	15.72	0.00	69.38	3.41	50	0	50	90.06	79.45	0.00	0.00	2.25	14.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.25	2.48	0.00	0.94	0.00	0.00
184	11.52	1600	3093	0.83	49	0	0	0	1	2	38	0	7	0	0	0.00	0.00	0.15	1.21	75.37	0.00	12.04	0.00	0.00	15.61	1.94	70.93	0.00	50	0	50	91.93	80.38	0.00	0.00	2.19	14.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.84	2.28	0.00	1.11	0.00	0.00
184	11.53	1600	3090	0.83	41	0	0	0	2	1	30	0	14	0	0	0.00	0.00	0.37	0.34	61.79	0.00	26.16	0.00	0.00	15.48	0.00	61.65	11.34	50	0	50	90.09	79.85	0.00	0.00	1.13	14.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.75	2.19	0.00	0.92	0.00	0.00
186	11.56	1600	3106	0.83	49	0	0	0	1	2	38	0	11	0	0	0.00	0.00	0.11	0.20	70.05	0.00	18.77	0.00	0.00	16.65	0.00	66.32	5.46	50	0	50	90.96	80.19	0.00	0.00	2.24	14.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.11	2.43	0.00	0.93	0.00	0.00
183	11.48	1600	3091	0.82	40	0	0	0	3	3	39	0	7	0	0	0.00	0.00	0.31	0.64	76.06	0.00	11.74	0.00	0.00	15.49	0.00	69.85	3.19	50	0	50	91.56	79.88	0.00	0.00	1.15	15.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.97	2.40	0.00	1.11	0.00	0.00
188	11.72	1600	3106	0.83	49	0	0	0	1	1	39	0	7	0	0	0.00	0.00	0.09	0.61	79.32	0.00	8.93	0.00	0.00	16.11	1.06	71.11	0.00	50	0	50	91.28	80.50	0.00	0.00	2.10	13.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.68	2.14	0.00	0.92	0.00	0.00
