Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
279	10.76	2633	3048	0.79	105	0	0	2	4	4	28	0	0	0	0	0.00	0.57	6.05	12.12	69.26	0.00	0.00	0.00	0.00	21.42	11.46	56.36	0.00	50	0	51	99.20	70.30	0.00	0.00	1.58	16.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.46	6.24	0.00	1.13	0.00	0.00
250	10.40	2400	3103	0.84	33	0	1	0	1	3	33	0	0	0	0	0.08	0.00	0.38	3.24	86.39	0.00	0.00	0.00	0.00	14.18	4.21	71.21	0.00	50	0	50	83.28	74.20	0.00	0.00	3.82	18.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.66	4.67	0.00	1.06	0.00	0.00
230	9.96	2390	2987	0.86	33	0	0	1	1	2	33	0	1	0	0	0.00	0.02	0.40	1.69	82.14	0.00	2.83	0.00	0.00	13.81	1.50	74.72	0.00	50	0	50	79.05	71.49	0.00	0.00	2.36	20.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.75	3.70	0.00	0.97	0.00	0.00
217	10.09	2168	3068	0.85	32	0	0	1	2	1	33	0	3	0	0	0.00	0.05	0.37	0.81	81.68	0.00	6.45	0.00	0.00	14.08	0.00	75.83	0.00	49	0	50	80.31	73.41	0.00	0.00	1.26	19.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.43	3.78	0.00	0.93	0.00	0.00
216	10.87	2092	2936	0.83	33	0	0	1	3	0	34	0	8	0	0	0.00	0.02	0.48	0.00	73.89	0.00	10.39	0.00	0.00	15.49	0.00	73.64	0.00	49	0	50	83.11	73.86	0.00	0.00	2.64	17.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.30	3.60	0.00	1.07	0.00	0.00
457	24.85	1843	3092	0.85	43	0	0	0	2	3	37	0	5	0	0	0.00	0.00	0.54	0.72	65.36	0.00	8.69	0.00	0.00	27.59	0.00	47.56	0.00	50	0	50	170.62	98.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.65	4.91	0.00	1.08	0.00	0.00
451	27.35	1772	2878	0.85	40	0	0	0	3	3	40	0	4	0	0	0.00	0.00	0.38	1.64	59.55	0.00	6.24	0.00	0.00	26.70	1.37	44.58	0.00	50	0	50	208.89	92.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.97	4.87	0.00	1.28	0.00	0.00
285	17.04	1612	3207	0.80	51	0	0	0	1	4	43	0	1	0	0	0.00	0.00	0.17	2.29	81.51	0.00	2.29	0.00	0.00	20.83	2.82	59.31	0.00	50	0	50	152.89	87.94	0.00	0.00	2.07	12.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.35	3.91	0.00	1.08	0.00	0.00
189	11.78	1600	3106	0.83	41	0	0	1	1	4	42	0	5	0	0	0.00	0.04	0.04	0.68	80.23	0.00	7.87	0.00	0.00	15.61	0.00	68.76	3.85	49	0	50	92.61	81.19	0.00	0.00	1.06	13.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.82	2.25	0.00	1.14	0.00	0.00
186	11.57	1601	3108	0.83	49	0	0	0	1	1	38	0	7	0	0	0.00	0.00	0.19	0.56	76.16	0.00	12.22	0.00	0.00	15.99	0.99	71.46	0.00	49	0	49	89.57	79.35	0.00	0.00	2.20	14.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.84	2.11	0.00	0.95	0.00	0.00
