Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
267	15.82	1600	3268	0.72	115	0	0	7	6	3	32	0	0	0	0	0.00	10.73	5.76	6.58	66.09	0.00	0.00	0.00	0.00	33.70	3.64	46.84	0.00	50	0	50	130.92	89.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.94	3.67	0.00	1.21	0.00	0.00
185	11.64	1600	3079	0.81	49	0	0	0	2	2	43	0	1	0	0	0.00	0.00	0.59	3.24	83.53	0.00	0.90	0.00	0.00	16.32	4.11	67.93	0.00	50	0	50	89.40	79.87	0.00	0.00	3.88	12.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.14	2.39	0.00	1.14	0.00	0.00
249	15.61	1600	3089	0.87	40	0	0	0	3	2	45	0	2	0	0	0.00	0.00	0.64	1.01	82.05	0.00	0.83	0.00	0.00	19.27	1.07	64.05	0.00	50	0	50	92.45	80.85	0.00	0.00	1.08	14.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.86	2.30	0.00	0.93	0.00	0.00
376	24.40	1600	2984	0.81	46	0	0	0	2	4	38	0	5	0	0	0.00	0.00	0.31	2.09	62.58	0.00	8.19	0.00	0.00	26.34	3.13	46.12	0.00	50	0	50	183.78	95.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.65	4.06	0.00	1.32	0.00	0.00
494	30.87	1600	3095	0.83	56	0	0	0	3	5	46	0	5	0	0	0.00	0.00	1.00	1.32	57.70	0.00	9.46	0.00	0.00	29.38	0.80	38.96	0.00	50	0	50	221.57	102.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.89	4.78	0.00	1.23	0.00	0.00
197	11.89	1599	3212	0.78	42	0	0	0	4	3	49	0	0	0	0	0.00	0.00	0.53	0.31	90.98	0.00	0.00	0.00	0.00	15.75	0.00	72.36	0.00	50	0	50	134.16	82.32	0.00	0.00	1.47	14.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	3.40	0.00	1.05	0.00	0.00
188	11.70	1600	3109	0.82	49	0	0	0	1	1	42	0	4	0	0	0.00	0.00	0.06	0.55	82.14	0.00	6.28	0.00	0.00	15.93	0.92	71.44	0.00	50	0	50	90.08	79.86	0.00	0.00	2.14	14.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.86	2.17	0.00	1.13	0.00	0.00
183	11.45	1600	3090	0.83	41	0	0	0	2	3	39	0	6	0	0	0.00	0.00	0.30	1.11	78.47	0.00	8.85	0.00	0.00	15.30	1.22	69.47	2.57	50	0	50	92.33	80.37	0.00	0.00	1.25	13.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.95	2.32	0.00	0.94	0.00	0.00
187	11.62	1599	3110	0.83	41	0	0	0	1	1	33	0	13	0	0	0.00	0.00	0.07	0.41	66.89	0.00	21.77	0.00	0.00	15.47	0.00	69.66	3.25	50	0	50	90.77	80.28	0.00	0.00	1.92	14.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	2.31	0.00	1.13	0.00	0.00
183	11.50	1602	3084	0.83	49	0	0	0	1	1	35	0	11	0	0	0.00	0.00	0.17	0.58	67.60	0.00	20.16	0.00	0.00	15.94	1.00	69.47	2.09	50	0	50	89.88	79.44	0.00	0.00	2.60	14.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.84	2.16	0.00	0.94	0.00	0.00
