Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
355	8.88	3888	3190	0.80	66	0	0	1	5	1	20	0	5	0	0	0.00	0.14	7.63	2.09	66.76	0.00	17.10	0.00	0.00	45.23	0.00	45.89	0.00	51	0	50	72.62	64.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.92	14.44	0.00	1.19	0.00	0.00
333	8.17	4080	3091	0.85	24	0	0	0	1	3	24	0	2	0	0	0.00	0.00	0.61	4.27	77.89	0.00	8.60	0.00	0.00	15.42	3.64	72.77	0.00	52	0	51	65.59	60.73	0.00	0.00	3.86	26.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.48	11.67	0.00	1.10	0.00	0.00
376	9.92	4042	2901	0.84	24	0	0	1	1	3	28	0	1	0	0	0.00	0.06	0.28	2.68	76.98	0.00	3.67	0.00	0.00	13.57	3.14	73.37	0.00	51	0	51	56.81	53.03	0.00	0.00	2.67	23.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.63	10.02	0.00	0.89	0.00	0.00
1002	26.42	3823	3070	0.80	28	0	0	0	2	4	29	0	3	0	0	0.00	0.00	0.98	3.08	60.51	0.00	8.28	0.00	0.00	27.72	5.38	40.48	0.00	54	0	53	160.14	101.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.61	18.67	0.00	1.28	0.00	0.00
626	22.78	3768	2258	0.92	34	0	0	0	4	4	36	0	1	0	0	0.00	0.00	0.79	0.86	54.41	0.00	0.34	0.00	0.00	18.27	1.57	57.38	0.00	53	0	53	133.35	78.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.28	12.32	0.00	0.93	0.00	0.00
520	10.61	3564	4260	0.63	57	0	0	3	6	5	60	0	1	0	2	0.00	4.09	4.71	2.51	107.22	0.00	1.98	0.00	2.73	25.75	2.01	61.63	0.00	53	0	52	133.68	113.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.69	21.55	0.00	1.81	0.00	0.00
313	8.91	3499	3104	0.86	26	0	0	0	3	2	27	0	0	0	0	0.00	0.00	1.23	2.24	88.01	0.00	0.00	0.00	0.00	14.80	1.98	74.31	0.00	53	0	52	70.43	65.56	0.00	0.00	2.62	23.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.61	9.40	0.00	1.05	0.00	0.00
285	8.54	3407	3032	0.87	25	0	0	0	0	4	26	0	2	0	0	0.00	0.00	0.00	3.70	81.45	0.00	4.53	0.00	0.00	13.62	5.29	72.55	0.00	51	0	52	66.88	62.30	0.00	0.00	4.44	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.87	6.99	0.00	1.01	0.00	0.00
282	8.80	3200	3099	0.88	25	0	0	1	0	1	27	0	3	0	0	0.00	0.06	0.00	0.55	85.52	0.00	5.37	0.00	0.00	13.00	0.00	78.20	0.00	51	0	51	72.98	65.19	0.00	0.00	5.90	22.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	6.34	0.00	1.19	0.00	0.00
276	8.82	3194	3037	0.87	33	0	0	0	1	1	27	0	5	0	0	0.00	0.00	0.33	1.01	78.89	0.00	9.43	0.00	0.00	14.56	1.54	75.08	0.00	51	0	51	70.26	64.43	0.00	0.00	5.37	23.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	6.98	0.00	0.90	0.00	0.00
266	8.91	2998	3086	0.87	25	0	0	0	1	2	29	0	3	0	0	0.00	0.00	0.11	1.86	83.82	0.00	5.17	0.00	0.00	13.90	2.99	74.20	0.00	51	0	51	71.50	66.33	0.00	0.00	5.43	21.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.74	5.34	0.00	0.85	0.00	0.00
270	9.36	2900	3084	0.86	33	0	0	1	0	0	27	0	6	0	0	0.00	0.00	0.00	0.00	77.18	0.00	13.28	0.00	0.00	13.83	0.00	68.92	7.89	51	0	51	75.77	67.42	0.00	0.00	5.94	20.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.79	5.96	0.00	1.17	0.00	0.00
250	9.11	2825	3004	0.87	25	0	0	1	1	3	26	0	6	0	0	0.00	0.00	0.16	2.57	75.95	0.00	9.72	0.00	0.00	13.87	4.43	70.08	2.50	50	0	51	74.16	67.30	0.00	0.00	4.67	20.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.77	4.62	0.00	0.79	0.00	0.00
252	9.71	2599	3093	0.86	32	0	0	0	2	0	30	0	4	0	0	0.00	0.00	0.53	0.00	82.00	0.00	7.90	0.00	0.00	14.46	0.00	75.82	0.00	50	0	50	75.37	70.42	0.00	0.00	3.36	21.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.10	5.15	0.00	1.06	0.00	0.00
243	9.71	2591	2997	0.86	33	0	0	0	1	2	27	0	7	0	0	0.00	0.00	0.23	1.41	72.12	0.00	13.82	0.00	0.00	13.91	1.61	72.06	2.71	50	0	50	77.63	69.84	0.00	0.00	4.01	20.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.70	4.26	0.00	1.03	0.00	0.00
233	9.86	2373	3085	0.85	33	0	0	0	1	1	30	0	6	0	0	0.00	0.00	0.29	0.59	75.94	0.00	13.16	0.00	0.00	14.48	0.00	75.66	0.00	50	0	50	79.13	71.41	0.00	0.00	4.57	18.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.10	3.89	0.00	0.97	0.00	0.00
235	10.47	2297	3023	0.84	37	0	0	0	2	2	31	0	9	0	0	0.00	0.00	0.42	1.44	67.91	0.00	17.95	0.00	0.00	15.92	2.35	67.47	3.78	50	0	50	83.86	75.50	0.00	0.00	7.16	9.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.79	4.24	0.00	0.96	0.00	0.00
216	10.33	2142	3020	0.84	32	0	0	0	0	1	34	0	5	0	0	0.00	0.00	0.00	0.49	80.80	0.00	6.44	0.00	0.00	14.51	0.00	75.17	0.00	50	0	50	81.73	73.93	0.00	0.00	2.35	18.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.07	3.27	0.00	0.90	0.00	0.00
209	10.83	1997	2991	0.84	41	0	0	0	0	2	35	0	5	0	0	0.00	0.00	0.00	1.27	77.26	0.00	7.91	0.00	0.00	14.87	1.19	73.11	0.00	50	0	50	86.08	75.63	0.00	0.00	2.54	17.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.89	3.48	0.00	1.06	0.00	0.00
195	10.81	1827	3051	0.83	34	0	0	1	1	0	31	0	12	0	0	0.00	0.00	0.25	0.00	67.27	0.00	20.67	0.00	0.00	14.70	0.00	71.64	2.84	50	0	50	86.64	76.08	0.00	0.00	2.38	15.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.93	2.80	0.00	0.99	0.00	0.00
189	11.41	1696	3023	0.82	50	0	0	1	0	1	34	0	11	0	0	0.00	0.06	0.00	0.61	67.37	0.00	18.77	0.00	0.00	15.01	1.09	70.71	1.78	50	0	50	87.85	77.97	0.00	0.00	2.24	14.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.57	2.84	0.00	0.94	0.00	0.00
