Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
196	11.96	1600	3179	0.79	84	0	0	3	2	3	38	0	0	0	1	0.00	5.61	1.39	5.87	77.21	0.00	0.00	0.00	0.63	22.02	10.88	55.14	0.00	50	0	50	98.08	81.96	0.00	0.00	2.04	13.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.58	2.81	0.00	1.18	0.00	0.00
183	11.52	1599	3084	0.82	43	0	0	0	4	4	46	0	0	0	0	0.00	0.00	0.86	1.10	86.58	0.00	0.00	0.00	0.00	15.45	0.00	73.03	0.00	50	0	50	94.01	80.47	0.00	0.00	1.04	15.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.96	2.42	0.00	0.94	0.00	0.00
204	14.13	1600	2795	0.83	49	0	0	0	1	1	51	0	1	0	3	0.00	0.00	0.10	0.49	74.10	0.00	0.13	0.00	3.04	15.04	0.94	69.88	0.00	50	0	50	76.15	67.49	0.00	0.00	1.76	12.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.64	1.70	0.00	0.71	0.00	0.00
444	29.17	1600	2947	0.82	60	0	0	0	1	3	45	0	6	0	2	0.00	0.00	0.20	1.11	55.60	0.00	8.65	0.00	2.17	28.55	0.78	41.50	0.00	50	0	51	176.62	105.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.75	3.70	0.00	1.40	0.00	0.00
302	18.47	1600	3162	0.90	56	0	0	0	2	2	60	0	20	0	0	0.00	0.00	0.24	0.66	61.05	0.00	21.67	0.00	0.00	19.35	0.60	60.92	0.65	50	0	50	164.78	93.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.48	3.69	0.00	1.08	0.00	0.00
363	25.17	1600	2791	0.79	73	0	0	1	1	2	38	0	14	0	1	0.00	0.01	0.11	0.67	48.00	0.00	18.49	0.00	0.46	22.15	0.73	51.31	0.63	51	0	51	159.27	101.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.82	3.38	0.00	0.96	0.00	0.00
229	11.08	1601	4003	0.69	74	0	0	1	3	1	59	0	4	0	0	0.00	0.00	0.64	0.09	108.93	0.00	5.80	0.00	0.00	17.11	0.00	71.81	0.00	50	0	50	136.59	100.80	0.00	0.00	1.46	11.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.17	4.24	0.00	1.56	0.00	0.00
186	11.59	1600	3103	0.83	41	0	0	0	2	4	42	0	4	0	0	0.00	0.00	0.22	1.48	80.33	0.00	6.98	0.00	0.00	15.19	1.36	71.86	0.00	50	0	50	92.23	81.40	0.00	0.00	0.88	13.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.55	2.37	0.00	1.14	0.00	0.00
186	11.60	1600	3109	0.83	41	0	0	0	1	1	36	0	9	0	0	0.00	0.00	0.11	0.44	74.51	0.00	14.10	0.00	0.00	15.59	0.00	68.74	4.07	50	0	50	90.44	80.30	0.00	0.00	2.15	14.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.19	2.43	0.00	0.94	0.00	0.00
183	11.45	1600	3092	0.83	50	0	0	0	1	1	33	0	12	0	0	0.00	0.00	0.26	0.65	65.96	0.00	21.94	0.00	0.00	15.99	1.13	68.02	3.41	50	0	50	89.68	79.45	0.00	0.00	2.31	14.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.87	2.08	0.00	1.13	0.00	0.00
185	11.53	1600	3099	0.84	41	0	0	0	2	1	36	0	9	0	0	0.00	0.00	0.35	0.32	69.62	0.00	18.63	0.00	0.00	15.51	0.00	72.96	0.00	50	0	50	92.93	80.57	0.00	0.00	1.07	15.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2.43	0.00	0.94	0.00	0.00
184	11.46	1600	3097	0.83	50	0	0	1	0	1	31	0	14	0	0	0.00	0.02	0.00	0.52	61.56	0.00	26.83	0.00	0.00	15.84	0.88	67.55	4.27	50	0	50	89.79	79.54	0.00	0.00	2.27	14.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.99	2.26	0.00	0.94	0.00	0.00
183	11.52	1600	3077	0.84	41	0	0	0	1	4	36	0	10	0	1	0.00	0.00	0.11	1.30	69.90	0.00	16.96	0.00	0.04	15.81	0.81	69.11	2.76	50	0	50	91.85	80.11	0.00	0.00	2.21	14.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.98	2.33	0.00	1.11	0.00	0.00
188	11.66	1600	3116	0.83	41	0	0	0	1	5	37	0	9	0	0	0.00	0.00	0.21	0.90	72.57	0.00	15.63	0.00	0.00	15.47	0.00	65.68	7.19	50	0	50	91.04	81.07	0.00	0.00	1.15	13.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.87	2.24	0.00	0.94	0.00	0.00
182	11.44	1600	3082	0.84	49	0	0	0	1	1	35	0	11	0	0	0.00	0.00	0.20	0.57	64.16	0.00	23.58	0.00	0.00	16.29	0.98	65.38	5.91	50	0	50	89.24	79.59	0.00	0.00	2.18	14.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.22	2.51	0.00	1.12	0.00	0.00
