Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
192	11.76	1600	3166	0.79	86	0	0	3	1	2	37	0	4	0	0	0.00	5.85	0.92	4.73	70.31	0.00	8.79	0.00	0.00	22.17	8.84	57.23	0.00	49	0	49	96.90	81.73	0.00	0.00	1.79	14.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.18	2.96	0.00	1.19	0.00	0.00
244	15.51	1600	3039	0.86	41	0	0	0	3	3	42	0	3	0	0	0.00	0.00	0.61	1.99	77.69	0.00	3.01	0.00	0.00	19.16	0.95	64.37	0.00	49	0	49	111.10	80.64	0.00	0.00	0.85	15.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.19	2.60	0.00	0.95	0.00	0.00
450	31.23	1600	2790	0.82	52	0	0	1	1	1	46	0	3	0	0	0.00	0.03	0.07	0.43	57.91	0.00	3.81	0.00	0.00	28.23	0.86	39.69	0.00	49	0	49	175.23	89.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.56	3.50	0.00	1.10	0.00	0.00
362	20.71	1600	3384	0.84	59	0	0	0	4	2	48	0	5	0	0	0.00	0.00	0.78	0.69	80.14	0.00	5.44	0.00	0.00	20.15	1.02	58.12	0.00	49	0	49	199.43	103.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.62	4.79	0.00	1.37	0.00	0.00
289	21.17	1600	2638	0.90	49	0	0	1	5	3	48	0	19	0	0	0.00	0.01	0.45	0.71	48.65	0.00	17.63	0.00	0.00	16.56	1.32	53.36	7.58	50	0	50	107.36	65.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	2.13	0.00	0.62	0.00	0.00
273	12.60	1600	4189	0.74	92	0	0	1	2	3	53	0	6	0	1	0.00	0.04	0.32	0.95	104.75	0.00	11.86	0.00	0.80	23.82	0.63	61.94	1.01	48	0	49	178.02	136.59	0.00	0.00	1.37	10.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.70	5.95	0.00	2.22	0.00	0.00
188	11.82	1600	3084	0.83	41	0	0	1	1	4	37	0	10	0	0	0.00	0.04	0.00	0.67	68.75	0.00	18.74	0.00	0.00	15.59	0.00	69.41	3.17	49	0	49	94.64	81.33	0.00	0.00	1.10	15.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.08	2.44	0.00	0.95	0.00	0.00
184	11.45	1600	3105	0.83	43	0	0	0	1	1	35	0	10	0	0	0.00	0.00	0.13	0.63	72.23	0.00	16.18	0.00	0.00	15.55	1.12	70.84	1.05	49	0	49	89.39	79.19	0.00	0.00	2.17	14.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.89	2.15	0.00	1.14	0.00	0.00
182	11.44	1600	3085	0.84	47	0	0	1	2	7	40	0	9	0	0	0.00	0.00	0.18	1.86	72.11	0.00	14.53	0.00	0.00	15.64	1.38	66.31	5.24	48	0	50	91.83	80.97	0.00	0.00	1.12	13.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.89	2.32	0.00	0.93	0.00	0.00
187	11.62	1599	3108	0.83	41	0	0	0	2	4	43	0	3	0	0	0.00	0.00	0.21	0.85	84.20	0.00	3.86	0.00	0.00	15.44	0.00	72.94	0.00	48	0	49	90.97	80.88	0.00	0.00	1.11	13.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.22	2.42	0.00	1.13	0.00	0.00
183	11.41	1601	3103	0.84	49	0	0	0	1	1	34	0	12	0	0	0.00	0.00	0.17	0.55	65.50	0.00	22.92	0.00	0.00	16.03	0.95	69.81	1.81	49	0	49	89.64	79.89	0.00	0.00	2.19	14.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.05	2.44	0.00	0.93	0.00	0.00
180	11.30	1600	3085	0.83	40	0	0	1	2	3	37	0	9	0	0	0.00	0.02	0.22	0.57	71.98	0.00	15.97	0.00	0.00	15.57	0.00	69.92	3.21	49	0	50	91.65	79.84	0.00	0.00	1.11	15.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.70	2.18	0.00	0.93	0.00	0.00
185	11.54	1600	3095	0.83	49	0	0	0	1	1	35	0	11	0	0	0.00	0.00	0.13	0.62	68.79	0.00	19.23	0.00	0.00	15.75	1.09	67.34	4.28	48	0	50	90.06	79.66	0.00	0.00	2.20	14.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.11	2.37	0.00	1.11	0.00	0.00
182	11.42	1598	3089	0.83	41	0	0	0	1	2	38	0	7	0	0	0.00	0.00	0.20	1.00	76.57	0.00	10.97	0.00	0.00	15.56	0.84	69.84	2.34	48	0	49	92.23	80.14	0.00	0.00	2.24	14.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.92	2.29	0.00	0.94	0.00	0.00
185	11.52	1601	3105	0.83	41	0	0	0	1	2	32	0	12	0	0	0.00	0.00	0.22	1.14	68.60	0.00	19.11	0.00	0.00	15.41	1.00	68.69	3.38	49	0	49	90.57	79.81	0.00	0.00	3.18	13.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.10	2.48	0.00	1.11	0.00	0.00
182	11.36	1600	3101	0.83	50	0	0	0	1	1	32	0	14	0	0	0.00	0.00	0.28	0.65	61.71	0.00	26.50	0.00	0.00	15.93	1.12	70.08	1.50	49	0	49	89.38	79.72	0.00	0.00	2.15	14.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.78	2.09	0.00	0.93	0.00	0.00
184	11.47	1601	3095	0.84	41	0	0	0	2	1	34	0	10	0	0	0.00	0.00	0.35	0.30	69.82	0.00	18.39	0.00	0.00	15.37	0.00	66.88	6.28	49	0	49	92.18	80.49	0.00	0.00	1.08	15.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.02	2.42	0.00	0.92	0.00	0.00
186	11.63	1600	3099	0.82	49	0	0	0	0	1	33	0	12	0	0	0.00	0.00	0.00	0.48	65.33	0.00	23.00	0.00	0.00	15.93	0.79	67.36	4.29	48	0	49	90.31	79.78	0.00	0.00	2.24	14.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.90	2.22	0.00	1.13	0.00	0.00
183	11.48	1600	3087	0.84	42	0	0	0	2	3	33	0	12	0	0	0.00	0.00	0.44	1.21	64.56	0.00	22.41	0.00	0.00	15.49	1.22	61.93	9.89	48	0	49	92.73	80.39	0.00	0.00	1.06	13.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.96	2.35	0.00	0.92	0.00	0.00
186	11.61	1600	3098	0.83	41	0	0	0	1	2	34	0	10	0	0	0.00	0.00	0.08	0.98	70.85	0.00	16.90	0.00	0.00	15.25	0.88	68.85	3.41	48	0	49	90.71	79.63	0.00	0.00	2.26	14.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.96	2.17	0.00	1.13	0.00	0.00
