Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
197	12.12	1600	3144	0.79	127	0	0	0	4	3	44	0	0	0	0	0.00	0.00	2.77	4.42	82.41	0.00	0.00	0.00	0.00	16.80	5.50	65.58	0.00	55	0	55	113.42	80.84	0.00	0.00	2.98	13.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.91	3.10	0.00	1.18	0.00	0.00
205	13.31	1601	2982	0.77	43	0	0	0	2	6	44	0	0	0	0	0.00	0.00	0.48	2.89	80.48	0.00	0.00	0.00	0.00	15.41	2.71	68.57	0.00	55	0	55	91.20	79.56	0.00	0.00	1.19	13.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.65	2.21	0.00	0.90	0.00	0.00
414	25.01	1600	3202	0.83	54	0	0	0	6	2	46	0	1	0	0	0.00	0.00	1.41	1.10	75.19	0.00	0.24	0.00	0.00	25.31	1.09	48.59	0.00	55	0	55	165.40	101.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.59	3.89	0.00	1.36	0.00	0.00
463	28.98	1600	3095	0.83	43	0	0	0	1	2	46	0	1	0	0	0.00	0.00	0.09	0.97	69.79	0.00	0.48	0.00	0.00	27.33	1.12	42.57	0.00	55	0	55	217.34	98.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.27	4.74	0.00	1.13	0.00	0.00
294	18.25	1600	3112	0.82	51	0	0	0	3	2	44	0	2	0	0	0.00	0.00	0.47	1.04	76.44	0.00	4.55	0.00	0.00	20.64	0.98	60.13	0.00	55	0	55	167.27	98.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	3.93	0.00	1.27	0.00	0.00
188	11.72	1601	3101	0.81	44	0	0	0	1	1	39	0	6	0	0	0.00	0.00	0.17	0.65	79.60	0.00	8.35	0.00	0.00	15.59	1.15	71.54	0.00	55	0	55	89.59	79.70	0.00	0.00	2.67	13.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.87	2.28	0.00	0.97	0.00	0.00
187	11.68	1600	3093	0.84	48	0	0	1	2	4	45	0	4	0	0	0.00	0.02	0.37	0.88	82.12	0.00	5.26	0.00	0.00	16.58	0.85	70.90	0.00	55	0	55	93.79	81.24	0.00	0.00	2.26	14.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.11	2.33	0.00	1.13	0.00	0.00
190	11.84	1599	3101	0.82	43	0	0	0	3	0	42	0	6	0	0	0.00	0.00	0.64	0.00	79.73	0.00	8.35	0.00	0.00	15.56	0.00	72.60	0.00	55	0	55	92.55	80.89	0.00	0.00	1.03	14.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.95	2.25	0.00	0.95	0.00	0.00
189	11.74	1601	3109	0.83	52	0	0	0	1	2	39	0	8	0	0	0.00	0.00	0.22	1.33	71.49	0.00	15.98	0.00	0.00	15.90	2.29	70.07	0.00	54	0	55	91.17	80.05	0.00	0.00	2.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.29	2.64	0.00	0.94	0.00	0.00
182	11.45	1600	3079	0.83	41	0	0	0	2	2	33	0	11	0	0	0.00	0.00	0.34	1.10	67.78	0.00	19.25	0.00	0.00	15.42	1.10	69.21	2.82	55	0	55	91.29	79.86	0.00	0.00	1.05	14.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.95	2.25	0.00	1.11	0.00	0.00
