Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
290	10.55	2712	3140	0.81	109	0	0	3	6	2	25	0	0	0	0	0.00	8.96	7.31	5.56	69.00	0.00	0.00	0.00	0.00	34.45	4.61	50.39	0.00	51	0	52	85.76	71.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.15	7.44	0.00	0.91	0.00	0.00
256	9.92	2600	3073	0.85	35	0	0	0	1	4	32	0	0	0	0	0.00	0.00	0.50	6.91	82.20	0.00	0.00	0.00	0.00	13.59	11.52	64.98	0.00	51	0	51	80.52	70.68	0.00	0.00	4.41	20.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.15	4.44	0.00	1.12	0.00	0.00
235	9.68	2518	2983	0.86	25	0	0	0	1	1	36	0	0	0	0	0.00	0.00	0.56	0.80	85.91	0.00	0.00	0.00	0.00	15.05	1.47	73.80	0.00	52	0	52	77.83	69.34	0.00	0.00	4.09	19.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.64	4.55	0.00	1.00	0.00	0.00
232	10.09	2300	3099	0.85	35	0	0	0	1	0	37	0	0	0	0	0.00	0.00	0.39	0.00	89.88	0.00	0.00	0.00	0.00	14.57	0.00	75.33	0.00	50	0	51	80.05	72.60	0.00	0.00	4.02	18.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.78	3.75	0.00	0.99	0.00	0.00
214	10.04	2237	2954	0.86	39	0	0	0	1	1	33	0	5	0	0	0.00	0.00	0.11	0.75	75.63	0.00	9.55	0.00	0.00	14.50	1.36	74.10	0.00	50	0	50	79.21	71.69	0.00	0.00	2.67	18.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.01	3.41	0.00	0.89	0.00	0.00
224	11.17	2000	3099	0.82	33	0	0	0	2	3	35	0	5	0	0	0.00	0.00	0.54	1.87	80.80	0.00	5.98	0.00	0.00	16.01	1.30	71.52	0.00	50	0	50	87.03	77.03	0.00	0.00	1.29	18.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.51	3.62	0.00	1.14	0.00	0.00
465	29.37	1867	2624	0.86	43	0	0	1	3	2	36	0	4	0	0	0.00	0.00	0.57	0.39	53.80	0.00	5.26	0.00	0.00	27.89	0.00	42.74	0.00	50	0	50	167.41	94.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.74	4.21	0.00	0.90	0.00	0.00
434	23.05	1700	3427	0.81	51	0	0	1	6	4	46	0	6	0	0	0.00	0.04	1.33	0.87	73.80	0.00	9.54	0.00	0.00	27.47	0.52	48.97	0.00	50	0	51	216.17	100.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.60	5.64	0.00	1.44	0.00	0.00
263	16.03	1664	3052	0.84	41	0	0	0	1	2	41	0	3	0	0	0.00	0.00	0.25	1.40	76.11	0.00	5.29	0.00	0.00	20.32	1.27	62.38	0.00	50	0	50	134.71	79.33	0.00	0.00	2.56	13.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.27	3.37	0.00	1.21	0.00	0.00
187	11.57	1600	3124	0.82	41	0	0	0	3	1	39	0	4	0	0	0.00	0.00	0.58	0.47	83.30	0.00	5.25	0.00	0.00	15.54	0.00	72.89	0.00	50	0	50	92.83	80.56	0.00	0.00	1.10	15.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.88	2.28	0.00	0.98	0.00	0.00
187	11.73	1601	3088	0.83	49	0	0	0	0	1	35	0	11	0	0	0.00	0.00	0.00	0.49	69.54	0.00	18.38	0.00	0.00	15.97	0.82	71.47	0.00	50	0	50	91.12	79.97	0.00	0.00	2.20	14.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.97	2.39	0.00	0.93	0.00	0.00
181	11.37	1599	3085	0.83	41	0	0	1	1	1	34	0	11	0	0	0.00	0.04	0.26	0.30	68.76	0.00	19.32	0.00	0.00	15.31	0.00	72.02	1.30	50	0	50	92.41	80.56	0.00	0.00	1.14	14.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.03	2.27	0.00	1.13	0.00	0.00
186	11.57	1601	3106	0.83	43	0	0	0	1	1	33	0	13	0	0	0.00	0.00	0.07	0.37	66.72	0.00	21.96	0.00	0.00	15.61	0.00	67.88	4.95	50	0	50	89.86	79.55	0.00	0.00	2.20	14.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.96	2.41	0.00	0.92	0.00	0.00
185	11.56	1600	3089	0.82	47	0	0	1	1	4	39	0	9	0	0	0.00	0.04	0.04	1.07	72.01	0.00	15.49	0.00	0.00	15.89	1.19	69.31	2.05	49	0	50	91.88	80.27	0.00	0.00	2.15	14.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	2.20	0.00	1.12	0.00	0.00
187	11.66	1599	3100	0.83	41	0	0	1	0	5	40	0	7	0	0	0.00	0.02	0.00	0.72	76.18	0.00	11.93	0.00	0.00	15.64	0.00	68.87	3.83	49	0	50	90.99	80.93	0.00	0.00	1.07	12.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.99	2.34	0.00	0.94	0.00	0.00
183	11.40	1601	3110	0.83	49	0	0	0	1	1	35	0	10	0	0	0.00	0.00	0.19	0.56	67.84	0.00	20.80	0.00	0.00	15.99	0.94	70.14	1.53	50	0	50	89.59	79.56	0.00	0.00	2.16	14.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.12	2.47	0.00	0.92	0.00	0.00
183	11.50	1600	3085	0.84	40	0	0	1	2	3	38	0	9	0	0	0.00	0.04	0.29	0.73	71.31	0.00	16.18	0.00	0.00	15.45	0.00	69.88	3.18	50	0	50	91.88	80.29	0.00	0.00	1.06	15.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.95	2.40	0.00	1.10	0.00	0.00
184	11.53	1600	3093	0.82	49	0	0	0	1	1	35	0	10	0	0	0.00	0.00	0.06	0.61	70.02	0.00	18.06	0.00	0.00	15.63	1.06	71.34	0.43	50	0	49	90.12	79.85	0.00	0.00	2.21	14.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.87	2.36	0.00	0.93	0.00	0.00
185	11.54	1600	3097	0.84	42	0	0	0	2	1	35	0	11	0	0	0.00	0.00	0.51	0.49	68.82	0.00	19.02	0.00	0.00	15.77	0.00	70.12	2.56	50	0	50	91.93	81.08	0.00	0.00	1.09	13.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.81	2.16	0.00	1.12	0.00	0.00
